0.001,468.89,19.244,33.785,19.981,19.204
0.004,469.42,19.667,33.295,20.132,19.797
0.005,469.94,19.943,32.773,20.208,20.22
0.007,470.34,19.988,32.22,20.17,20.366
0.009,470.38,19.827,31.688,20.041,20.232
0.011,469.71,19.603,31.279,19.918,19.934
0.013,467.97,19.554,31.124,19.97,19.693
0.015,464.94,19.967,31.351,20.414,19.786
0.017,460.64,21.112,32.063,21.479,20.494
0.019,455.35,23.189,33.325,23.365,22.042
0.021,449.58,26.292,35.178,26.204,24.57
0.023,443.93,30.406,37.662,30.039,28.112
0.025,438.93,35.427,40.831,34.817,32.612
0.027,434.87,41.2,44.758,40.404,37.951
0.029,431.75,47.566,49.506,46.617,43.977
0.031,429.28,54.388,55.084,53.255,50.542
0.033,427.02,61.567,61.4,60.135,57.511
0.036,424.5,69.038,68.237,67.112,64.779
0.038,421.38,76.754,75.278,74.088,72.26
0.04,417.57,84.662,82.184,81.008,79.88
0.042,413.19,92.69,88.699,87.85,87.575
0.044,408.54,100.75,94.758,94.614,95.28
0.046,404,108.75,100.55,101.31,102.94
0.048,399.88,116.59,106.48,107.95,110.5
0.05,396.35,124.24,113.05,114.54,117.92
0.052,393.43,131.66,120.72,121.09,125.19
0.054,391,138.89,129.64,127.58,132.28
0.056,388.85,145.97,139.59,134.01,139.19
0.058,386.78,152.96,149.93,140.35,145.9
0.06,384.61,159.88,159.79,146.55,152.41
0.062,382.27,166.72,168.24,152.59,158.69
0.064,379.75,173.44,174.61,158.43,164.74
0.066,377.11,179.97,178.71,164.05,170.55
0.068,374.41,186.24,180.9,169.42,176.13
0.07,371.73,192.18,182.01,174.57,181.53
0.072,369.09,197.76,183.11,179.51,186.77
0.074,366.52,202.98,185.17,184.27,191.91
0.076,364.02,207.89,188.82,188.87,196.97
0.078,361.58,212.55,194.11,193.33,201.95
0.08,359.21,217.03,200.56,197.66,206.84
0.082,356.9,221.4,207.33,201.85,211.59
0.084,354.68,225.69,213.45,205.87,216.17
0.086,352.55,229.93,218.15,209.71,220.53
0.088,350.53,234.09,221.06,213.36,224.65
0.09,348.59,238.14,222.29,216.83,228.53
0.092,346.73,242.04,222.37,220.16,232.22
0.094,344.92,245.73,222.07,223.38,235.76
0.096,343.14,249.19,222.13,226.54,239.18
0.098,341.39,252.4,223.11,229.68,242.51
0.1,339.68,255.38,225.21,232.8,245.75
0.102,338.02,258.16,228.33,235.87,248.87
0.104,336.43,260.8,232.1,238.85,251.82
0.106,334.94,263.34,236.04,241.65,254.56
0.108,333.54,265.84,239.74,244.22,257.04
0.11,332.23,268.29,242.92,246.51,259.28
0.112,330.97,270.66,245.49,248.53,261.31
0.114,329.74,272.87,247.54,250.31,263.19
0.116,328.52,274.81,249.24,251.94,265
0.118,327.29,276.39,250.79,253.53,266.77
0.12,326.04,277.52,252.35,255.15,268.51
0.122,324.8,278.17,253.99,256.85,270.18
0.124,323.58,278.41,255.69,258.61,271.68
0.126,322.4,278.34,257.38,260.37,272.92
0.128,321.27,278.12,258.97,262.02,273.82
0.13,320.18,277.94,260.4,263.48,274.36
0.132,319.14,277.94,261.69,264.7,274.6
0.134,318.13,278.23,262.88,265.71,274.69
0.136,317.14,278.82,264.07,266.58,274.78
0.138,316.19,279.65,265.35,267.46,275.05
0.14,315.31,280.58,266.78,268.46,275.57
0.142,314.54,281.42,268.33,269.63,276.31
0.144,313.91,281.96,269.87,270.93,277.12
0.146,313.47,282.03,271.21,272.18,277.74
0.148,313.22,281.5,272.11,273.14,277.88
0.15,313.16,280.32,272.35,273.54,277.28
0.152,313.24,278.55,271.8,273.19,275.83
0.154,313.41,276.34,270.45,272.03,273.56
0.156,313.61,273.91,268.46,270.19,270.68
0.158,313.8,271.5,266.11,267.96,267.55
0.16,313.95,269.33,263.74,265.7,264.56
0.162,314.05,267.52,261.66,263.79,262.03
0.164,314.11,266.05,260.1,262.51,260.16
0.166,314.15,264.78,259.14,261.92,258.95
0.168,314.19,263.49,258.68,261.92,258.23
0.17,314.22,261.91,258.49,262.25,257.68
0.172,314.26,259.86,258.29,262.54,256.97
0.174,314.28,257.29,257.85,262.51,255.83
0.176,314.27,254.3,257.02,261.97,254.17
0.178,314.22,251.16,255.82,260.93,252.05
0.18,314.14,248.2,254.4,259.57,249.71
0.182,314.03,245.75,253.01,258.15,247.46
0.184,313.94,244,251.9,256.99,245.59
0.186,313.9,242.98,251.23,256.3,244.25
0.188,313.93,242.54,251.05,256.15,243.44
0.19,314.05,242.39,251.27,256.46,242.98
0.192,314.27,242.2,251.67,257.01,242.57
0.194,314.56,241.7,252,257.54,241.93
0.196,314.88,240.76,252.03,257.8,240.83
0.198,315.19,239.37,251.63,257.64,239.24
0.2,315.44,237.69,250.79,257.05,237.3
0.202,315.58,235.91,249.63,256.14,235.27
0.204,315.62,234.26,248.36,255.1,233.48
0.206,315.55,232.88,247.19,254.15,232.16
0.208,315.41,231.83,246.33,253.48,231.4
0.21,315.24,231.08,245.86,253.15,231.09
0.212,315.08,230.56,245.77,253.16,230.94
0.214,314.98,230.17,245.94,253.4,230.58
0.216,314.93,229.82,246.19,253.71,229.68
0.218,314.95,229.47,246.34,253.94,228.08
0.22,315,229.09,246.24,253.97,225.81
0.222,315.06,228.66,245.86,253.77,223.15
0.224,315.1,228.14,245.24,253.38,220.5
0.226,315.11,227.52,244.5,252.88,218.31
0.228,315.1,226.78,243.79,252.4,216.91
0.23,315.07,225.93,243.25,252.05,216.44
0.232,315.05,225.03,242.94,251.89,216.79
0.234,315.05,224.18,242.87,251.93,217.65
