# x1, x2, x3, x4, x5, x6, x7, x8, x9, x10, y1, y2, y3, y4, y5, y6, y7, y8, y9, y10
797.76,777.59,793.16,833.07,909.91,1012.2,1084,1118.8,1133.8,1119,847.88,786.35,781.31,835.86,886.09,883.16,827,769.8,773.13,835.19
797.41,776.5,792.19,832.63,909.85,1012.2,1084.5,1119.8,1134.6,1119.6,847.93,786.75,781.23,835.54,885.7,882.37,827,770.04,773.09,835.47
796.69,775.09,790.91,831.74,909.91,1012,1084.8,1120.6,1135.4,1120,848.04,787.11,781.24,834.96,884.78,882,826.76,769.93,773.18,835.5
796,773.88,789.19,831.12,909.93,1012.1,1085.1,1121.8,1136.6,1120.2,848.17,787.12,781.23,834.77,883.59,881.28,826.41,769.74,773.09,835.5
795.39,772.33,787.91,830.5,909.9,1012.1,1086,1122.8,1137.6,1121.1,848.65,787.2,781.24,834.5,883.05,880.7,826,769.8,773.54,835.58
794.4,770.48,786.28,829.5,909.81,1012.2,1086.4,1124.3,1138.7,1121.9,848.7,787.48,781.66,833.71,882.14,879.84,824.96,769.71,773.85,835.72
793.35,768.85,784.12,828.5,909.91,1012.1,1087.2,1125.7,1140.7,1122.5,848.85,788.63,781.76,833,880.91,878.7,824.87,769.61,774.13,835.73
792.59,766.88,781.88,827.38,909.81,1012.2,1088.1,1127.7,1142.3,1123.5,848.93,789.12,782,832.43,879.14,877.16,824.41,769.71,774.55,836.11
790.88,764.22,779.77,826.31,909.65,1012.2,1088.8,1129.5,1143.9,1124.4,849.31,789.69,782.35,831.5,877.61,875.76,823.4,769.85,775,836.32
790,762,776.93,825,909.75,1012,1089.9,1131.4,1145.8,1125.1,849.83,791,782.83,830.8,876.25,874.67,822.91,769.78,775.34,836.41
788.63,759.5,774.54,823.67,909.57,1011.9,1090.8,1133.6,1148,1126.6,850.54,791.67,783.09,829.88,874.17,872.81,821.91,769.76,775.78,836.58
787.41,756.53,771.84,822.33,909.09,1011.6,1091.9,1135.7,1150.8,1127.7,850.93,792.82,783.61,829.13,871.91,870.75,820.91,769.82,776.8,837
786.19,753.84,768.67,820.88,908.96,1011.4,1092.8,1138.4,1152.9,1128.9,851.19,794.53,784.25,827.79,869.22,868.76,819.91,770.07,777.33,837
784.69,750.83,765.31,819.67,909,1011.4,1094,1140.9,1155.7,1130,851.88,795.9,784.88,826.88,866.5,866.26,819,770.4,778.73,837.79
783.41,747.88,762.61,818.05,908.5,1011.1,1095.2,1143.8,1158.6,1131.2,852.93,797.36,785.44,825.19,863.5,863.17,817.8,770.62,779.35,838.32
781.88,745.1,759.28,816.4,908.07,1010.9,1096.6,1146.6,1161.3,1132.5,853.79,798.93,786.38,824.04,860.07,860.56,816.43,771.07,780.89,838.73
780.52,741.83,756.57,814.63,908,1010.7,1097.3,1149,1163.7,1133.9,854.48,800.9,786.8,822.46,856.5,857.38,814.54,771.31,781.73,839.41
779.5,739.35,753.44,813,907.78,1010.1,1098.3,1151.5,1166.6,1134.8,855,802.73,787.59,820.68,853,853.38,812.88,771.71,783.07,839.5
778.25,736.59,750.87,811.65,907.1,1009.9,1099.5,1154.4,1169.3,1136.2,856.4,804.93,788.1,818.65,848.83,849.3,810.92,771.58,784.89,840.5
777.09,734,747.77,810.2,906.5,1009.7,1100.4,1156.9,1171.7,1137.5,856.91,806.93,788.7,816.24,844,845.38,808.96,771.96,785.88,841
776.13,731.59,745.32,808.65,906.26,1009.1,1101.3,1159.2,1174,1138.5,857.67,808.93,788.82,813.65,839.85,840.43,806.88,772.12,787,841.5
775.26,729.61,743.19,807.33,905.88,1008.6,1102,1160.8,1176.4,1139.3,858.61,810.65,789,811,833.97,835.67,803.5,771.88,788.96,842.39
774.5,727.86,740.9,806.04,905,1008.1,1102.8,1163.2,1178.3,1140.2,859,812,788.69,808.12,828.72,830.43,801,771.59,789.88,842.63
773.88,726.59,739.15,804.59,904.21,1008,1103.6,1164.4,1179.7,1140.9,859.83,812.93,788.58,804.74,823.18,825.13,797.6,770.79,790.88,842.91
773.27,725.4,737.65,803.85,904.03,1007.8,1103.9,1166.2,1181.1,1141.8,860.18,814.64,788.15,800.91,817.12,819.06,794.17,770.91,791.91,843.76
772.61,724.5,736.59,802.79,903.08,1007,1104.1,1167.4,1182.4,1142.3,860.65,815,786.81,797.27,810.82,812.9,790.83,769.17,792.83,844.38
772.33,723.73,735.63,801.94,902.34,1006.4,1104.5,1168.1,1183.6,1142.8,860.88,816.18,785.63,793.43,804.85,806.69,786.81,768.05,793.08,844.5
772.09,723.14,734.53,801,902.08,1006.2,1104.6,1168.7,1183.9,1143.1,860.91,816.67,784.2,789.5,798.82,800.5,782.65,766.29,794,844.58
772,722.91,733.66,800.15,901.3,1006,1104.7,1169.4,1184.4,1143.1,861.21,816.91,782.47,785.27,792.49,793.73,777.86,764.52,794.47,844.7
772,722.91,733.42,799.52,900.56,1005.9,1105,1169.8,1184.5,1143.2,861,816.91,780.55,781.61,785.24,787.11,773.5,762.56,794.48,844.5
772.05,722.91,733.07,799.1,900.08,1005.2,1104.9,1169.9,1184.5,1143.2,861.1,816.91,778.41,776.65,778.82,780.16,768.89,760.67,794.48,844.5
771.86,723,732.93,798.79,899.92,1005,1105.1,1170,1184.6,1143.4,861,816.83,776.41,772.29,772.18,772.95,764.32,758.5,794.48,844.37
772.09,723.25,733.09,798.05,899.13,1004.5,1104.7,1169.8,1184.5,1143.1,860.91,816.4,774,767.59,764.98,765.91,759.62,755.88,794.36,844.42
772.27,723.67,733.07,798.11,898.45,1004.1,1104.2,1169.2,1184.3,1143,860.82,816.13,771.41,763,758.45,758.89,754.5,753.36,794.39,844.33
772.5,724.1,733.41,798,898,1004,1104.1,1169,1184.1,1143,860.73,815.7,768.66,758.29,751.83,751.8,749.53,750.65,793.91,844.33
772.75,724.69,733.5,798,897.63,1003.9,1104,1168,1183.3,1142.5,860.55,814.88,766.4,753.5,744.63,744.5,744.5,748.21,792.88,844.25
772.84,725.25,733.86,797.56,897.31,1003.8,1103.6,1167.8,1182.9,1142.2,860.32,814.4,763.5,748.44,737.33,737.24,739.02,745.46,792.67,843.84
773.5,725.76,734.59,797.79,896.49,1003.3,1103.1,1166.9,1182.1,1142,859.73,813.8,760.55,743.36,730.6,729.57,733.41,742.67,792.41,843.63
773.88,726.69,735.24,797.75,896.27,1002.9,1102.5,1166,1180.9,1141.9,859.41,812.88,757.88,738.75,723.5,722.48,728.19,739.65,791.46,843.41
774.17,727.56,735.97,798.05,896,1002.6,1102,1164.9,1180.4,1141,859,812.3,754.9,733.41,717,714.98,722.9,736.41,790.96,843
774.57,728.56,736.69,797.95,895.57,1002.5,1101.2,1163.9,1179.3,1140.8,858.83,811.3,751.96,728.92,709.45,707.61,717.26,733.17,790.45,842.75
775.25,729.36,737.78,798.27,895.23,1002.2,1100.1,1162.6,1178.1,1140.1,858.4,810.54,749,723.73,702.7,700.44,712.41,730.41,789.81,842.42
775.46,730.39,738.69,798.47,894.88,1002,1099.7,1161.5,1177.1,1140,858.04,809.78,746.16,718.8,695.54,693.08,706.96,727.38,788.77,842.21
776,731.41,739.9,798.85,894.55,1001.6,1098.7,1160,1175.8,1139.1,857.62,808.93,742.83,713.78,689.06,685.61,701.68,724.27,787.88,841.42
776.5,732.67,740.66,799.5,894.18,1001.4,1098,1158.2,1174.4,1138.6,857,807.88,739.72,709,682.16,678.77,696,720.89,786.93,841.13
776.81,733.69,742.27,800,894,1001.2,1096.8,1156.8,1172.8,1137.9,856.59,806.88,736.7,704,675.5,671.59,691,717.97,786.25,840.91
777.56,735.37,743.42,800.28,893.58,1000.7,1096,1155,1171.3,1137.1,856.08,805.63,733.45,699.05,668.66,664.4,685.8,714.76,785.13,840.67
778.25,736.5,745.13,800.88,893.4,1000.5,1095.2,1152.9,1169.7,1136.4,856,805,730.31,694.07,662.1,657.71,680.41,711.71,784.73,840.47
778.86,737.86,746.38,801.44,893.02,1000.3,1094.3,1151,1167.6,1135.9,855.17,803.66,726.97,689.44,655.48,650.62,675.68,708.73,783.45,840.11
779.5,739.52,747.58,802.18,892.78,1000.1,1093,1149.2,1166.4,1134.8,855,802.76,724.24,684.55,649.17,643.5,670.36,705.1,782.93,839.2
780.27,741,749.38,802.43,892.43,999.6,1091.6,1146.6,1164.3,1134.1,854.5,801.48,720.84,679.87,642.83,637.3,665.4,702.16,781.89,838.95
780.96,742.83,751.31,803.46,892.31,999.38,1090.5,1144.8,1162.3,1133.2,853.91,800.9,717.91,675.59,636.5,630.73,660.3,699.13,780.89,838.52
781.65,744.5,753.28,804.42,891.95,998.95,1089.6,1142.6,1160.5,1132.4,853.43,799.21,714.81,670.36,630,624.05,655.32,696.16,780,838.43
782.22,746.13,754.86,804.94,891.53,998.88,1088.5,1140.3,1157.7,1131.9,852.91,798.53,711.6,665.96,623.76,617.26,650.76,692.85,778.93,838.11
783,747.97,756.94,805.98,891.43,998.71,1086.9,1137.7,1155.3,1130.6,852.83,797.18,708.68,661.77,617.96,611.09,645.82,690.13,777.76,836.96
783.69,750,759,806.56,891.09,998.65,1085.7,1135,1153.4,1130,851.88,796,705.85,657.74,612.06,604.6,641.63,686.92,776.9,836.83
784.14,751.91,761.08,807.44,890.92,998.35,1084.3,1132.4,1151.2,1128.9,851.19,795.31,702.78,652.85,606,598.28,636.47,684,775.77,836.42
785,753.91,763.21,808.62,890.72,998.34,1083,1129.2,1149.1,1128.1,850.83,793.46,699.74,648.97,600.29,592.25,632.16,680.7,774.93,835.3
785.71,756.03,765.33,809.41,890.68,998.2,1081.6,1126.9,1146,1127.8,850.71,792.79,696.78,644.8,594.7,586.45,627.78,678.09,773.4,834.87
786.33,757.88,767.39,810.57,890.69,998.04,1080.2,1123.6,1143.3,1126.8,849.88,791.12,693.86,640.54,589.41,580.34,622.96,674.85,772.3,834.4
786.77,760.06,770.08,811.26,890.68,997.85,1078.9,1121,1140.9,1126,849.5,790.16,691.03,636.62,584.32,574.51,618.28,672.19,770.94,833.62
787.41,762.41,772.55,812.5,890.4,997.91,1077,1117.7,1138.5,1125.3,848.93,788.97,688.08,632.5,579.1,569.48,613.96,668.87,770.33,832.61
787.83,764.91,774.92,813.42,890,997.5,1075.4,1114.6,1135.7,1124.7,848.7,787.46,685.05,628.63,574.23,564,609.6,666.3,768.87,831.35
788.41,766.95,777.14,814.64,889.82,997.51,1074.1,1111.7,1132.9,1124.1,847.93,786.43,682.61,624.47,568.88,558.58,605.79,663.24,767.03,830.7
788.88,769.28,780.08,815.78,889.62,997.64,1072.4,1108,1130,1123.4,847,785.08,679.44,620.94,563.62,553.46,601.39,660.5,765.87,828.96
789.6,771.78,782.87,817.14,889.45,997.26,1071.2,1104.8,1127.2,1122.2,846.64,783.32,676.72,617.14,558.62,548.13,597.47,657.59,764.31,827.92
790.12,773.91,785.23,818.5,889.66,996.89,1069.1,1101.4,1124.4,1121.8,845.5,782.26,674.63,613.31,554.04,543.03,593.65,654.65,762.66,826.63
790.44,776.41,788.3,819.42,889.26,996.99,1067.5,1097.6,1121.1,1120.8,844.78,780.97,671.27,609.58,549.81,538.38,589.69,652.05,760.97,824.8
790.89,778.79,791.29,820.88,889.24,997.01,1065.9,1094.2,1118.1,1120.1,843.11,779.11,668.69,606.02,545.09,533.96,585.35,649.19,759.09,823.09
791.31,781.44,794.28,822.08,889.14,996.49,1063.3,1090.8,1115.1,1118.9,842.45,777.38,666.19,602.27,540.81,529.91,582.5,646.66,757.25,821.08
791.8,783.74,797.12,822.92,889.12,996.37,1062,1087.2,1111.8,1118,840.92,776.18,663.5,599.05,536.86,525.6,579,643.73,755.33,819.4
792.58,786.23,800.51,824.41,888.78,996.11,1060.1,1083.6,1108.8,1116.8,839.45,774.33,661.29,595.34,533.11,521.16,575.42,641.31,753.38,816.96
792.68,788.86,803.28,825.7,888.83,995.92,1058.5,1080.4,1105.6,1115.7,838,772.6,658.4,591.92,528.9,517.25,571.92,638.54,751.35,814.76
793.44,790.97,805.59,826.53,888.5,995.42,1055.9,1076.6,1102.6,1114.6,836.78,770.86,655.93,588.85,525,513.3,568.8,635.56,749.29,812.59
793.81,793.63,808.62,827.81,888.14,994.98,1055,1073.4,1099.7,1112.9,834.69,768.94,653.62,585.81,521.07,509.75,565.69,633.11,746.91,810.2
794.45,796.28,811.31,828.84,887.76,995,1053,1070.1,1096.8,1111.9,832.76,767.08,651.04,582.56,517.63,505.86,562.45,630.38,744.81,807.41
794.68,798.87,814.59,830.27,887.72,994.68,1050.8,1067.2,1093.5,1110.5,830.89,765.26,648.41,579.36,514.09,502.58,559.13,627.66,742.14,804.79
795.53,801.08,817.5,831.47,887.43,994.58,1049.8,1064.3,1091.1,1108.6,828.53,763.19,645.5,576.64,510.65,499.58,555.82,624.96,739.4,802.18
796.42,803.74,820.24,832.8,887.04,994.25,1048.9,1061.6,1087.9,1106.9,826.26,761.18,643.45,573.58,507.43,496.26,553.02,622.6,737.2,799.26
797.21,806.4,823.02,833.59,886.81,994.02,1046.6,1059,1085.1,1105.2,824,758.69,640.82,570.78,504.1,492.92,550.13,619.54,734.69,796.9
798.29,809.1,825.7,834.38,886.53,993.67,1045,1055.9,1082.8,1103.2,821.29,756.49,638.36,567.91,501.19,489.65,546.86,616.9,732.39,794.21
799.1,811.11,828.5,835.85,885.69,993.04,1043.8,1053.6,1079.8,1101.1,818.97,753.95,635.7,565.37,497.91,486.06,543.94,614.36,729.5,791.43
799.83,813.4,830.71,836.45,885.36,992.82,1043.2,1051,1077.3,1099.2,816.57,751.36,633.42,562.85,495.38,483.44,541.41,611.44,727.25,788.94
801.29,815.84,833.16,837.38,885.06,992.56,1042,1049.3,1075.1,1097.1,813.68,749.22,631.14,559.66,492.3,480.2,538.76,609.27,724.94,786.66
802.33,818.14,835.02,838.2,884.67,992.22,1041,1047.2,1072.7,1095.1,811.2,746.81,628.6,557.14,489.59,477.08,535.91,606.5,722.57,784.93
803.41,820.48,836.98,838.7,884.24,991.36,1039.8,1045.9,1070.7,1092.5,808.93,744.24,625.76,554.7,486.81,474.69,533,603.69,720.64,782.89
804.85,822.47,838.78,839.4,883.42,991.06,1039.2,1044.3,1068.7,1089.8,806.53,741.96,623.47,552.23,483.82,471.96,530.87,601.21,718.44,781
806.78,824.18,840.58,840.18,883.26,991.06,1038.2,1043.2,1066.7,1087.2,804.32,739.47,621.23,549.73,481.21,469.38,528.15,599.07,716.29,778.9
808.09,826.36,841.88,840.36,882.95,990.56,1037.3,1042.5,1064.7,1084.7,801.85,737.4,618.7,547.39,478.7,466.88,525.55,596.53,714.29,777.11
809.92,828.27,842.52,840.42,882.55,990.44,1037.5,1041.8,1062.9,1082.2,799.46,735.39,616.42,545,475.77,464.39,523,593.6,712.39,775.9
811.71,829.82,843.45,840.67,882.39,989.91,1036.6,1040.4,1061.1,1079.3,797.79,733.28,613.86,542.67,473.5,461.66,520.42,591.35,710.61,774.5
813.61,831.2,844.08,840.97,881.79,989.37,1035.7,1040.6,1059.1,1076.5,796.18,731.2,611.58,540.41,470.98,459,517.58,589.21,708.57,772.72
815.71,833.02,844.68,840.95,881.23,989.09,1035.2,1039.9,1057.4,1073.6,794.5,729.26,609.32,538.07,468.84,456.91,515.75,587,706.74,771.71
817.91,834.36,845.56,840.95,881.13,988.77,1035.1,1040,1056.2,1071.2,793.06,727.52,607.26,536.07,466.74,454.58,513.51,584.77,704.84,770.9
820.16,835.61,845.44,841.18,880.8,988.57,1034.8,1039.5,1055,1067.9,791.47,725.39,605.33,534.11,464.74,452.48,511.37,582.36,703.34,769.12
822.32,836.76,845.78,841.29,880.5,987.87,1034.2,1039.7,1053.5,1064.9,790.46,724,603.27,532,462.5,449.92,508.91,580.08,701.4,767.94
824.69,837.85,845.78,841.48,880.5,987.43,1033.6,1039.3,1052.1,1061.8,789.17,722.27,601.27,530.02,460.5,447.96,507.11,578.46,699.57,766.91
826.97,838.93,845.94,841.69,879.82,987.32,1034.6,1038.8,1050.7,1059,787.97,721.14,599.38,527.93,458.4,445.79,505.73,576.5,698.39,765.66
829.5,840.39,845.26,841.13,879.5,987.18,1034.3,1038.3,1049.1,1055.8,787.16,719.48,597.49,526.08,456.5,444.02,503.82,574.58,696.95,764.76
832.21,841.19,845.24,841.03,879.06,986.59,1034.2,1038.2,1047.5,1052.8,785.91,718.23,595.41,524.38,454.7,442.24,501.95,572.75,695.3,763.3
834.87,842.32,844.65,840.42,879.06,986.55,1034,1038,1046.4,1049.3,785.26,717.12,593.81,523,452.79,440.43,499.93,571.04,693.66,762.09
837.29,843.2,844.28,840.27,878.58,985.88,1033.8,1038,1045,1046,784,715.47,592.46,521.36,451.47,438.57,498.31,569.04,692.5,761
840.13,844.36,844.12,839.71,878.06,985.24,1033.7,1038.3,1043.3,1042.8,783.36,714.3,590.88,519.5,450.02,437.16,496.74,567.23,691.16,759.47
842.97,845.86,843.69,839.17,877.69,985.06,1033.2,1038.6,1042.3,1039.9,782.17,713.14,589.64,517.74,448.71,435.7,495.18,566.33,689.5,758.49
846.13,846.38,843.22,839.06,877.15,984.92,1033,1038.7,1040.9,1037,781.36,711.79,588.32,516.94,447.23,434.31,493.56,564.85,688.23,757.09
848.84,847.39,842.59,839,877.08,984.57,1032.6,1038.5,1039.6,1033.5,780.19,711.16,587.34,515.5,445.98,432.61,492.29,563.02,687.13,755.5
851.75,848.73,841.57,838.37,876.6,984.28,1032.8,1038.7,1038.8,1030.5,779.25,709.66,585.55,514.37,444.36,431.21,491.12,561.59,685.4,754.27
854.63,849.68,840.79,837.61,876.51,983.83,1032.1,1039.3,1037.2,1027.3,778.13,708.86,584.93,513.48,443.1,430.25,489.45,560.79,684.23,752.97
856.97,850.66,840.35,837.34,876.38,983.36,1031.9,1039.7,1036.3,1024.7,777.06,707.41,583.33,512.06,442,428.55,488.6,559.11,683.08,751.21
859.98,851.55,839.93,837.03,875.93,983.26,1032.2,1040.2,1035.1,1021.5,775.79,707.1,582.73,511.61,440.95,428.26,487.27,558.73,681.5,749.56
862.68,852.5,839.03,836.41,875.56,983.4,1032.4,1040.1,1034.3,1018.7,775.08,705.78,581.64,510.28,440.08,427.27,486.47,557.04,680.38,747.91
865.79,853.36,838.58,835.5,875.31,982.94,1032.8,1040,1033,1015.6,773.76,705.31,581.37,509.5,439.09,426.18,485.21,556.02,679.29,746.57
868.55,854.6,837.97,835.41,875.3,982.29,1033,1041.2,1032.1,1012.8,772.63,703.82,580.15,508.72,438.5,424.69,484.5,555.32,677.44,744.91
871.23,855.08,837.43,834.7,874.8,982.53,1033,1041.6,1030.8,1009.9,771.49,703.52,579.57,508.09,437.7,424.09,483.09,554.7,676.5,743.17
874.27,856,836.71,834.37,874.58,982,1033.1,1041.8,1029.7,1007,770.39,702.38,579.45,507.63,436.72,423.41,483.31,553.6,675.21,741.5
876.66,857.38,836.26,834,874.43,981.83,1032.1,1042.6,1028.7,1004,769.17,701.6,578.9,507.35,436.5,422.89,482.21,553.4,673.96,739.91
879.27,857.72,835.37,833.63,874.13,981.42,1032.3,1042.6,1028.2,1001.4,767.44,700.86,578.23,506.66,436.1,422.47,481.77,553.02,673.14,738.25
882.08,858.73,834.67,833.19,873.61,981.19,1032.3,1042.8,1027.1,998.77,766.66,699.9,577.6,506,435.86,421.79,481.35,552.02,671.85,736.6
884.62,859.2,834.23,832.77,873.44,981,1032.4,1043,1026.1,996.03,765.23,699.18,577.56,505.63,435.56,421.41,480.87,551.38,670.84,734.76
887.35,860.43,833.65,832.45,873.32,980.81,1032.9,1043.4,1024.7,993.43,763.65,698.34,577.27,505.71,434.77,421.28,480.19,551.21,669.83,732.66
889.63,860.96,832.9,831.9,873.33,980.73,1033,1043.6,1024.3,991.03,762.53,697.57,577,505.52,434.98,420.88,479.63,550.57,668.65,731.18
892.28,862.2,832.19,831.32,873.1,980.36,1033.4,1043.4,1023.6,988.7,761.08,696.68,576.65,505,434.28,420.4,479.47,550.5,667.46,729.16
894.9,862.4,831.86,831.09,873.05,979.96,1033.5,1044.1,1023,986.38,759.23,695.85,576.31,504.79,434.07,420,479.17,550.37,666.83,727.32
897.14,862.56,831.1,830.77,872.63,979.98,1033.7,1045.1,1021.4,983.54,757.86,695.54,576.19,504.57,434,419.67,479.41,549.92,665.58,725.44
899.03,863.69,830.86,830.19,872.5,979.92,1033.8,1044.9,1021.3,981.37,756.37,694.6,576.19,504.53,434,419.79,479,549.76,664.47,723.53
901.6,864.52,830.11,830,872.05,979.63,1033.6,1045.5,1020.8,978.86,755.02,693.78,576.16,504.5,433.98,419.78,478.91,549.88,663.81,721.62
903.52,864.67,829.69,829.78,871.73,979.43,1033.6,1046.4,1019.6,977.07,753.31,693.09,576.5,504.54,433.85,419.67,478.9,550,662.88,719.83
906,865.91,829.15,829.18,871.73,979.02,1033.6,1046.9,1018.9,974.81,751.45,692.21,576.46,504.65,433.85,419.54,479.05,549.59,661.87,717.92
907.98,866.83,829,829,871.14,978.83,1033.8,1047,1018.3,972.82,750,691.33,577.26,504.91,434,419.91,479.05,549.4,661.33,716.18
909.97,866.56,828.31,828.55,871.16,978.74,1034,1047.6,1017.6,971,748.42,691.36,577.31,505.42,434.39,420.22,479.5,549.88,660.4,714.5
912.03,867.14,827.92,828.5,871,978.73,1034,1048.3,1017.1,969.09,746.71,690.79,577.46,505.5,434.76,420.51,479.63,550.06,659.84,712.55
913.35,867.26,827,828.34,871.07,978.8,1034.1,1048.4,1016.6,967.27,745.6,690.39,577.59,505.72,434.95,420.49,479.63,549.95,658.45,710.54
913.14,867.02,826.13,827.79,870.88,978.7,1033.9,1048.9,1017.4,967,745.61,690.31,578.3,506.21,435.12,420.83,479.63,550.26,657.72,708.5
912.16,865.74,825.68,827.1,870.5,978.5,1034.6,1048.8,1018.4,966.86,746.38,691.07,579.38,506.97,436,421.08,479.62,549.79,656.6,706.7
911.34,864.74,824.92,826.94,870.46,978.63,1035.1,1050.7,1019.2,966.92,746.77,691.54,579.56,507.58,436.08,421.21,480,550.2,655.72,704.84
910.61,863.98,823.88,826.5,870.33,978.35,1035.6,1051.6,1020.1,966.56,747.52,691.91,579.88,507.8,436.83,421.67,480.13,550.31,654.92,702.59
910,863.29,823.02,825.69,869.98,978.33,1036.1,1052,1021.1,966.61,747.5,692.8,581.12,508.9,437.41,422.55,480.52,550.96,653.56,700.52
909.06,862.38,821.79,825.33,870,978.26,1035.9,1054.2,1021.6,966.48,748.33,693.09,581.26,509.61,438.14,423.16,481,551.02,653.12,698.85
908.45,861.1,820.76,824.91,869.5,978.11,1036.2,1055.1,1022.8,966.52,748.89,694.29,582.26,510.28,439,423.49,481.24,551.33,652.32,697.15
907.59,859.74,819.73,824.37,869.33,977.69,1037.5,1056,1023.7,966.81,749.46,695.07,583.18,511.37,439.79,424.4,482.05,551.45,651.7,695.29
906.97,858.79,818.38,823.72,869.5,977.83,1038.2,1057.9,1024.5,966.69,750.24,695.81,583.81,512.03,440.85,425.28,482.34,552.02,650.98,693.47
906.05,857.75,817.57,823.44,869.34,977.09,1037.3,1058.2,1025.4,966.84,750.95,696.93,584.79,513.17,441.45,425.7,482.93,551.96,649.94,691.59
905.14,856.91,817.25,822.76,869.15,977.11,1037.8,1059.1,1026.6,966.84,751.7,697.51,585.98,513.76,442.41,426.49,483.3,552.73,649.81,689.84
904.11,855.25,816.24,821.8,868.86,977.08,1038.7,1060,1027.4,967.03,752.86,699,586.96,515.08,443.16,427.2,483.91,553.22,649.46,688.24
903.14,854.56,815.29,821.24,868.82,976.98,1040.1,1061.4,1028.5,967.11,753.61,699.42,588.1,516.03,444.39,428.36,484.61,554.21,648.98,686.89
902.41,853.33,814.6,820.69,868.93,977.16,1040.2,1062.6,1029,967.23,754.49,700.63,589.14,517.09,445.41,429.35,485.98,555.17,648.09,685.37
901.47,852.64,813.77,820.05,869,977.1,1040.6,1063.6,1030.7,967.86,755.34,701.52,590.57,518.28,446.76,429.98,486.62,555.67,647.8,683.7
900.65,851.41,812.53,819.86,868.57,977.02,1041.3,1063.9,1031.4,968.06,756.3,702.8,591.37,519.19,447.62,431.35,487.52,556.17,647.86,682.43
899.57,850.19,811.79,819.63,868.51,976.84,1041.6,1065.9,1032.3,968.74,757.38,703.64,593.12,520.86,449.44,432.55,488.52,557.96,647.37,681.39
898.57,849.27,810.88,819.16,868.48,976.74,1042.2,1067,1033.3,969.03,758.38,704.93,594.12,522.08,450.24,433.8,489.77,557.89,647.13,679.62
897.41,847.67,809.93,818.64,868.26,976.81,1042.6,1068.4,1034.2,969.31,759.46,705.96,595.26,523.1,451.79,434.81,490.52,558.77,646.93,678.51
896.49,846.83,809.28,818.45,868.05,976.94,1042.5,1068.4,1035.6,969.97,760.59,707.17,596.46,524.33,452.85,436.11,491.37,559.58,646.7,677.36
895.32,845.46,808.65,817.85,868,976.93,1042.6,1069.3,1036.8,970.83,761.65,708.04,597.23,525.27,454,437.39,492.89,560.33,646.45,676.02
894.11,844.57,807.69,817.34,868,976.94,1043.6,1070.4,1037.6,971.19,762.79,708.93,598.76,526.2,454.91,438.54,493.75,561.28,646.28,675.38
893.26,843.29,806.8,816.93,867.79,976.76,1043.9,1071.8,1038.5,971.61,763.77,709.9,599.24,527.24,455.9,439.52,494.61,562.16,646.14,673.95
891.5,841.83,806.26,816.34,867.88,976.75,1044.3,1071.7,1039.4,972.08,764.67,711.77,600.28,528.61,457.02,440.88,495.48,562.8,646,673.05
