2.8185,-2.5641,-2.565,2.8256
2.8282,-2.5644,-2.5709,2.8317
2.8234,-2.5659,-2.5689,2.8293
2.827,-2.5669,-2.5711,2.8283
2.8254,-2.5654,-2.5696,2.831
2.8295,-2.5668,-2.5725,2.8339
2.8288,-2.5661,-2.5735,2.832
2.8265,-2.5669,-2.5719,2.831
2.8288,-2.5669,-2.5711,2.8303
2.8292,-2.5707,-2.5794,2.8387
2.8238,-2.5714,-2.5799,2.8432
2.8156,-2.5593,-2.574,2.8361
2.828,-2.562,-2.5626,2.8281
2.8264,-2.5676,-2.5526,2.8311
2.8302,-2.5669,-2.5385,2.8267
2.8222,-2.5548,-2.5342,2.831
2.8218,-2.5525,-2.5189,2.8324
2.8229,-2.5442,-2.5,2.8249
2.8226,-2.5394,-2.49,2.826
2.8051,-2.518,-2.4711,2.8211
2.8196,-2.5112,-2.4494,2.8141
2.8114,-2.4957,-2.4269,2.8135
2.7989,-2.4737,-2.4015,2.8041
2.805,-2.4626,-2.3706,2.7994
2.7929,-2.4408,-2.3452,2.7913
2.7993,-2.4215,-2.3156,2.7928
2.7836,-2.3956,-2.2704,2.7847
2.7834,-2.3713,-2.231,2.7727
2.7773,-2.3383,-2.196,2.7617
2.7696,-2.3126,-2.149,2.7443
2.7434,-2.2755,-2.113,2.747
2.7431,-2.2334,-2.0741,2.7329
2.7288,-2.1969,-2.032,2.7169
2.7057,-2.1642,-1.9728,2.6977
2.6894,-2.1177,-1.9389,2.6848
2.6714,-2.0807,-1.8847,2.662
2.6499,-2.0407,-1.844,2.6421
2.6264,-2.005,-1.7942,2.6023
2.5768,-1.9467,-1.7425,2.5715
2.5624,-1.9202,-1.7075,2.5391
2.5283,-1.8754,-1.6702,2.5151
2.4988,-1.8367,-1.6342,2.4862
2.462,-1.786,-1.6011,2.4496
2.4282,-1.7557,-1.5692,2.4259
2.3868,-1.7093,-1.5313,2.3824
2.3505,-1.6676,-1.5011,2.3442
2.3192,-1.6371,-1.4637,2.3043
