0.001,466.1,22.514,23.46,19.563,20.386
0.003,466.93,21.755,23.993,19.802,20.69
0.005,467.66,20.955,24.394,19.91,20.868
0.007,468.13,20.122,24.561,19.806,20.842
0.009,468.09,19.344,24.445,19.5,20.614
0.011,467.2,18.786,24.074,19.107,20.284
0.013,465.16,18.66,23.562,18.836,20.039
0.015,461.84,19.173,23.103,18.959,20.121
0.017,457.3,20.48,22.949,19.753,20.782
0.019,451.89,22.662,23.373,21.448,22.241
0.021,446.14,25.725,24.62,24.175,24.65
0.023,440.64,29.633,26.859,27.948,28.067
0.025,435.85,34.343,30.152,32.658,32.465
0.027,432.03,39.834,34.441,38.107,37.737
0.029,429.12,46.102,39.566,44.057,43.733
0.031,426.81,53.132,45.298,50.284,50.279
0.033,424.64,60.846,51.395,56.621,57.208
0.035,422.17,69.064,57.652,62.991,64.377
0.037,419.1,77.501,63.933,69.404,71.675
0.039,415.36,85.81,70.189,75.933,79.031
0.041,411.11,93.681,76.442,82.671,86.405
0.043,406.64,100.95,82.757,89.687,93.785
0.045,402.28,107.68,89.196,96.982,101.17
0.047,398.32,114.2,95.785,104.48,108.56
0.049,394.86,121.01,102.49,112.03,115.94
0.051,391.88,128.65,109.22,119.44,123.26
0.053,389.23,137.5,115.84,126.55,130.44
0.055,386.71,147.61,122.22,133.25,137.4
0.057,384.17,158.62,128.28,139.52,144.06
0.059,381.52,169.81,133.99,145.46,150.35
0.061,378.77,180.27,139.41,151.24,156.29
0.063,375.99,189.12,144.67,157.03,161.9
0.065,373.28,195.85,149.92,162.95,167.29
0.067,370.72,200.4,155.31,168.98,172.51
0.069,368.34,203.24,160.91,174.95,177.59
0.071,366.11,205.22,166.72,180.56,182.49
0.073,363.95,207.32,172.62,185.44,187.06
0.075,361.78,210.36,178.43,189.3,191.14
0.077,359.53,214.76,183.97,192.01,194.59
0.079,357.18,220.43,189.07,193.67,197.35
0.081,354.74,226.82,193.68,194.65,199.56
0.083,352.3,233.08,197.85,195.51,201.52
0.085,349.93,238.41,201.75,196.86,203.63
0.087,347.71,242.25,205.63,199.22,206.31
0.089,345.69,244.48,209.68,202.85,209.89
0.091,343.87,245.46,214.06,207.7,214.46
0.093,342.21,245.89,218.75,213.41,219.86
0.095,340.65,246.64,223.59,219.42,225.67
0.097,339.09,248.46,228.3,225.11,231.39
0.099,337.5,251.76,232.57,229.98,236.54
0.101,335.84,256.56,236.12,233.78,240.82
0.103,334.14,262.44,238.86,236.58,244.18
0.105,332.45,268.73,240.86,238.66,246.86
0.107,330.87,274.65,242.36,240.46,249.25
0.109,329.49,279.55,243.67,242.37,251.76
0.111,328.37,282.99,245.09,244.62,254.65
0.113,327.56,284.85,246.76,247.15,257.93
0.115,327.04,285.23,248.62,249.7,261.32
0.117,326.77,284.42,250.4,251.8,264.33
0.119,326.67,282.74,251.7,253.01,266.41
0.121,326.66,280.49,252.11,252.98,267.13
0.123,326.68,277.93,251.38,251.64,266.3
0.125,326.7,275.23,249.47,249.19,264.1
0.127,326.71,272.56,246.64,246.07,260.96
0.129,326.73,270.12,243.33,242.85,257.52
0.131,326.8,268.09,240.1,240.06,254.41
0.133,326.95,266.65,237.44,238.08,252.07
0.135,327.21,265.86,235.64,237.04,250.71
0.137,327.56,265.67,234.72,236.78,250.18
0.139,327.99,265.86,234.45,236.98,250.14
0.141,328.43,266.07,234.45,237.19,250.11
0.143,328.85,265.91,234.3,237.02,249.65
0.145,329.18,265.06,233.7,236.22,248.52
0.147,329.41,263.34,232.53,234.77,246.69
0.149,329.52,260.77,230.91,232.81,244.36
0.151,329.51,257.61,229.09,230.67,241.87
0.153,329.42,254.22,227.39,228.68,239.58
0.155,329.28,251,226.06,227.14,237.76
0.157,329.11,248.3,225.22,226.2,236.46
0.159,328.94,246.27,224.8,225.82,235.57
0.161,328.77,244.91,224.61,225.83,234.83
0.163,328.6,244.04,224.37,225.96,233.9
0.165,328.41,243.38,223.84,225.95,232.54
0.167,328.2,242.64,222.9,225.58,230.66
0.169,327.99,241.6,221.56,224.79,228.35
0.171,327.79,240.13,219.96,223.65,225.89
0.173,327.66,238.24,218.3,222.31,223.6
0.175,327.63,236.03,216.8,221.02,221.8
0.177,327.74,233.65,215.6,219.96,220.62
0.179,327.98,231.28,214.74,219.3,220
0.181,328.36,229.03,214.16,219.05,219.65
0.183,328.8,226.98,213.73,219.16,219.16
0.185,329.26,225.12,213.33,219.5,218.14
0.187,329.65,223.38,212.83,219.92,216.32
0.189,329.92,221.68,212.2,220.28,213.69
0.191,330.04,219.96,211.47,220.49,212.86
0.193,330.01,218.17,210.71,220.52,212.05
0.195,329.85,216.35,210.01,220.37,211.25
0.197,329.62,214.58,209.46,220.08,210.47
0.199,329.38,212.96,209.09,219.68,209.71
0.201,329.16,211.6,208.88,219.19,208.97
0.203,329.01,210.57,208.78,218.64,208.24
0.205,328.93,209.87,208.73,218.02,207.53
0.207,328.92,209.42,208.66,217.37,206.84
0.209,328.97,209.08,208.54,216.71,206.17
0.211,329.05,208.72,208.36,216.11,205.51
0.213,329.15,208.21,208.15,215.63,204.87
0.215,329.25,207.5,207.94,215.3,204.25
0.217,329.35,206.61,207.79,215.15,203.64
0.219,329.46,205.64,207.73,215.17,203.05
0.221,329.57,204.69,207.77,215.33,202.47
0.223,329.7,203.89,207.9,215.57,201.91
0.225,329.84,203.27,208.08,215.82,201.36
0.227,329.97,202.84,208.26,216.05,200.83
0.229,330.09,202.5,208.37,216.21,200.31
0.231,330.18,202.17,208.37,216.31,199.81
0.233,330.24,201.74,208.22,216.33,199.32
0.235,330.27,201.16,207.93,216.3,198.84
0.237,330.28,200.46,207.51,216.2,198.38
0.239,330.29,199.71,207.01,216.05,197.94
0.241,330.31,199.02,206.49,215.85,197.5
0.243,330.35,198.5,206.01,215.6,197.08
0.245,330.39,198.19,205.63,215.31,196.67
0.247,330.44,198.09,205.36,215.03,196.28
0.249,330.47,198.13,205.23,214.78,195.89
0.251,330.46,198.22,205.23,214.61,195.52
0.253,330.41,198.24,205.31,214.52,195.16
0.255,330.31,198.14,205.44,214.5,194.81
0.257,330.18,197.93,205.58,214.51,194.48
0.259,330.04,197.65,205.67,214.48,194.15
0.261,329.93,197.39,205.7,214.36,193.84
0.263,329.88,197.22,205.65,214.13,193.54
0.265,329.89,197.17,205.51,213.78,193.24
0.267,329.98,197.24,205.31,213.37,192.96
0.269,330.12,197.32,205.08,212.97,192.69
0.271,330.29,197.32,204.88,212.67,192.43
0.273,330.44,197.13,204.73,212.5,192.17
0.275,330.57,196.69,204.68,212.48,191.93
