0.001,553.19,19.704,19.465,21.577,19.667
0.003,554.32,20.407,19.968,22.151,20.962
0.005,555.22,20.869,20.302,22.522,21.939
0.007,555.59,20.949,20.358,22.567,22.38
0.009,555.1,20.668,20.129,22.299,22.249
0.011,553.38,20.231,19.726,21.89,21.713
0.013,550.18,19.989,19.368,21.643,21.118
0.015,545.47,20.361,19.345,21.936,20.919
0.017,539.48,21.735,19.956,23.138,21.576
0.019,532.73,24.388,21.457,25.53,23.459
0.021,525.91,28.435,24.016,29.253,26.769
0.023,519.67,33.823,27.684,34.285,31.517
0.025,514.49,40.376,32.406,40.453,37.537
0.027,510.51,47.857,38.037,47.493,44.55
0.029,507.53,56.033,44.387,55.102,52.239
0.031,505.05,64.725,51.258,63.012,60.325
0.033,502.47,73.823,58.479,71.032,68.614
0.035,499.28,83.274,65.924,79.067,77.01
0.037,495.18,93.044,73.517,87.112,85.502
0.039,490.17,103.09,81.227,95.22,94.117
0.041,484.52,113.3,89.047,103.45,102.89
0.043,478.68,123.55,96.982,111.85,111.81
0.045,473.11,133.67,105.03,120.37,120.83
0.047,468.14,143.47,113.18,128.93,129.88
0.049,463.93,152.84,121.4,137.38,138.85
0.051,460.46,161.71,129.63,145.53,147.64
0.053,457.53,170.09,137.81,153.27,156.2
0.055,454.9,178.06,145.86,160.52,164.48
0.057,452.34,185.74,153.69,167.33,172.5
0.059,449.71,193.24,161.24,173.81,180.25
0.061,446.96,200.65,168.48,180.16,187.76
0.063,444.11,208.03,175.37,186.56,195.06
0.065,441.25,215.38,181.95,193.11,202.14
0.067,438.43,222.63,188.25,199.81,209.01
0.069,435.68,229.72,194.36,206.52,215.66
0.071,432.97,236.55,200.34,213.02,222.07
0.073,430.27,243.03,206.25,219.04,228.24
0.075,427.5,249.1,212.11,224.39,234.14
0.077,424.65,254.74,217.9,229.05,239.76
0.079,421.71,259.96,223.55,233.16,245.1
0.081,418.73,264.81,228.99,237.05,250.18
0.083,415.79,269.39,234.17,241.12,255.02
0.085,412.99,273.79,239.05,245.75,259.69
0.087,410.38,278.1,243.67,251.11,264.26
0.089,408.02,282.37,248.09,257.15,268.81
0.091,405.88,286.63,252.41,263.53,273.37
0.093,403.94,290.84,256.71,269.75,277.92
0.095,402.13,294.91,261.03,275.23,282.41
0.097,400.39,298.76,265.34,279.55,286.69
0.099,398.66,302.31,269.56,282.53,290.65
0.101,396.9,305.54,273.57,284.3,294.17
0.103,395.11,308.46,277.27,285.3,297.23
0.105,393.29,311.18,280.63,286.1,299.9
0.107,391.48,313.82,283.69,287.29,302.36
0.109,389.72,316.48,286.58,289.28,304.82
0.111,388.07,319.17,289.45,292.19,307.45
0.113,386.61,321.81,292.4,295.8,310.32
0.115,385.39,324.19,295.4,299.64,313.31
0.117,384.47,326.02,298.27,303.1,316.14
0.119,383.89,327.01,300.67,305.58,318.37
0.121,383.66,326.96,302.22,306.62,319.56
0.123,383.73,325.83,302.56,306.04,319.39
0.125,384.05,323.77,301.5,303.96,317.75
0.127,384.53,321.09,299.1,300.77,314.84
0.129,385.06,318.2,295.72,297.03,311.1
0.131,385.54,315.49,291.91,293.36,307.17
0.133,385.9,313.22,288.33,290.31,303.65
0.135,386.1,311.44,285.54,288.24,301.01
0.137,386.13,310.05,283.88,287.28,299.43
0.139,386.05,308.81,283.36,287.27,298.77
0.141,385.89,307.45,283.68,287.87,298.63
0.143,385.73,305.81,284.32,288.58,298.48
0.145,385.6,303.85,284.68,288.87,297.83
0.147,385.52,301.67,284.31,288.32,296.4
0.149,385.49,299.42,282.98,286.68,294.16
0.151,385.47,297.22,280.8,283.92,291.36
0.153,385.41,295.02,278.12,280.27,288.39
0.155,385.28,292.63,275.47,276.14,285.69
0.157,385.08,289.72,273.33,272.05,283.55
0.159,384.83,285.99,272.02,268.5,282.06
0.161,384.57,281.27,271.62,265.93,281.06
0.163,384.38,275.72,271.91,264.54,280.22
0.165,384.32,269.8,272.5,264.37,279.18
0.167,384.43,264.23,272.94,265.23,277.65
0.169,384.73,259.81,272.87,266.79,275.53
0.171,385.18,257.22,272.12,268.64,272.95
0.173,385.72,256.76,270.76,270.4,270.23
0.175,386.27,258.3,269.07,271.77,267.76
0.177,386.74,261.27,267.41,272.56,265.88
0.179,387.07,264.8,266.13,272.75,264.75
0.181,387.21,267.97,265.43,272.4,264.3
0.183,387.18,270.01,265.37,271.68,264.26
0.185,387.01,270.51,265.78,270.74,264.25
0.187,386.76,269.49,266.38,269.75,263.87
0.189,386.51,267.33,266.88,268.84,262.87
0.191,386.31,264.63,267.02,268.07,261.17
0.193,386.21,262.04,266.71,267.49,258.91
0.195,386.22,260.04,265.98,267.1,256.38
0.197,386.32,258.83,265.01,266.9,253.92
0.199,386.48,258.32,264.04,266.91,251.78
0.201,386.65,258.15,263.28,267.1,250.11
0.203,386.79,257.86,262.89,267.45,248.87
0.205,386.87,257.01,262.88,267.92,247.91
0.207,386.88,255.32,263.16,268.4,247.05
0.209,386.83,252.78,263.56,268.79,246.13
0.211,386.75,249.62,263.89,268.97,245.13
0.213,386.67,246.3,263.97,268.85,244.12
0.215,386.64,243.32,263.73,268.4,243.28
0.217,386.67,241.16,263.18,267.7,242.8
0.219,386.77,240.12,262.43,266.87,242.82
0.221,386.93,240.27,261.63,266.12,243.34
0.223,387.13,241.43,260.96,265.64,244.21
0.225,387.32,243.23,260.53,265.57,245.21
0.227,387.49,245.21,260.41,265.95,246.03
0.229,387.6,246.96,260.57,266.7,246.45
0.231,387.64,248.16,260.9,267.66,246.33
0.233,387.63,248.7,261.27,268.6,245.7
0.235,387.58,248.64,261.54,269.31,244.69
0.237,387.52,248.18,261.61,269.64,243.53
0.239,387.49,247.59,261.45,269.56,242.45
0.241,387.51,247.07,261.09,269.12,241.63
0.243,387.6,246.76,260.61,268.49,241.15
0.245,387.74,246.67,260.12,267.85,240.96
0.247,387.91,246.71,259.75,267.36,240.96
0.249,388.08,246.76,259.58,267.13,241.02
0.251,388.2,246.68,259.61,267.19,241.03
0.253,388.25,246.4,259.83,267.47,240.95
0.255,388.22,245.93,260.14,267.84,240.79
0.257,388.13,245.36,260.44,268.18,240.63
0.259,388.01,244.81,260.64,268.36,240.53
0.261,387.9,244.41,260.68,268.34,240.55
0.263,387.83,244.26,260.56,268.12,240.67
0.265,387.84,244.38,260.33,267.77,240.82
0.267,387.92,244.72,260.08,267.39,240.89
0.269,388.04,245.18,259.87,267.07,240.74
0.271,388.17,245.64,259.77,266.87,240.31
0.273,388.28,245.98,259.79,266.82,239.56
0.275,388.32,246.12,259.88,266.87,238.58
0.277,388.31,246.02,259.97,266.95,237.46
0.279,388.26,245.73,259.96,266.98,236.37
0.281,388.2,245.32,259.8,266.92,235.43
0.283,388.16,244.9,259.48,266.74,234.73
0.285,388.19,244.59,259.06,266.49,234.28
0.287,388.28,244.45,258.61,266.24,234.06
0.289,388.42,244.53,258.23,266.08,233.99
0.291,388.57,244.78,258,266.03,234.02
0.293,388.7,245.11,257.94,266.11,234.13
0.295,388.79,245.4,258,266.23,234.34
0.297,388.83,245.53,258.12,266.29,234.71
0.299,388.84,245.43,258.2,266.17,235.32
0.301,388.88,245.12,258.19,265.83,236.22
0.303,388.96,244.69,258.08,265.29,237.42
0.305,389.11,244.29,257.93,264.69,238.85
0.307,389.28,244.1,257.85,264.24,240.4
0.309,389.41,244.25,257.92,264.15,241.91
0.311,389.41,244.76,258.17,264.57,243.17
0.313,389.18,245.5,258.53,265.45,243.99
0.315,388.7,246.17,258.8,266.56,244.17
0.317,388,246.39,258.7,267.49,243.56
0.319,387.18,245.73,257.88,267.69,242.04
0.321,386.38,243.83,256.05,266.65,239.56
0.323,385.76,240.51,253.02,263.99,236.14
0.325,385.45,235.77,248.75,259.57,231.9
0.327,385.49,229.85,243.4,253.54,227.03
0.329,385.83,223.13,237.25,246.32,221.77
0.331,386.38,216.07,230.63,238.47,216.38
0.333,386.98,209.09,223.91,230.58,211.06
0.335,387.48,202.51,217.37,223.15,205.93
0.337,387.8,196.5,211.16,216.44,201.02
0.339,387.92,191.03,205.34,210.51,196.24
0.341,387.88,186.01,199.85,205.21,191.48
0.343,387.78,181.24,194.59,200.29,186.62
0.345,387.7,176.57,189.48,195.48,181.59
0.347,387.7,171.88,184.45,190.59,176.38
0.349,387.8,167.16,179.47,185.54,171.1
0.351,387.97,162.43,174.58,180.41,165.88
0.353,388.14,157.77,169.82,175.32,160.89
0.355,388.23,153.27,165.23,170.41,156.22
0.357,388.21,148.96,160.82,165.81,151.95
0.359,388.07,144.87,156.6,161.53,148.06
0.361,387.84,140.95,152.52,157.5,144.45
0.363,387.58,137.16,148.54,153.61,141.01
0.365,387.34,133.44,144.64,149.7,137.65
0.367,387.2,129.75,140.81,145.68,134.29
0.369,387.16,126.09,137.05,141.49,130.89
0.371,387.23,122.48,133.4,137.2,127.49
0.373,387.37,118.97,129.87,132.9,124.12
0.375,387.55,115.61,126.5,128.72,120.83
0.377,387.73,112.41,123.29,124.8,117.65
0.379,387.88,109.39,120.22,121.19,114.57
0.381,388.01,106.53,117.27,117.91,111.57
0.383,388.11,103.78,114.4,114.9,108.6
0.385,388.18,101.12,111.58,112.07,105.63
0.387,388.25,98.504,108.79,109.31,102.65
0.389,388.3,95.936,106.03,106.56,99.692
0.391,388.33,93.423,103.29,103.79,96.825
0.393,388.34,90.989,100.58,101.02,94.142
0.395,388.33,88.656,97.934,98.3,91.727
0.397,388.31,86.439,95.355,95.692,89.636
0.399,388.29,84.332,92.852,93.229,87.868
0.401,388.3,82.31,90.424,90.913,86.364
0.403,388.35,80.334,88.064,88.711,85.01
0.405,388.45,78.365,85.76,86.566,83.669
0.407,388.59,76.373,83.502,84.419,82.213
0.409,388.74,74.349,81.291,82.228,80.555
0.411,388.88,72.31,79.143,79.986,78.677
0.413,388.97,70.298,77.089,77.723,76.627
0.415,389.01,68.368,75.171,75.502,74.507
0.417,389,66.578,73.43,73.396,72.443
0.419,388.96,64.975,71.889,71.47,70.544
0.421,388.92,63.585,70.728,69.76,68.874
0.423,388.93,62.399,69.569,68.264,67.439
0.425,389,61.378,68.415,66.94,66.19
0.427,389.14,60.454,67.264,65.718,65.048
0.429,389.32,59.539,66.119,64.516,63.946
0.431,389.51,58.548,64.98,63.262,62.848
0.433,389.67,57.41,63.847,61.91,61.776
0.435,389.75,56.091,62.72,60.453,60.793
0.437,389.75,54.6,61.602,58.92,59.977
0.439,389.67,52.992,60.491,57.373,59.38
0.441,389.53,51.358,59.389,55.881,58.986
0.443,389.38,49.804,58.297,54.512,58.7
0.445,389.27,48.436,57.215,53.305,58.355
0.447,389.23,47.33,56.144,52.269,57.758
0.449,389.27,46.526,55.083,51.377,56.752
0.451,389.37,46.011,54.035,50.577,55.984
0.453,389.53,45.732,52.999,49.805,55.25
0.455,389.69,45.597,51.977,49.001,54.549
0.457,389.83,45.495,50.968,48.129,53.879
0.459,389.92,45.315,49.974,47.176,53.237
0.461,389.94,44.962,48.995,46.159,52.622
0.463,389.91,44.384,48.031,45.112,52.033
0.465,389.84,43.579,47.084,44.073,51.466
0.467,389.75,42.608,46.153,43.075,50.921
0.469,389.65,41.584,45.241,42.136,50.396
0.471,389.57,40.652,44.346,41.26,49.889
0.473,389.51,39.959,43.47,40.447,49.398
0.475,389.45,39.609,42.614,39.698,48.921
0.477,389.39,39.634,41.778,39.028,48.456
0.479,389.33,39.973,40.962,38.467,48.002
0.481,389.26,40.48,40.168,38.046,47.556
0.483,389.18,40.956,39.395,37.79,47.118
0.485,389.12,41.203,38.646,37.698,46.685
0.487,389.09,41.074,37.919,37.732,46.255
0.489,389.1,40.514,37.216,37.823,45.826
0.491,389.17,39.578,36.538,37.881,45.398
0.493,389.27,38.412,35.884,37.82,44.967
0.495,389.41,37.209,35.257,37.587,44.532
0.497,389.55,36.157,34.655,37.178,44.091
0.499,389.66,35.392,34.081,36.639,43.643
0.501,389.74,34.964,33.534,36.056,43.185
0.503,389.77,34.836,33.015,35.527,42.717
0.505,389.75,34.906,32.525,35.13,42.235
0.507,389.71,35.044,32.065,34.898,41.738
0.509,389.67,35.131,31.634,34.807,41.224
0.511,389.65,35.09,31.234,34.787,40.692
0.513,389.66,34.895,30.866,34.744,40.14
0.515,389.71,34.571,30.529,34.593,39.566
0.517,389.8,34.171,30.225,34.289,38.967
0.519,389.9,33.763,29.954,33.844,38.343
0.521,390,33.405,29.717,33.324,37.692
0.523,390.09,33.138,29.515,32.834,37.011
0.525,390.17,32.983,29.347,32.481,36.298
0.527,390.25,32.947,29.215,32.344,35.553
0.529,390.32,33.025,29.12,32.444,34.773
0.531,390.4,33.203,29.061,32.741,33.956
0.533,390.5,33.458,29.04,33.141,32.489
0.535,390.6,33.756,29.057,33.523,31.826
0.537,390.71,34.05,29.113,33.773,31.775
0.539,390.81,34.282,29.208,33.815,32.094
0.541,390.89,34.388,29.343,33.622,32.545
0.543,390.94,34.316,29.519,33.219,32.941
0.545,390.96,34.041,29.737,32.668,33.165
0.547,390.96,33.577,29.996,32.043,33.176
0.549,390.95,32.986,30.298,31.411,32.994
0.551,390.93,32.371,30.643,30.822,32.675
0.553,390.93,31.856,31.871,30.306,32.292
0.555,390.95,31.561,33.209,29.883,31.906
0.557,391.01,31.57,34.15,29.574,31.558
0.559,391.08,31.903,34.384,29.404,31.266
0.561,391.18,32.508,33.871,29.401,31.023
0.563,391.3,33.267,32.816,29.578,30.814
0.565,391.41,34.026,31.574,29.922,30.622
0.567,391.51,34.628,30.518,30.379,30.437
0.569,391.58,34.953,29.911,30.857,30.261
0.571,391.61,34.945,29.842,31.239,30.106
0.573,391.58,34.617,30.209,31.418,29.987
0.575,391.51,34.038,30.777,31.318,29.913
0.577,391.4,33.31,31.263,30.926,29.885
0.579,391.27,32.529,31.435,30.293,29.888
0.581,391.14,31.766,31.178,29.524,29.899
0.583,391.04,31.057,30.53,28.747,29.89
0.585,390.99,30.407,29.658,28.081,29.839
0.587,391,29.808,28.804,27.603,29.733
0.589,391.06,29.253,28.21,27.333,29.578
0.591,391.16,28.752,28.047,27.237,29.395
0.593,391.28,28.325,28.365,27.245,29.213
0.595,391.39,27.991,29.087,27.281,29.065
0.597,391.47,27.756,30.025,27.287,28.975
0.599,391.49,27.597,30.934,27.24,28.953
0.601,391.47,27.467,31.581,27.153,28.989
0.603,391.41,27.305,31.797,27.059,29.053
0.605,391.32,27.057,31.524,26.996,29.103
0.607,391.25,26.7,30.824,26.983,29.091
0.609,391.2,26.252,29.856,27.009,28.973
0.611,391.19,25.769,28.836,27.041,28.724
0.613,391.22,25.331,27.981,27.029,28.34
0.615,391.27,25.013,27.453,26.932,27.846
0.617,391.35,24.858,27.327,26.73,27.292
0.619,391.42,24.868,27.576,26.435,26.746
0.621,391.48,24.996,28.086,26.088,26.277
0.623,391.52,25.173,28.687,25.749,25.945
0.625,391.53,25.323,29.202,25.475,25.785
0.627,391.52,25.397,29.493,25.304,25.798
0.629,391.51,25.378,29.491,25.242,25.953
0.631,391.48,25.288,29.216,25.263,26.193
0.633,391.46,25.166,28.767,25.317,26.449
0.635,391.45,25.05,28.299,25.343,26.656
0.637,391.44,24.951,27.979,25.29,26.765
0.639,391.44,24.849,27.946,25.129,26.754
0.641,391.45,24.699,28.264,24.865,26.627
0.643,391.45,24.453,28.908,24.536,26.41
0.645,391.44,24.085,29.758,24.205,26.142
0.647,391.43,23.618,30.627,23.937,25.865
0.649,391.41,23.124,31.303,23.789,25.614
0.651,391.4,22.714,31.602,23.786,25.416
0.653,391.4,22.503,31.413,23.911,25.28
0.655,391.43,22.574,30.73,24.11,25.203
0.657,391.47,22.941,29.652,24.302,25.173
0.659,391.54,23.537,28.356,24.401,25.168
0.661,391.63,24.223,27.053,24.343,25.166
0.663,391.73,24.83,25.931,24.106,25.147
0.665,391.83,25.204,25.118,23.72,25.099
0.667,391.93,25.259,24.653,23.264,25.025
0.669,392.03,25.001,24.492,22.839,24.939
0.671,392.13,24.526,24.532,22.543,24.869
0.673,392.23,23.992,24.654,22.44,24.848
0.675,392.33,23.561,24.755,22.536,24.904
0.677,392.42,23.351,24.777,22.775,25.054
0.679,392.5,23.389,24.71,23.059,25.293
0.681,392.57,23.611,24.584,23.269,25.596
0.683,392.62,23.879,24.441,23.307,25.92
0.685,392.65,24.032,24.317,23.12,26.217
0.687,392.66,23.942,24.226,22.72,26.45
0.689,392.65,23.555,24.156,22.176,26.599
0.691,392.63,22.911,24.077,21.592,26.671
0.693,392.61,22.128,23.96,21.08,26.692
0.695,392.6,21.361,23.786,20.723,26.702
