2.8337,-2.5709,-2.5721,2.8367
2.8375,-2.5663,-2.579,2.8347
2.8365,-2.5663,-2.579,2.8347
2.8417,-2.5715,-2.5766,2.8368
2.842,-2.5708,-2.5767,2.8346
2.8391,-2.5703,-2.5772,2.8359
2.8339,-2.5669,-2.5721,2.8276
2.8307,-2.5648,-2.5713,2.8251
2.8361,-2.5674,-2.5715,2.83
2.8303,-2.5643,-2.5663,2.8238
2.8322,-2.5633,-2.552,2.8102
2.8378,-2.5619,-2.5548,2.8222
2.8371,-2.5566,-2.5483,2.8219
2.8332,-2.551,-2.5312,2.8148
2.8229,-2.5402,-2.5204,2.818
2.8295,-2.5307,-2.5091,2.8126
2.8155,-2.5176,-2.4814,2.8075
2.8175,-2.5071,-2.4705,2.8068
2.8207,-2.4905,-2.4524,2.8031
2.8087,-2.4698,-2.4202,2.792
2.8089,-2.4609,-2.3928,2.7918
2.801,-2.4336,-2.3605,2.7841
2.794,-2.4089,-2.3328,2.7834
2.7904,-2.3821,-2.2974,2.7739
2.7844,-2.3619,-2.2591,2.7709
2.7711,-2.3321,-2.2147,2.7531
2.7655,-2.3002,-2.1718,2.7428
2.7677,-2.2571,-2.1357,2.7375
2.7384,-2.2159,-2.0867,2.7137
2.7268,-2.1772,-2.0372,2.7062
2.7191,-2.1509,-1.9793,2.6835
2.6888,-2.0922,-1.9433,2.6684
2.6613,-2.0549,-1.8896,2.6435
2.6406,-2.0123,-1.8337,2.6163
2.6136,-1.9633,-1.7876,2.5823
2.5778,-1.924,-1.7587,2.5617
2.5489,-1.8805,-1.7026,2.5204
2.5027,-1.8267,-1.6603,2.4831
2.4773,-1.7963,-1.621,2.4576
2.4423,-1.747,-1.5833,2.4196
2.4,-1.7026,-1.545,2.376
2.3625,-1.6652,-1.5161,2.3402
2.3176,-1.6152,-1.4777,2.2872
2.2612,-1.5673,-1.4451,2.2528
2.217,-1.5218,-1.407,2.2031
2.1784,-1.4871,-1.3766,2.161
2.1231,-1.4483,-1.3438,2.1185
2.0684,-1.3914,-1.32,2.079
2.0373,-1.3547,-1.2797,2.0218
1.9854,-1.3112,-1.2486,1.9913
1.9213,-1.2636,-1.2158,1.939
1.8837,-1.229,-1.1833,1.8824
1.8253,-1.1866,-1.151,1.8304
1.7764,-1.1505,-1.1243,1.7942
1.7118,-1.1,-1.0872,1.7404
1.6662,-1.0568,-1.0626,1.6913
1.6049,-1.0161,-1.0314,1.6394
1.5588,-0.9792,-0.99941,1.5907
1.5049,-0.94186,-0.97196,1.5407
1.4422,-0.89878,-0.95134,1.4831
1.3838,-0.85738,-0.9234,1.4448
1.3133,-0.82448,-0.89319,1.3808
1.2708,-0.78882,-0.86206,1.3193
