# x1, x2, x3, x4, x5, x6, x7, x8, x9, x10, y1, y2, y3, y4, y5, y6, y7, y8, y9, y10
802.67,780.22,796.09,838.96,919,1021.6,1097.3,1136.4,1150.5,1132,851.88,791.06,784.94,837.04,886,884.21,830.77,775.68,780.1,841.5
801.44,778.06,794.09,838.12,919.12,1021.6,1098.2,1138.2,1152.8,1132.8,852.08,791.33,784.94,836.59,884.59,882.88,830.16,775.79,780.45,841.84
800.61,775.83,791.55,837.36,919,1021.8,1098.9,1140.2,1154.3,1133.8,852.78,792.1,785.1,835.55,883,881.37,829.42,775.79,780.88,842.19
799.15,773.03,789.06,835.74,919.09,1021.4,1100.2,1142,1156.2,1134.6,853.2,792.87,785.33,834.61,881.09,880.12,828.82,776.1,781.09,842.43
798.11,770.83,786.4,834.5,918.88,1021.5,1101.1,1144.6,1158.6,1135.7,853.42,793.9,785.8,833.73,878.85,878.22,827.91,776.43,782,842.61
796.67,767.88,783.46,833.12,918.8,1021.4,1102.1,1147.1,1161,1137,853.88,795.24,785.93,832.77,876.76,876.17,827,776.44,782.84,842.9
795.5,765.11,780.21,831.64,918.91,1021.2,1103.1,1149.1,1163.2,1138,854.17,796.71,786.76,831.55,874.91,873.88,825.91,776.44,783.38,843.1
794,761.93,777.38,830.11,918.5,1021.1,1104.6,1152,1166.4,1139.9,855,797.83,787,830.42,871.5,871.56,824.65,776.78,784.67,843.59
792.42,758.91,774.03,828.5,918.29,1021,1106,1155,1169.1,1141.4,855.54,799.06,787.87,829,868.71,869,823.5,777.03,785.82,844.4
791.14,755.59,770.96,826.78,918.24,1020.8,1107.3,1157.6,1171.8,1142.6,856.48,800.93,788.68,827.09,865.4,865.58,822.39,777.54,786.9,844.88
789.78,752.79,767.59,825.08,917.92,1020.6,1108.2,1160.9,1175.3,1143.4,857.09,803.03,788.93,825.5,861.69,861.87,820.87,777.85,788.77,845.38
788.25,749.67,764.59,823.65,917.93,1020.2,1109.3,1163.5,1177.7,1144.8,858.4,804.81,789.93,823.65,857.59,857.89,818.88,778.36,789.73,846.32
787,746.65,761.5,822.05,917.15,1020.1,1110.4,1166.3,1180.6,1146.1,858.83,807,790.69,821.75,853.22,854,816.83,778.71,791.07,846.41
785.5,743.89,758.66,820.62,917,1019.9,1111.9,1169,1183.2,1147.1,859.73,808.96,790.72,818.85,848.13,849.93,814.81,778.78,792.93,847.29
784.5,741.54,755.87,819.13,916.13,1019.8,1112.4,1171.3,1185.6,1148.2,860.73,810.85,790.58,816.33,843.03,844.5,811.64,778.89,794.8,848.19
783.41,739.14,753.63,817.81,916.09,1019.1,1113.4,1173.3,1187.7,1149.5,861.59,812.59,790.63,813.19,837.32,839.29,808.79,778.72,795.88,848.73
783.05,737.43,751.55,816.24,915.78,1018.9,1114.1,1175.3,1189.6,1150,862.1,814.09,790.69,809.69,831.66,834,805.83,778.61,797.08,849
782.5,736.1,749.69,815.47,915.16,1018.5,1114.9,1177.2,1191.6,1151,862.9,815.3,790.12,806.13,825,827.28,802.17,777.96,798.78,849.79
781.71,735.25,748.63,814.19,914.52,1018.3,1115.8,1178.4,1192.8,1152,863.14,816.4,788.63,802.5,818.87,821,798.54,776.91,799.5,850.5
781.29,734.46,747.18,813.47,913.97,1018.2,1116.1,1179.8,1194,1152.3,863.29,817.04,787.61,798.17,812.11,814.83,794.07,775.5,800.5,850.63
781,733.48,746.18,812.87,913.81,1018,1116.1,1180.5,1194.5,1152.9,863.62,817.62,786.43,793.84,805.27,807.48,789.79,774.38,800.88,850.59
780.9,733,745.42,812.03,913.18,1018,1116.2,1180.9,1195.1,1153,863.55,818.33,784.55,789.39,798.42,800.77,785.62,772.3,801.22,850.9
780.62,732.75,745,811.71,912.85,1017.9,1117,1181.6,1195.8,1153,863.71,818.4,782.5,784.9,790.9,793.37,780.5,770.56,801.84,850.75
780.67,732.84,744.74,811.14,912.18,1017.5,1117,1182,1195.8,1153,863.88,818.32,780.06,779.77,783.67,785.92,775.5,768.29,801.84,850.75
780.76,733.33,744.86,810.92,912.05,1017.6,1117,1182,1196.1,1153,863.52,817.88,777.5,775.18,776.21,778.27,770.5,765.63,801.59,851
781,733.5,744.94,810.76,911.76,1017.2,1117.1,1181.9,1195.6,1153,863.5,817.36,774.91,769.39,769.44,770.45,765.32,763.07,801.43,850.75
781.4,734.09,744.97,810.5,911.26,1017.1,1117,1181.3,1195,1152.9,862.96,816.91,772.19,764.5,761.76,762.7,759.5,760.29,801,850.72
781.5,734.62,745.37,810.22,911,1017.1,1116.8,1181.1,1194.5,1152.6,862.73,816.43,769.37,758.94,754,754.48,754,757.44,800.73,850.47
781.86,735.5,745.94,810.34,910.9,1017,1116.4,1180.3,1194.1,1152.2,862.67,815.73,766.09,753.78,746.1,746.66,748.65,754.35,800.41,850.5
782.37,736.09,746.65,810.56,910.44,1017,1116.1,1180,1193.2,1152.1,862.47,814.91,763,748.44,738.18,738.5,742.82,750.89,799.41,850.41
782.72,736.89,747.46,810.95,910.18,1016.8,1116,1178.9,1192.5,1151.9,862.39,814.42,759.91,743.41,730.79,730.41,737,748.17,799.04,849.93
783.14,737.91,748.15,810.91,910.05,1016.8,1115.6,1178,1191.6,1151,861.81,813.09,756.91,737.68,723.08,722.41,731.61,744.88,798.43,849.1
783.82,738.67,749.46,811.56,910,1016.4,1114.8,1176.7,1190.3,1150.2,861.18,812.88,753.59,732.24,715.29,714.33,725.5,741.34,797.75,848.84
784.14,740,750.76,811.95,909.88,1016.5,1114,1175.8,1189.4,1150.1,861,811.83,750.06,726.79,707.39,706.5,719.1,738.1,796.96,848.72
784.64,741.24,751.9,812.37,909.56,1016.5,1114,1174.3,1188,1149.3,860.55,810.8,746.83,720.85,700.16,698.21,713.9,734.14,796,848.39
785.2,742.76,753.28,812.79,909.4,1016.5,1112.8,1173,1186.7,1148.9,860.2,809.8,743.34,715.31,692.4,690.21,707.89,730.79,794.88,848.07
786.1,744.24,754.6,813.9,909.41,1016.4,1112,1171.2,1185.4,1148.1,859.7,808.8,739.91,710.17,684.41,682.44,701.83,727,794,847.59
786.5,745.26,756,814.3,909.04,1016.6,1111.4,1170.1,1183.8,1147.7,859.17,807.61,736.82,704.59,676.85,674.54,695.86,724.17,792.88,846.88
787.05,746.96,757.69,815.14,909.2,1016.4,1110.3,1168,1182.5,1146.5,858.73,806.62,733.09,699.02,669.2,666.31,689.83,720.37,792,846.62
787.74,748.59,759.5,816,908.88,1016.3,1109.4,1166,1180.7,1146,857.96,804.93,729.5,693.5,661.85,658.85,683.73,716.63,791.35,846.5
788.6,750.52,761.39,816.73,908.7,1016.1,1108.3,1164.1,1178.8,1144.9,856.96,804.11,725.66,687.44,654.43,650.87,678.3,713.17,790.04,845.7
789.33,752.39,763.43,817.5,908.77,1016.2,1107.1,1161.9,1176.9,1144,856.88,803.18,722.06,682.41,647.19,643.56,672.42,709.53,789,845.21
790.06,754.37,765.26,818.64,908.69,1016.2,1106.1,1159.7,1174.6,1143.4,856.76,801.37,719,677.57,640.03,635.67,666.96,706.13,788.08,844.76
791.24,756.12,767.66,819.74,908.62,1016.1,1104.9,1157.2,1172.5,1142.6,855.8,800.77,715.34,672,632.89,627.86,661.38,702.55,787,844.43
791.85,758.56,770.2,820.84,908.65,1016.2,1103.7,1154.6,1169.9,1142.1,855.38,799.07,711.6,666.84,626,621.02,656.28,699.16,785.53,844.24
792.33,760.83,772.59,822.16,908.35,1016.1,1102.5,1152.1,1167.8,1140.7,854.88,797.9,708.49,661.7,619.26,614.11,650.91,695.64,784.69,842.96
793.39,762.83,774.95,823.29,908.5,1016.2,1101.4,1149.1,1165.1,1140.3,854.18,796.9,705.08,656.4,612.53,607.05,645.31,692.33,783.15,842.75
794,764.97,777.4,824.43,908.5,1016.1,1100,1146.5,1162.6,1139.2,853.5,795.32,701.69,651.83,606,600.05,640.69,688.5,781.83,841.84
794.5,767.42,780.22,825.68,908.52,1016.1,1098.7,1143.3,1160.2,1138.4,852.86,793.88,698.72,647.14,599.08,592.88,635.41,685.11,780.77,840.96
795.38,769.65,783,826.96,908.48,1016.2,1097.3,1140.6,1157.2,1138,852.35,792.9,695,641.4,593.08,586.35,630.24,681.88,778.9,840.5
795.72,772.08,785.83,828.09,908.5,1016.3,1095.6,1137.1,1154.8,1136.9,851.52,791.03,691.64,637.15,586.83,579.97,624.63,678.33,777.64,838.91
796.5,775,788.94,829.28,908.85,1016.3,1094.4,1133.8,1151.6,1136.2,851,789.5,688.33,631.98,580.73,573.33,619.95,674.68,775.79,838.09
797.37,777.28,791.86,831.07,908.56,1016.3,1092.5,1130.7,1149,1135.7,849.63,788.08,685.39,627.67,574.72,566.95,614.8,671.51,774.37,836.75
797.59,779.87,794.71,832.68,908.75,1016.4,1091,1127.1,1145.6,1134.6,848.81,786.37,681.91,623.64,568.53,561,609.74,667.57,772.35,835.04
798.04,782.81,798.22,833.94,908.86,1016.5,1089.2,1123.3,1142.8,1134,847.71,785,678.54,618.45,563,555.23,604.66,664.14,770.74,833.83
798.64,785.68,801.73,835.51,908.74,1016.6,1087.5,1119.9,1139.5,1134,846.8,783.03,675.02,613.91,557.06,548.55,600.29,660.75,768.41,832.5
799.22,788.38,805.09,836.8,908.79,1016.7,1086.1,1116.1,1136.6,1132.9,844.96,781.03,671.68,609.63,551.49,543.33,595.55,657.25,766.41,830.41
799.5,791.19,808.27,838.68,908.72,1016.5,1084.4,1112.6,1133.2,1132.1,843.86,779.14,668.4,605.82,546.4,537.94,590.67,653.88,764.09,828.09
800.26,794.29,811.55,840.07,908.95,1016.4,1082.8,1108.8,1129.6,1131.4,841.9,777.08,665.25,601.56,541.26,532.65,586.45,650.45,761.42,825.74
800.59,797.39,815.19,841.69,908.83,1016.5,1081.3,1104.8,1126.9,1130.4,840.28,774.73,662.07,597.71,536.1,527.56,582.02,646.75,759.21,823.26
801.27,800.46,818.87,843.85,908.62,1016.5,1079.4,1101.1,1123.4,1129.9,838.2,772.59,658.54,593.27,531.12,522.89,577.62,643.73,756.37,820.91
801.45,803.38,822.58,845.55,908.61,1016.4,1077.9,1097.3,1120,1128.3,836.42,770.4,655.42,589.37,526.59,518.15,573.65,640.18,753.57,817.65
802.5,806.31,826.17,846.87,908.65,1016.4,1076,1093.5,1116.8,1127.4,833.5,768.17,652.46,585.16,522.06,512.98,568.99,636.76,750.97,815.04
803.29,809.79,830.04,848.9,908.55,1016.1,1074.3,1089.5,1113.5,1126.2,831.29,765.62,649.39,581.74,517.92,508.67,564.89,633.2,747.9,811.44
804.29,812.84,833.4,850.45,908.55,1016.1,1072.1,1086.1,1110.4,1125,828.29,763.19,646.29,577.83,513.57,504.39,561.36,629.85,745.19,808.31
805.19,816.17,836.72,852.12,908.47,1016,1070.9,1083.3,1107.2,1123.6,825.28,760.29,643.09,573.93,509.09,499.78,556.89,626.7,741.95,804.96
806.16,819.36,840.83,853.8,908.36,1015.9,1069,1079.5,1104.1,1122,822.06,757.5,639.96,570.2,505.19,495.68,552.95,623.43,738.56,801.32
807.33,822.4,844.24,855.02,908.39,1015.5,1067.7,1076.6,1101.2,1120.3,819.2,754.6,636.76,566.95,501.17,491.48,549.3,619.73,735.46,797.75
808.5,825.44,847.45,856.71,907.72,1015.4,1065,1073.3,1098,1118.6,815.5,751.44,633.66,563.39,497.07,487.64,546.02,616.02,731.79,794.37
809.5,828.51,850.91,858.02,907.5,1015.2,1064.6,1071,1095.2,1116.8,812.18,748.31,630.51,559.95,493.5,483.47,542.03,613.23,728.91,790.47
811.03,831.76,853.41,859.32,907.46,1015,1063.1,1067.8,1092.1,1114.8,808.44,745.1,627.2,556.78,489.71,479.76,538.01,609.47,725.54,787.47
812.65,834.55,856.38,860.69,907,1014.7,1061.5,1065.6,1089.3,1112.9,804.97,741.88,623.9,553.07,486,476,535.33,605.8,722.14,784.52
814.63,837.49,859.15,861.95,906.7,1014.7,1059.9,1063.3,1087,1110.7,801.51,738.49,620.71,549.82,482.17,472.09,531.75,602.52,719.18,781
816.49,840.41,862.21,862.89,906.68,1014.7,1059.2,1061.4,1084.2,1108.5,798,735.22,617.58,546.43,478.76,468.63,528.15,599.2,716.14,778.35
818.47,842.83,863.96,863.69,906.56,1014.6,1058,1059.8,1081.9,1105.7,794.65,731.95,614.22,543.07,475.44,465.56,525,595.69,713.07,775.28
820.53,845.27,865.87,864.88,906.52,1014.4,1056.7,1058.4,1079.3,1103.1,791.58,728.7,611.2,539.88,471.85,462.07,521.45,592.61,710,772.57
822.85,848.26,867.94,865.08,906.13,1014.1,1056.6,1056.6,1077.2,1100.9,788.53,725.8,607.75,536.8,468.43,458.57,518.38,588.98,707.15,769.94
824.84,850.5,869.28,866.31,906,1013.8,1056.6,1055.9,1075.3,1097.9,785.82,722.88,604.8,533.56,465.32,454.78,514.76,585.85,704.07,767.5
827.09,852.57,870.96,866.5,905.67,1013.5,1056.5,1054.6,1072.9,1095.1,783.31,720.04,601.67,530.33,462,451.78,511.74,582.74,701.46,765.15
829.86,854.98,871.82,867.08,905.47,1013.6,1055.7,1054.4,1071.6,1092.3,780.86,717.36,598.82,527.44,458.58,448.59,508.06,579.41,698.9,762.97
832.58,856.82,872.76,867.27,905.5,1014.4,1054.3,1053.5,1069.9,1089.3,778.72,714.75,595.47,524.34,455.5,446.62,504.69,575.61,696.32,760.97
835.28,858.6,873.53,867.51,905.09,1016,1053.4,1052.7,1068.3,1086.3,776.67,712.07,592.68,521.24,452.6,445,501.46,572.57,693.5,759.06
838.44,860.51,874.33,867.45,905.37,1012.6,1054.6,1054.1,1067.2,1083.1,774.44,709.71,589.46,518.18,449.59,437.4,499.23,569.1,691.47,757.32
841.44,862.19,874.5,867.92,905.09,1012.6,1054.4,1053.1,1065.7,1079.8,772.44,707.5,586.79,515.56,446.77,435.22,496.24,567.04,689.39,755.33
844.43,863.8,874.69,867.49,904.93,1012.6,1054.3,1052.3,1064.2,1076.8,770.86,705.02,583.69,512.85,443.95,432.62,493.5,564.67,686.69,753.5
847.71,865.38,875,867.31,904.7,1012.2,1054.1,1050.8,1062.8,1073.3,769,702.9,581,509.69,440.85,429.93,490.95,561.83,684.3,751.74
850.83,866.93,874.74,867.56,904.5,1012,1054.5,1052.4,1061,1070.5,767.58,700.65,578.2,507.26,438.5,427.08,487.71,558.91,681.93,750.19
854.21,868.3,874.62,867.33,904.5,1011.5,1054.4,1052.4,1059.6,1067.1,766.26,698.52,575.73,504.57,436,424.23,485.26,555.96,679.6,748.39
857.29,870.19,874.64,867.29,904.3,1011.3,1054.1,1053.1,1058.5,1063.5,764.83,696.81,573.4,501.83,433.08,422.25,482.58,553.6,677.6,746.44
861.21,871.47,874.24,867.08,903.63,1011.1,1054,1053.7,1057.1,1060.2,763.26,694.66,570.78,499.46,430.68,419.46,480.5,551.62,675.48,744.88
864.7,873.13,874.25,867,903.56,1011.2,1054.4,1053.4,1055.8,1057.2,761.6,692.74,567.94,497.25,428.27,416.88,477.86,549.13,673.4,742.77
868.33,874.57,874.32,866.74,903.5,1011.1,1054.3,1052.9,1054.4,1053.3,760.23,690.83,565.81,494.69,426,414.9,475.53,547.14,671.34,740.76
871.73,875.61,873.67,866.7,903.33,1011,1055.1,1053.6,1053.1,1049.6,758.88,689.02,563.87,492.57,423.79,412.62,473.12,544.9,669.26,738.64
875.33,876.6,873.64,866.18,903.24,1010.9,1055.1,1054.8,1051.3,1046.7,757.23,686.88,561.75,490.47,421.49,410.4,471.12,542.21,667.32,736.91
878.89,878.13,873,866.03,903.08,1011,1055,1054.9,1050.3,1043.2,755.34,685.13,559.5,488.53,419.73,408.33,468.86,540.2,664.97,734.68
882.55,879.79,871.41,866.03,903,1010.6,1053.8,1055.4,1049.3,1039.6,753.75,683.38,557.76,486.53,417.69,406.27,466.45,538.24,662.58,732.38
886.26,881.29,870.26,865.22,902.76,1010.4,1054.4,1057,1048,1036.5,752.35,681.46,556,485,415.76,404.27,464.81,535.92,660.75,730.26
889.89,882.54,869.8,865.19,902.57,1010.5,1053.9,1057.7,1047.2,1033.3,750.34,679.95,553.92,483.28,413.95,402.55,462.48,533.8,658.65,727.75
893.62,883.69,869.51,864.68,902.5,1010.3,1053.8,1058.1,1045.5,1029.7,748.5,677.84,552.6,481.32,412,400.73,460.92,532,656.5,725.42
897.41,885.5,868.9,864.13,902.27,1009.9,1053.8,1058.7,1044.8,1026.8,746.46,676.26,551.1,479.36,410.44,399.2,458.68,530.54,654.34,723.27
900.46,886.42,867.91,863.92,902.33,1009.3,1054.7,1059,1043.6,1023.4,744.34,674.44,549.43,477.64,408.98,397.28,457.08,528.85,652.44,720.43
904.4,887.47,867.46,863.55,902.18,1009.2,1056.2,1059.7,1042.7,1020.6,742.29,672.72,547.77,476.58,407.33,395.79,455.78,527.4,650.63,717.88
907.44,888.85,866.95,862.97,901.57,1009.1,1056.6,1059.8,1041.4,1017.7,740.21,671.42,546.83,475.38,405.95,394.46,454.93,525.8,648.36,715.46
911.4,889.98,866.38,862.81,901.57,1009.2,1056.4,1060,1041.1,1014.5,737.79,669.68,545.38,473.88,404.43,392.63,452.96,524.66,646.58,712.82
914.62,891.4,866.19,862.54,901.33,1009,1056.7,1059.8,1039.4,1011.3,735.5,667.65,543.86,472.63,402.98,391.22,451.61,523.65,644.25,709.98
918.21,892.46,865.92,862.5,901.19,1008.7,1057.5,1060.7,1038.7,1008.6,733.26,666.02,542.92,471.5,401.86,389.98,450.5,521.9,642.44,707.4
921.55,894,865.11,862.29,901.19,1008.6,1057.4,1061,1037.4,1005.5,730.52,664.25,541.59,470.71,400.86,388.86,449.4,520.56,640.59,704.38
924.65,895.06,864.56,861.26,901.19,1009,1056.8,1061.4,1036.8,1002.7,728.14,662.56,541.1,469.33,399.86,387.67,447.75,519.35,638.62,701.62
927.84,896.24,863.94,860.71,901.18,1008.8,1057,1061.5,1035.6,999.94,725.64,660.84,539.67,468.08,398.6,386.63,447.07,517.89,636.76,698.83
931.09,897.23,864.02,860.1,901.29,1008.9,1057,1061.9,1034.7,997.29,723.43,659.31,539.42,467.04,397.71,385.87,445.59,517.18,634.57,695.92
934.43,898.53,863.39,860.44,900.98,1008.8,1056.9,1062.3,1033.8,994.74,720.3,657.73,537.98,466.56,396.64,385,445.08,515.94,632.72,693.21
937.26,899.39,863.5,860.44,900.7,1008.7,1056.8,1062.3,1032.9,992.16,717.86,655.8,537.62,465.56,395.86,384.07,443.82,515.77,630.8,689.67
937.5,899.47,863.19,860.66,900.73,1008.6,1056.8,1063.7,1032.5,991.24,716.5,655.08,537.08,465.34,395.27,383.42,443.14,513.81,628.51,687.38
937.09,898.66,862.27,860.21,900.74,1008.2,1057.1,1065.6,1034.8,991.89,715.83,654.17,536.39,464.26,394.57,382.2,441.94,512.84,627.36,685.11
935.17,897.3,861.77,859.9,900.55,1008.5,1057.5,1066.7,1036.4,992.66,715.69,653.85,535.64,463.97,393.66,381.44,441.05,511.48,625.71,682.77
934.34,896.22,861,859.42,900.52,1008.7,1057.7,1067.6,1038,993.1,715.61,653.45,535.5,463.58,393.35,379.8,439.59,510.14,623.8,680.49
933.41,894.88,859.9,859.45,900.52,1008.5,1058.9,1069.1,1038.7,993.17,715.46,653.52,534.87,463.42,392.35,379.52,438.72,509.19,621.04,678.23
931.77,893.66,859.8,858.81,900.49,1008.5,1058.9,1070.4,1040.4,994.05,715.38,653.13,533.98,462.71,391.9,379,437.74,507.89,619.84,676.14
930.53,892.46,858.9,858.48,900.61,1008.5,1059.5,1072.3,1041.8,994.89,715.29,652.88,533.65,462.11,391.66,377.85,436.8,507.29,618.05,673.79
929.11,891.79,857.74,858.1,900.77,1008.3,1061.1,1073.8,1043.3,995.51,715.11,652.47,533.61,462.03,391.46,377.78,436.36,507.24,616.19,671.59
927.65,889.72,857,857.56,900.63,1008.4,1060.8,1075.1,1044.4,996.83,715.3,652.87,533.5,461.59,390.87,376.92,435.29,506.24,614.89,669.74
926.41,888.37,855.77,857.27,900.61,1008.3,1061.3,1075.9,1045.7,997.08,715.46,652.82,533.4,461.8,390.14,376.65,434.61,505.41,613.69,667.78
925,887.12,854.5,856.86,900.59,1008.1,1062.8,1077.4,1047.2,998.19,715.64,652.65,533.5,461.39,390.24,375.93,433.72,504.16,612.32,665.47
923.65,885.78,852.63,856.3,900.45,1008.1,1063.7,1079.6,1048.7,998.89,715.4,652.64,533.02,461.42,390.18,375.73,433.51,503.87,610.65,663.79
922.5,884.58,851.7,855.72,900.4,1007.6,1064.7,1081.1,1050.7,1000,715.5,652.85,532.54,461.39,389.72,375.54,433.4,502.92,609.51,661.76
921.11,883.06,851.28,854.92,900.51,1007.6,1065.3,1082.3,1052.3,1000.8,715.79,652.91,533.09,461.44,389.77,375.55,432.97,502.06,608.33,659.68
919.4,881.44,850.79,854.22,900.47,1007.6,1066.3,1083.9,1054,1001.6,716.4,653.54,533.41,461.24,390.03,375.09,432.36,501.54,607.1,657.85
917.95,880.11,849.7,853.4,900.26,1007.6,1066.5,1085.1,1055.5,1003,716.77,653.72,533.36,460.79,389.92,375.09,432.03,501.64,606.11,656.08
916.89,879.09,849.34,852.89,900.51,1007.7,1067.5,1087.2,1057.2,1003.8,717.11,653.85,533.72,462.09,390.14,375.05,432.08,500.95,604.93,654.79
915.29,877.38,847.82,852.14,900.26,1007.5,1068,1088.4,1058.6,1005,717.62,654.53,534.41,462.27,390.55,375.13,431.93,500.51,604.03,653
913.64,875.79,846.7,852.02,900.14,1007.2,1068.2,1090.6,1059.8,1005.7,717.89,655.06,535.04,462.98,391.03,374.95,431.67,500.35,602.62,651.39
912.02,874.08,845.96,851.46,900,1007.1,1068.8,1091.5,1061.9,1006.8,718.72,655.54,535.16,463,391.77,375.27,431.61,499.82,602.02,649.57
910.59,873.14,844.93,851.69,899.97,1007.3,1070.1,1092.2,1063.9,1008.1,719.46,655.9,535.33,463.58,392.06,375.49,431.67,499.76,601.2,648.32
909.11,871.37,843.68,851.15,900.16,1007.4,1070.2,1094.2,1065.4,1009.3,720.11,656.63,536.36,464.56,392.39,375.74,431.66,499.9,600.67,647.08
907.64,869.8,842.73,850.9,900.35,1007.9,1071.3,1094.8,1067.2,1010.9,720.89,656.96,537.02,465.26,392.91,376.1,431.84,499.51,599.98,645.52
906.12,868.24,841.77,850,899.76,1007.8,1072,1097,1068.8,1011.7,721.35,657.72,537.42,465.58,393.74,377,431.77,499.83,598.93,643.63
905.02,866.88,840.93,849.32,900.03,1007.5,1072.1,1098.8,1070.5,1012.9,722.07,658.65,538.15,466.81,394.08,377.24,432.31,499.57,598.17,642.87
902.76,864.81,839.49,849,899.89,1007.6,1072.5,1100.9,1072.3,1014.3,723.38,659.73,538.96,467.34,394.74,377.86,432.76,499.61,597.25,641.33
901.41,863.48,838.73,848.59,899.84,1007.5,1073.3,1103.1,1074.4,1015.5,723.98,660.56,539.61,468.13,396.06,378.16,433.27,499.73,597,640.53
899.63,862.12,837.5,847.8,899.97,1007.8,1074,1104.2,1075.5,1017,725.09,660.98,541,469.12,396.7,378.98,433.46,499.07,596.03,639.28
897.9,860.47,836.38,847.81,899.76,1007.5,1075.2,1105.1,1077.4,1018,725.68,661.92,541.31,470.17,397.82,379.5,433.67,499,595.02,637.81
896.5,859.02,835.18,847.08,900.13,1007.9,1076.6,1106.9,1078.8,1019,726.81,663.06,542.15,471.03,398.69,380.45,433.9,499,594.48,636.86
894.9,857.02,834.5,847.09,899.8,1007.8,1076.7,1107.7,1080.8,1021,727.81,664,543.41,471.69,399.67,381.08,434.76,499.13,594.43,636.07
893.23,855.48,833.89,846.89,899.91,1008,1077.2,1109.6,1082.8,1022.5,729.06,664.88,544.22,472.92,400.24,382.02,435.56,499.19,593.95,635.24
891.27,854.43,832.69,845.94,899.78,1008.1,1077.7,1111.1,1084.6,1023.3,730.11,665.82,545.14,473.75,401.38,383.19,435.87,499.7,593.7,634.23
889.4,852.6,831.27,845.07,899.44,1008.1,1078.5,1112.2,1085.8,1024.6,731.15,666.98,546.39,475.19,402.28,383.98,436.56,499.74,593.31,633.27
887.98,851.04,830.52,844.82,899.42,1008,1079.1,1114,1087.7,1026.2,732.24,668.06,547.29,476.36,403.56,385.05,437.39,500.78,593,633.07
886.06,849.31,829.45,844.25,899.92,1007.7,1080.1,1115.6,1089.5,1027.3,733.88,669.24,548.64,477.2,404.74,385.98,437.74,501.02,592.92,631.96
884.77,847.92,828.63,843.77,899.58,1007.9,1080.7,1117.4,1091.4,1029.3,735.09,670.46,549.42,478.72,406.3,387.1,439,501.7,592.79,631.56
882.96,846.3,827.52,843.08,899.92,1007.9,1081,1118.6,1093,1030.9,736.44,671.52,550.95,479.41,407.5,388.52,439.61,502.45,592.53,631.37
881.22,844.91,826.55,842.84,900,1008.4,1082.7,1119.2,1094.6,1031.9,738,673.33,552.1,480.98,408.69,389.68,440.79,503,592.68,630.74
879.3,843.27,825.55,842.57,900.27,1008.1,1082.3,1121.9,1096.5,1033.4,739.41,674.42,553.23,482.24,409.88,391.05,441.65,503.15,592.61,630.51
