0.55154,0.0073373,-0.0099096,0.45216
0.57918,0.0052977,-0.012546,0.47585
0.59055,-0.0012621,-0.015112,0.47658
0.61475,-0.021431,-0.016354,0.47681
0.62477,-0.017235,-0.037019,0.48531
0.64717,-0.029549,-0.038447,0.47666
0.64668,-0.036224,-0.040494,0.48151
0.66831,-0.039587,-0.056564,0.48947
0.6664,-0.042318,-0.057516,0.48904
0.67244,-0.053237,-0.061162,0.49385
0.68977,-0.058838,-0.069401,0.49226
0.72907,-0.078103,-0.085337,0.49918
0.73327,-0.087923,-0.081294,0.50007
0.75815,-0.098664,-0.090727,0.5108
0.76055,-0.10817,-0.097536,0.51611
0.78508,-0.11791,-0.10627,0.51913
0.80389,-0.13592,-0.11032,0.52156
0.81442,-0.13662,-0.11949,0.52412
0.83929,-0.15258,-0.13655,0.54653
0.85201,-0.15921,-0.16052,0.56731
0.86356,-0.16135,-0.16202,0.56696
0.88169,-0.16422,-0.16686,0.56677
0.89182,-0.17663,-0.17008,0.55732
0.912,-0.19172,-0.18026,0.57305
0.92398,-0.20015,-0.18865,0.57779
0.93533,-0.21313,-0.20032,0.58747
0.94498,-0.19922,-0.21082,0.59038
0.95912,-0.20339,-0.23413,0.61182
0.9675,-0.22478,-0.23477,0.61925
0.99676,-0.24552,-0.24186,0.62074
1.0069,-0.25368,-0.24973,0.63078
1.0199,-0.25933,-0.25876,0.64011
1.0298,-0.26951,-0.27114,0.6466
1.0344,-0.27805,-0.2823,0.6548
1.0517,-0.28616,-0.29167,0.65443
1.0681,-0.29571,-0.30275,0.65396
1.081,-0.31119,-0.30787,0.66723
1.0937,-0.3196,-0.31518,0.67053
1.1091,-0.3335,-0.33347,0.68535
1.1224,-0.33958,-0.34427,0.68674
1.136,-0.34641,-0.35211,0.69498
1.1508,-0.34701,-0.36957,0.70025
