1,0,0,0,0,0.96315,0.26895,0.48368,0,-0.26895,0.96315,0.29282,0,0,0,1
1,0,0,0,0,0.96391,0.26622,0.48346,0,-0.26622,0.96391,0.29262,0,0,0,1
1,0,0,0,0,0.96391,0.26622,0.48346,0,-0.26622,0.96391,0.29262,0,0,0,1
1,0,0,0,0,0.96468,0.26342,0.48395,0,-0.26342,0.96468,0.2925,0,0,0,1
1,0,0,0,0,0.96413,0.26542,0.48374,0,-0.26542,0.96413,0.29246,0,0,0,1
1,0,0,0,0,0.96519,0.26157,0.48411,0,-0.26157,0.96519,0.29239,0,0,0,1
1,0,0,0,0,0.96519,0.26157,0.48411,0,-0.26157,0.96519,0.29239,0,0,0,1
1,0,0,0,0,0.96359,0.26739,0.48473,0,-0.26739,0.96359,0.29252,0,0,0,1
1,0,0,0,0,0.96274,0.27043,0.48509,0,-0.27043,0.96274,0.29269,0,0,0,1
1,0,0,0,0,0.96268,0.27066,0.48542,0,-0.27066,0.96268,0.29281,0,0,0,1
1,0,0,0,0,0.96155,0.27463,0.48693,0,-0.27463,0.96155,0.29252,0,0,0,1
1,0,0,0,0,0.95947,0.28182,0.48797,0,-0.28182,0.95947,0.29216,0,0,0,1
1,0,0,0,0,0.9575,0.28842,0.49024,0,-0.28842,0.9575,0.29161,0,0,0,1
1,0,0,0,0,0.95661,0.29137,0.49208,0,-0.29137,0.95661,0.29028,0,0,0,1
1,0,0,0,0,0.95435,0.29869,0.49411,0,-0.29869,0.95435,0.29009,0,0,0,1
1,0,0,0,0,0.94945,0.31391,0.49677,0,-0.31391,0.94945,0.29035,0,0,0,1
1,0,0,0,0,0.94707,0.32102,0.50036,0,-0.32102,0.94707,0.28933,0,0,0,1
1,0,0,0,0,0.94291,0.33306,0.50341,0,-0.33306,0.94291,0.28846,0,0,0,1
1,0,0,0,0,0.94024,0.34052,0.50743,0,-0.34052,0.94024,0.2879,0,0,0,1
1,0,0,0,0,0.93355,0.35846,0.5112,0,-0.35846,0.93355,0.28604,0,0,0,1
1,0,0,0,0,0.92863,0.371,0.51544,0,-0.371,0.92863,0.28526,0,0,0,1
1,0,0,0,0,0.92107,0.38939,0.52078,0,-0.38939,0.92107,0.28368,0,0,0,1
1,0,0,0,0,0.91383,0.4061,0.5252,0,-0.4061,0.91383,0.28238,0,0,0,1
1,0,0,0,0,0.90417,0.42716,0.53135,0,-0.42716,0.90417,0.28055,0,0,0,1
1,0,0,0,0,0.8961,0.44386,0.53699,0,-0.44386,0.8961,0.27825,0,0,0,1
1,0,0,0,0,0.88248,0.47034,0.54256,0,-0.47034,0.88248,0.27572,0,0,0,1
1,0,0,0,0,0.87108,0.49115,0.54914,0,-0.49115,0.87108,0.27284,0,0,0,1
1,0,0,0,0,0.86253,0.50601,0.55421,0,-0.50601,0.86253,0.2699,0,0,0,1
1,0,0,0,0,0.84798,0.53003,0.55979,0,-0.53003,0.84798,0.26677,0,0,0,1
1,0,0,0,0,0.831,0.55627,0.56651,0,-0.55627,0.831,0.26281,0,0,0,1
1,0,0,0,0,0.81644,0.57743,0.57112,0,-0.57743,0.81644,0.2596,0,0,0,1
1,0,0,0,0,0.8024,0.59679,0.57583,0,-0.59679,0.8024,0.25654,0,0,0,1
1,0,0,0,0,0.7949,0.60674,0.58071,0,-0.60674,0.7949,0.25375,0,0,0,1
1,0,0,0,0,0.77388,0.63333,0.58451,0,-0.63333,0.77388,0.25057,0,0,0,1
1,0,0,0,0,0.76797,0.64049,0.58823,0,-0.64049,0.76797,0.24779,0,0,0,1
1,0,0,0,0,0.75987,0.65008,0.59155,0,-0.65008,0.75987,0.24566,0,0,0,1
1,0,0,0,0,0.75127,0.65999,0.59349,0,-0.65999,0.75127,0.24404,0,0,0,1
1,0,0,0,0,0.7415,0.67095,0.59532,0,-0.67095,0.7415,0.24241,0,0,0,1
1,0,0,0,0,0.7386,0.67414,0.59633,0,-0.67414,0.7386,0.24195,0,0,0,1
1,0,0,0,0,0.73941,0.67326,0.59706,0,-0.67326,0.73941,0.24147,0,0,0,1
1,0,0,0,0,0.7379,0.67491,0.597,0,-0.67491,0.7379,0.24165,0,0,0,1
1,0,0,0,0,0.7405,0.67206,0.59712,0,-0.67206,0.7405,0.24177,0,0,0,1
1,0,0,0,0,0.7405,0.67206,0.59712,0,-0.67206,0.7405,0.24177,0,0,0,1
1,0,0,0,0,0.74134,0.67113,0.59647,0,-0.67113,0.74134,0.24221,0,0,0,1
1,0,0,0,0,0.74527,0.66676,0.59593,0,-0.66676,0.74527,0.24323,0,0,0,1
