ankle_1,ankle_2,ankle_3,ankle_4,ankle_5,ankle_6,ankle_7,ankle_8,hip2_1,hip2_2,hip2_3,hip2_4,hip2_5,hip2_6,hip2_7,hip2_8,hip_1,hip_2,hip_3,hip_4,hip_5,hip_6,hip_7,hip_8,knee_1,knee_2,knee_3,knee_4,knee_5,knee_6,knee_7,knee_8,ankle_1,ankle_2,ankle_3,ankle_4,ankle_5,ankle_6,ankle_7,ankle_8,hip2_1,hip2_2,hip2_3,hip2_4,hip2_5,hip2_6,hip2_7,hip2_8,hip_1,hip_2,hip_3,hip_4,hip_5,hip_6,hip_7,hip_8,knee_1,knee_2,knee_3,knee_4,knee_5,knee_6,knee_7,knee_8,ankle_1,ankle_2,ankle_3,ankle_4,ankle_5,ankle_6,ankle_7,ankle_8,hip2_1,hip2_2,hip2_3,hip2_4,hip2_5,hip2_6,hip2_7,hip2_8,hip_1,hip_2,hip_3,hip_4,hip_5,hip_6,hip_7,hip_8,knee_1,knee_2,knee_3,knee_4,knee_5,knee_6,knee_7,knee_8,ankle_1,ankle_2,ankle_3,ankle_4,ankle_5,ankle_6,ankle_7,ankle_8,hip2_1,hip2_2,hip2_3,hip2_4,hip2_5,hip2_6,hip2_7,hip2_8,hip_1,hip_2,hip_3,hip_4,hip_5,hip_6,hip_7,hip_8,knee_1,knee_2,knee_3,knee_4,knee_5,knee_6,knee_7,knee_8,t
0.116822,0.031312,0.152315,0.110991,0.206667,0.084283,0.173428,0.003373,0.513182,0.453637,0.415611,0.449944,0.542290,0.494907,0.638230,0.500760,0.134201,0.155262,0.117778,0.121734,0.104576,0.113037,0.118177,0.150867,-0.595827,-0.578780,-0.598331,-0.561752,-0.655753,-0.535191,-0.624099,-0.556033,-0.061956,-0.029828,0.313701,0.219214,0.668422,0.310010,0.182323,0.075488,0.115444,0.180806,0.208614,0.147433,0.048005,-0.017382,-0.030863,0.009474,0.076388,-0.013432,-0.044304,0.054599,0.137993,0.262252,0.273097,0.195293,-0.273616,-0.134442,-0.035932,0.034027,-0.128907,-0.234071,-0.356279,-0.406137,-11.297167,25.489792,-10.673536,24.271455,-9.362657,25.222897,-10.113742,26.479534,1.963630,0.595399,2.263725,0.297005,2.446582,0.051098,2.111436,0.381450,5.369771,-2.930768,6.039712,-2.446472,6.679511,-1.815988,5.900410,-2.368765,7.527320,-11.231351,6.753272,-10.547785,5.344501,-12.259877,6.514990,-12.869742,-15.174339,54.492774,-13.645837,52.740501,-12.741887,52.653101,-13.561385,54.645650,13.953283,1.280389,18.927431,-2.785238,19.858788,-5.032136,14.312781,-0.118315,45.404971,-40.343883,50.962428,-40.510945,50.868118,-36.412292,45.351032,-37.014997,22.626796,-19.113361,24.599872,-17.448266,20.716337,-22.219208,20.764716,-23.581051,0.004167
0.116361,0.029580,0.152394,0.112660,0.206656,0.087044,0.171728,0.002890,0.514331,0.450823,0.417057,0.448343,0.541695,0.499627,0.637234,0.503757,0.135490,0.154001,0.118335,0.120822,0.104866,0.111928,0.119180,0.149555,-0.601342,-0.577508,-0.600245,-0.566228,-0.652281,-0.539771,-0.624699,-0.554942,-0.116052,0.076361,0.262934,0.320386,0.623073,0.415140,0.133063,0.185791,0.121289,0.185148,0.216232,0.150622,0.053810,-0.014730,-0.027511,0.013767,0.075048,-0.022580,-0.043354,0.047355,0.142367,0.258338,0.275271,0.188982,-0.259537,-0.180350,-0.021739,-0.009237,-0.119450,-0.284223,-0.346177,-0.458623,-11.277637,25.557866,-10.660784,24.055639,-9.392733,24.996045,-10.124060,26.522187,1.929346,0.576155,2.239678,0.270227,2.442813,0.015428,2.095761,0.354182,5.408011,-2.920326,6.035083,-2.524268,6.667606,-1.870621,5.929145,-2.334315,7.462163,-11.287868,6.730488,-10.368048,5.402575,-12.072726,6.525963,-12.914166,-15.249056,54.628198,-13.647569,52.321277,-12.673863,52.215891,-13.520897,54.723380,13.742477,1.209396,18.801860,-2.924202,19.977235,-5.162695,14.313463,-0.165766,45.512754,-40.163134,51.105496,-40.771755,51.108256,-36.594438,45.536823,-36.755520,22.404927,-19.120379,24.573405,-17.157524,21.012533,-21.908333,20.877104,-23.572408,0.004167
0.115800,0.027903,0.152694,0.114206,0.207003,0.089781,0.170127,0.002615,0.515162,0.448307,0.418273,0.446794,0.540989,0.504736,0.636016,0.507253,0.137105,0.152134,0.119414,0.119120,0.105748,0.110133,0.120598,0.147733,-0.606544,-0.576736,-0.602447,-0.570640,-0.649496,-0.544410,-0.625296,-0.554516,-0.170069,0.182841,0.212221,0.420658,0.577602,0.519321,0.083768,0.296277,0.126992,0.189421,0.223741,0.153706,0.059608,-0.012250,-0.024216,0.017930,0.073877,-0.031680,-0.042410,0.039793,0.146715,0.254206,0.277579,0.182823,-0.245708,-0.226500,-0.007614,-0.051735,-0.109748,-0.333583,-0.336013,-0.511306,-11.228323,25.613394,-10.600907,23.840648,-9.360309,24.767437,-10.099054,26.545662,1.842404,0.506367,2.160647,0.192066,2.387498,-0.074680,2.030741,0.273445,5.430188,-2.912131,6.021010,-2.597577,6.643260,-1.927463,5.938818,-2.309629,7.404503,-11.331197,6.695193,-10.191908,5.437970,-11.885032,6.538440,-12.938368,-15.237391,54.743598,-13.549699,51.906044,-12.476723,51.776867,-13.391868,54.766784,13.254175,0.951385,18.384952,-3.259243,19.828683,-5.494846,14.059623,-0.405140,45.504592,-39.926720,51.128987,-40.947547,51.213122,-36.714851,45.588587,-36.466233,22.183247,-19.071410,24.496346,-16.843977,21.240471,-21.570564,20.968828,-23.499699,0.004167
0.115088,0.026367,0.153202,0.115691,0.207710,0.092562,0.168606,0.002642,0.515647,0.446117,0.419221,0.445312,0.540158,0.510256,0.634572,0.511269,0.139053,0.149746,0.121043,0.116715,0.107256,0.107735,0.122444,0.145472,-0.611297,-0.576479,-0.604852,-0.574913,-0.647376,-0.549037,-0.625802,-0.554781,-0.223880,0.289562,0.161760,0.520036,0.532277,0.622547,0.034590,0.406865,0.132330,0.193413,0.230909,0.156469,0.065184,-0.010172,-0.021177,0.021737,0.072813,-0.040739,-0.041498,0.031934,0.151000,0.249849,0.279948,0.176776,-0.232093,-0.272838,0.006403,-0.093485,-0.099879,-0.382149,-0.325772,-0.564098,-11.147624,25.641057,-10.488422,23.611610,-9.258341,24.524667,-10.036183,26.537164,1.694294,0.378357,2.017800,0.054598,2.272662,-0.227720,1.908763,0.131039,5.433217,-2.908898,5.995979,-2.667107,6.603949,-1.988043,5.925361,-2.298086,7.358079,-11.349051,6.646552,-10.009735,5.448949,-11.688985,6.555502,-12.932133,-15.129924,54.809741,-13.339419,51.464756,-12.134962,51.309621,-13.164114,54.750053,12.442459,0.480210,17.630211,-3.818867,19.373764,-6.058066,13.513151,-0.863544,45.362756,-39.631427,51.015144,-41.024296,51.158620,-36.763898,45.482347,-36.147722,21.968998,-18.940795,24.365199,-16.488786,21.394050,-21.192399,21.044198,-23.343591,0.004167
0.114169,0.025098,0.153896,0.117223,0.208770,0.095499,0.167137,0.003099,0.515763,0.444287,0.419857,0.443923,0.539189,0.516194,0.632905,0.515808,0.141337,0.146964,0.123238,0.113758,0.109409,0.104876,0.124722,0.142882,-0.615442,-0.576742,-0.607334,-0.578957,-0.645848,-0.553568,-0.626101,-0.555757,-0.277350,0.396409,0.111775,0.618463,0.487390,0.724760,-0.014313,0.517424,0.137043,0.196880,0.237471,0.158665,0.070288,-0.008761,-0.018626,0.024929,0.071786,-0.049778,-0.040655,0.023796,0.155169,0.245252,0.282286,0.170787,-0.218638,-0.319258,0.020266,-0.134465,-0.089927,-0.429890,-0.315430,-0.616874,-11.037863,25.620041,-10.319441,23.347436,-9.079943,24.250308,-9.935359,26.479804,1.475039,0.183792,1.800838,-0.150964,2.089487,-0.453196,1.721353,-0.082001,5.413723,-2.915078,5.958678,-2.734826,6.547020,-2.055339,5.884077,-2.304964,7.329003,-11.323493,6.584151,-9.806472,5.433637,-11.472276,6.582057,-12.880647,-14.925368,54.789231,-13.007824,50.956873,-11.633340,50.778830,-12.831769,54.641355,11.251605,-0.229015,16.482146,-4.631737,18.570357,-6.882191,12.632149,-1.566951,45.070649,-39.275907,50.747830,-40.986613,50.920241,-36.732841,45.193263,-35.804580,21.773159,-18.690295,24.177271,-16.061818,21.467542,-20.752120,21.110977,-23.075370,0.004167
0.112976,0.024275,0.154730,0.118963,0.210150,0.098753,0.165679,0.004156,0.515500,0.442851,0.420145,0.442661,0.538079,0.522523,0.631031,0.520841,0.143944,0.143959,0.125988,0.110468,0.112183,0.101764,0.127410,0.140106,-0.618808,-0.577523,-0.609731,-0.582680,-0.644792,-0.557917,-0.626052,-0.557452,-0.330355,0.503180,0.062504,0.715793,0.443262,0.825830,-0.062780,0.627749,0.140830,0.199544,0.243126,0.160009,0.074635,-0.008320,-0.016837,0.027209,0.070713,-0.058834,-0.039926,0.015385,0.159153,0.240388,0.284481,0.164779,-0.205265,-0.365577,0.033925,-0.174588,-0.079996,-0.476722,-0.304947,-0.669443,-10.908039,25.523508,-10.093022,23.020128,-8.818709,23.921927,-9.800481,26.352811,1.174796,-0.084366,1.499591,-0.432463,1.830382,-0.759866,1.461248,-0.373486,5.368820,-2.937696,5.909088,-2.804488,6.470533,-2.134559,5.810157,-2.338550,7.326596,-11.229478,6.507525,-9.560515,5.389102,-11.217409,6.625198,-12.763412,-14.635882,54.636717,-12.552973,50.330563,-10.957559,50.140520,-12.395549,54.404315,9.622581,-1.190050,14.882923,-5.717768,17.385512,-7.989156,11.382437,-2.530959,44.622181,-38.865626,50.321981,-40.820650,50.481007,-36.618893,44.703597,-35.452581,21.614700,-18.266784,23.932365,-15.520642,21.456576,-20.220399,21.184194,-22.656040,0.004167
0.111413,0.024138,0.155602,0.121144,0.211753,0.102546,0.164142,0.006035,0.514877,0.441839,0.420067,0.441576,0.536847,0.529163,0.628998,0.526287,0.146788,0.140955,0.129185,0.107143,0.115444,0.098675,0.130404,0.137330,-0.621257,-0.578815,-0.611867,-0.586004,-0.644049,-0.562014,-0.625528,-0.559873,-0.382804,0.609558,0.014191,0.811764,0.400238,0.925532,-0.110671,0.737548,0.143345,0.201094,0.247537,0.160183,0.077908,-0.009189,-0.016119,0.028249,0.069503,-0.067979,-0.039359,0.006694,0.162860,0.235206,0.286394,0.158640,-0.191853,-0.411510,0.047328,-0.213682,-0.070208,-0.522488,-0.294261,-0.721530,-10.777736,25.319523,-9.811887,22.595502,-8.466989,23.514705,-9.640366,26.134281,0.789180,-0.426521,1.109151,-0.791783,1.495352,-1.150893,1.128909,-0.744872,5.298615,-2.987881,5.851787,-2.882221,6.375886,-2.234436,5.700466,-2.412430,7.364151,-11.033938,6.413600,-9.243924,5.307662,-10.903065,6.693687,-12.554320,-14.290999,54.300469,-11.979683,49.522314,-10.088608,49.344327,-11.859449,54.002368,7.516930,-2.380737,12.795643,-7.065952,15.832829,-9.372950,9.774890,-3.738071,44.052386,-38.429085,49.774098,-40.524555,49.857672,-36.441484,44.029149,-35.140807,21.534541,-17.605766,23.639418,-14.817615,21.362390,-19.571781,21.298464,-22.043756,0.004167
0.109246,0.025060,0.156223,0.124128,0.213276,0.107209,0.162268,0.009057,0.513970,0.441262,0.419642,0.440728,0.535540,0.535953,0.626902,0.531984,0.149509,0.138281,0.132407,0.104212,0.118727,0.095995,0.133308,0.134830,-0.622794,-0.580631,-0.613635,-0.588917,-0.643500,-0.565853,-0.624520,-0.563030,-0.434690,0.715094,-0.032932,0.905968,0.358692,1.023534,-0.157882,0.846438,0.144222,0.201222,0.250356,0.158860,0.079794,-0.011721,-0.016786,0.027714,0.068071,-0.077328,-0.038990,-0.002313,0.166196,0.229617,0.287869,0.152201,-0.178226,-0.456635,0.060409,-0.251456,-0.060731,-0.566945,-0.283281,-0.772751,-10.683706,24.994453,-9.454437,22.046564,-7.960057,23.039023,-9.445806,25.847460,0.331563,-0.825070,0.638331,-1.216471,1.113314,-1.618724,0.757437,-1.182868,5.217200,-3.093702,5.816808,-2.977865,6.281677,-2.374788,5.557329,-2.564866,7.465783,-10.698693,6.267021,-8.833690,5.132923,-10.532868,6.790353,-12.240622,-13.901657,53.752475,-11.219350,48.452455,-8.861516,48.361554,-11.127319,53.460154,4.934365,-3.651422,10.204572,-8.573340,14.106313,-10.965143,8.011808,-5.071921,43.615466,-38.149802,49.363867,-40.174908,49.235876,-36.360008,43.350380,-35.135454,21.703179,-16.683729,23.348807,-13.982568,21.197382,-18.924224,21.592620,-21.300131,0.004167
0.105176,0.028210,0.155106,0.129028,0.213169,0.113761,0.158630,0.014272,0.513051,0.441039,0.419033,0.440208,0.534256,0.542620,0.624934,0.537624,0.149897,0.137072,0.133300,0.102914,0.119696,0.094818,0.133931,0.133626,-0.624347,-0.583059,-0.615567,-0.591662,-0.643518,-0.569640,-0.623810,-0.566906,-0.486148,0.819276,-0.078536,0.997882,0.319275,1.119546,-0.204264,0.954126,0.143149,0.199690,0.251274,0.155768,0.080099,-0.016237,-0.019021,0.025327,0.066409,-0.087120,-0.038712,-0.011719,0.169156,0.223447,0.288775,0.145127,-0.164095,-0.500367,0.072961,-0.287520,-0.051966,-0.609862,-0.271897,-0.822669,-9.036084,-5.969867,-8.796070,-5.228723,-8.347197,-6.650372,-8.782536,-7.429368,-1.257091,-1.569986,-1.225265,-1.471573,-1.064068,-1.516085,-1.138968,-1.633060,3.004250,2.357560,3.422905,2.320024,3.051358,1.521848,2.521435,1.569372,8.005692,7.317304,7.199015,6.508528,6.910222,7.983904,8.119526,8.788381,-12.629363,-3.222776,-12.823158,-2.403467,-12.306893,-4.755926,-11.608469,-5.748526,-7.441887,-10.164991,-5.108869,-9.263104,-5.104913,-13.548631,-8.167342,-14.825850,19.620870,13.182977,21.848313,12.452889,19.213554,8.073556,16.864217,8.996583,15.445068,17.389050,16.500449,18.436013,16.357739,19.671117,17.216349,18.487594,0.004167
0.099860,0.032699,0.152612,0.134998,0.211676,0.121230,0.153782,0.020671,0.512227,0.441196,0.418303,0.440129,0.533045,0.548887,0.623220,0.543017,0.149094,0.136733,0.132784,0.102547,0.119104,0.094559,0.133207,0.133280,-0.625535,-0.586527,-0.617261,-0.595020,-0.643790,-0.574181,-0.623132,-0.571866,-0.529601,0.793117,-0.120370,0.974854,0.279204,1.090460,-0.246798,0.921740,0.135888,0.194917,0.244839,0.151455,0.071940,-0.021191,-0.028432,0.020143,0.060350,-0.079811,-0.044079,-0.004424,0.162570,0.228030,0.281432,0.149598,-0.144774,-0.472665,0.092058,-0.263282,-0.033314,-0.579563,-0.252176,-0.788909,-9.190784,-6.409195,-8.875161,-5.729525,-8.431409,-7.079613,-8.965880,-7.809264,-1.336995,-1.580261,-1.300899,-1.479686,-1.117645,-1.504711,-1.197291,-1.623568,2.934169,2.482163,3.366356,2.422380,2.983792,1.627170,2.440470,1.701423,8.178322,7.492949,7.302324,6.706579,7.030591,8.165308,8.321508,8.942323,-12.817354,-4.048999,-12.903158,-3.435005,-12.369852,-5.603620,-11.831294,-6.455588,-8.214563,-10.063565,-5.764169,-9.000036,-5.543606,-13.011508,-8.736129,-14.445413,19.288462,15.075261,21.589766,14.170793,18.936689,9.748106,16.527524,10.877565,15.799272,18.222227,16.771788,19.219288,16.685687,20.440162,17.638136,19.250854,0.004167
0.094034,0.037493,0.149466,0.141081,0.209531,0.128635,0.148454,0.027185,0.511457,0.441528,0.417526,0.440247,0.531932,0.554656,0.621683,0.548067,0.147899,0.136843,0.131699,0.102630,0.117836,0.094724,0.131971,0.133363,-0.626203,-0.590412,-0.618482,-0.598581,-0.643993,-0.578939,-0.622242,-0.577177,-0.572983,0.764305,-0.161883,0.948935,0.239407,1.058722,-0.289403,0.886892,0.128632,0.189909,0.238421,0.146836,0.064073,-0.026782,-0.037481,0.014334,0.056967,-0.075444,-0.046946,-0.000030,0.158225,0.229682,0.276483,0.151154,-0.122905,-0.446438,0.113221,-0.240380,-0.012604,-0.550879,-0.229848,-0.756919,-9.351039,-6.756327,-8.972403,-6.124959,-8.528093,-7.408263,-9.149406,-8.100531,-1.366430,-1.560587,-1.327159,-1.456431,-1.125837,-1.465843,-1.209497,-1.588104,2.897738,2.586367,3.339499,2.510945,2.950301,1.718623,2.397333,1.811504,8.329783,7.613692,7.397259,6.846043,7.134914,8.285947,8.495707,9.041271,-12.992477,-4.750977,-12.987341,-4.291020,-12.434904,-6.292633,-12.037255,-7.045269,-8.645902,-9.848183,-6.085335,-8.643076,-5.673718,-12.441714,-8.994192,-14.015187,19.297437,16.570959,21.655328,15.544316,19.004070,11.071103,16.553708,12.344433,16.197101,18.802208,17.111377,19.775391,17.059555,20.973588,18.086105,19.765147,0.004167
0.088024,0.042350,0.146011,0.147050,0.207089,0.135774,0.142976,0.033593,0.510710,0.441928,0.416747,0.440434,0.530921,0.559904,0.620266,0.552752,0.146694,0.137182,0.130461,0.102900,0.116355,0.095057,0.130645,0.133665,-0.626307,-0.594466,-0.619165,-0.602203,-0.644013,-0.583728,-0.621052,-0.582558,-0.616582,0.733536,-0.203387,0.920874,0.199621,1.025084,-0.332322,0.850284,0.121520,0.184784,0.232149,0.142017,0.056599,-0.032749,-0.046073,0.008188,0.055267,-0.072783,-0.048167,0.002679,0.155401,0.229654,0.273072,0.151055,-0.099272,-0.421038,0.135770,-0.218147,0.009511,-0.523085,-0.205675,-0.725988,-9.504387,-7.033984,-9.067747,-6.443098,-8.613501,-7.660190,-9.319381,-8.322165,-1.378244,-1.534456,-1.336824,-1.426245,-1.120763,-1.422855,-1.207548,-1.549076,2.876953,2.673439,3.324435,2.586729,2.931629,1.797756,2.372750,1.903918,8.466115,7.696918,7.486576,6.945735,7.225954,8.363718,8.648703,9.101179,-13.143007,-5.353486,-13.044561,-5.017706,-12.457391,-6.856383,-12.209332,-7.532526,-8.935999,-9.617005,-6.280580,-8.289161,-5.706216,-11.915127,-9.140711,-13.611100,19.448310,17.761985,21.843131,16.645140,19.204924,12.122452,16.732245,13.500364,16.600556,19.204507,17.481510,20.166739,17.449329,21.337837,18.526331,20.106756,0.004167
0.081963,0.047163,0.142403,0.152810,0.204511,0.142571,0.137478,0.039809,0.509956,0.442342,0.415984,0.440622,0.529991,0.564647,0.618908,0.557082,0.145641,0.137665,0.129250,0.103238,0.114879,0.095444,0.129413,0.134104,-0.625844,-0.598509,-0.619317,-0.605772,-0.643826,-0.588408,-0.619538,-0.587813,-0.660534,0.701292,-0.245023,0.891188,0.159757,0.990075,-0.375651,0.812412,0.114575,0.179582,0.226027,0.137036,0.049498,-0.038962,-0.054224,0.001848,0.054618,-0.071090,-0.048299,0.004438,0.153625,0.228699,0.270650,0.150046,-0.074377,-0.396078,0.159272,-0.196180,0.032603,-0.495752,-0.180153,-0.695703,-9.643770,-7.258030,-9.149614,-6.702660,-8.675228,-7.852233,-9.468922,-8.488394,-1.384899,-1.508986,-1.342045,-1.396796,-1.114301,-1.382933,-1.203475,-1.513092,2.862498,2.747116,3.312612,2.652303,2.918563,1.867286,2.356761,1.982858,8.589434,7.752765,7.569623,7.016483,7.303503,8.409217,8.783180,9.131592,-13.262807,-5.875575,-13.058563,-5.645285,-12.416267,-7.318966,-12.340400,-7.932052,-9.167797,-9.393653,-6.432626,-7.960932,-5.727512,-11.445107,-9.259825,-13.246641,19.637180,18.722863,22.052038,17.537356,19.435108,12.970413,16.954594,14.425974,16.985916,19.476265,17.856210,20.434410,17.834315,21.576785,18.938145,20.323489,0.004167
0.075886,0.051887,0.138700,0.158330,0.201860,0.149015,0.131996,0.045809,0.509161,0.442743,0.415237,0.440775,0.529114,0.568919,0.617559,0.561083,0.144791,0.138263,0.128132,0.103595,0.113499,0.095840,0.128342,0.134655,-0.624822,-0.602420,-0.618966,-0.609202,-0.643448,-0.592881,-0.617697,-0.592814,-0.704885,0.667914,-0.286828,0.860241,0.119827,0.954073,-0.419402,0.773633,0.107777,0.174319,0.220022,0.131916,0.042718,-0.045347,-0.061987,-0.004608,0.054614,-0.069931,-0.047709,0.005689,0.152580,0.227272,0.268864,0.148568,-0.048554,-0.371342,0.183438,-0.174246,0.056373,-0.468638,-0.153624,-0.665831,-9.765125,-7.439216,-9.211275,-6.915791,-8.706722,-7.995920,-9.594529,-8.609500,-1.391079,-1.485882,-1.347206,-1.370093,-1.110647,-1.347803,-1.201668,-1.481553,2.849302,2.810356,3.299828,2.709955,2.906531,1.929463,2.343918,2.051434,8.700633,7.787367,7.645001,7.064655,7.366601,8.428966,8.900445,9.138555,-13.347979,-6.331267,-13.021011,-6.193438,-12.302083,-7.697580,-12.427204,-8.256567,-9.376695,-9.180147,-6.574255,-7.659307,-5.772295,-11.027597,-9.387157,-12.918220,19.808122,19.505586,22.229579,18.266971,19.641282,13.662994,17.162658,15.176490,17.339706,19.646552,18.217904,20.604400,18.200124,21.718513,19.309881,20.445028,0.004167
0.069781,0.056506,0.134917,0.163602,0.199152,0.155116,0.126518,0.051598,0.508297,0.443118,0.414503,0.440876,0.528263,0.572756,0.616175,0.564786,0.144148,0.138971,0.127121,0.103948,0.112249,0.096227,0.127448,0.135315,-0.623243,-0.606119,-0.618149,-0.612432,-0.642909,-0.597082,-0.615531,-0.597484,-0.749627,0.633654,-0.328781,0.828304,0.079901,0.917360,-0.463539,0.734212,0.101098,0.169003,0.214097,0.126670,0.036202,-0.051861,-0.069417,-0.011134,0.054988,-0.069051,-0.046642,0.006691,0.152054,0.225638,0.267483,0.146875,-0.022034,-0.346717,0.208067,-0.152224,0.080602,-0.441622,-0.126329,-0.636256,-9.866318,-7.584540,-9.249061,-7.090099,-8.704756,-8.098843,-9.694653,-8.692583,-1.398484,-1.465199,-1.353763,-1.346352,-1.111091,-1.317483,-1.203590,-1.454296,2.834485,2.865225,3.283986,2.761340,2.893221,1.985826,2.331098,2.111728,8.800338,7.804495,7.711493,7.094046,7.414333,8.427058,9.001385,9.125969,-13.396273,-6.730070,-12.928502,-6.674328,-12.111771,-8.003761,-12.468695,-8.515857,-9.578297,-8.973511,-6.718023,-7.380295,-5.853483,-10.655561,-9.537544,-12.619325,19.930233,20.144289,22.347744,18.864484,19.795372,14.231511,17.324415,15.787658,17.654868,19.733407,18.554636,20.693284,18.536489,21.781058,19.635313,20.489804,0.004167
0.063618,0.061021,0.131049,0.168633,0.196385,0.160894,0.121018,0.057193,0.507337,0.443465,0.413772,0.440917,0.527417,0.576190,0.614721,0.568223,0.143702,0.139795,0.126210,0.104288,0.111138,0.096597,0.126722,0.136090,-0.621104,-0.609559,-0.616895,-0.615417,-0.642242,-0.600969,-0.613039,-0.601780,-0.794718,0.598701,-0.370821,0.795581,0.040080,0.880154,-0.507995,0.694353,0.094513,0.163638,0.208217,0.121310,0.029901,-0.058479,-0.076564,-0.017706,0.055564,-0.068310,-0.045260,0.007593,0.151904,0.223950,0.266355,0.145107,0.005020,-0.322158,0.233009,-0.130063,0.105119,-0.414655,-0.098445,-0.606934,-9.946489,-7.698336,-9.261288,-7.230136,-8.668069,-8.165772,-9.768933,-8.742318,-1.407686,-1.446604,-1.362100,-1.325332,-1.115873,-1.291591,-1.209623,-1.430829,2.816332,2.913093,3.264036,2.807549,2.877466,2.037343,2.316437,2.165069,8.889211,7.806432,7.768300,7.106911,7.446051,8.406042,9.086792,9.096308,-13.406814,-7.077845,-12.780871,-7.094785,-11.845973,-8.244587,-12.465333,-8.716815,-9.779789,-8.770549,-6.868235,-7.119996,-5.974913,-10.323208,-9.716950,-12.344472,19.985974,20.660734,22.391160,19.349438,19.882252,14.695705,17.421706,16.281939,17.928102,19.748106,18.858074,20.711959,18.835737,21.776211,19.911277,20.469177,0.004167
0.057362,0.065439,0.127083,0.173432,0.193550,0.166368,0.115465,0.062618,0.506257,0.443788,0.413035,0.440897,0.526558,0.579252,0.613170,0.571424,0.143439,0.140740,0.125389,0.104610,0.110165,0.096950,0.126155,0.136987,-0.618391,-0.612714,-0.615228,-0.618124,-0.641481,-0.604515,-0.610213,-0.605686,-0.840096,0.563213,-0.412867,0.762244,0.000485,0.842633,-0.552688,0.654220,0.088000,0.158228,0.202356,0.115841,0.023773,-0.065190,-0.083468,-0.024308,0.056226,-0.067641,-0.043675,0.008466,0.152037,0.222285,0.265378,0.143333,0.032491,-0.297660,0.258153,-0.107756,0.129786,-0.387737,-0.070108,-0.577867,-10.005594,-7.783096,-9.247548,-7.338426,-8.596562,-8.199498,-9.817714,-8.761599,-1.418869,-1.429774,-1.372253,-1.306772,-1.124917,-1.269776,-1.219803,-1.410723,2.793757,2.954838,3.239450,2.849270,2.858703,2.084596,2.298771,2.212291,8.968001,7.794495,7.815027,7.104575,7.461369,8.367458,9.157433,9.051045,-13.379785,-7.377746,-12.580071,-7.457919,-11.507524,-8.423782,-12.418599,-8.863942,-9.984815,-8.568913,-7.025926,-6.875815,-6.136908,-10.026930,-9.927784,-12.089953,19.964888,21.068573,22.350972,19.734198,19.893480,15.067842,17.443756,16.673179,18.158153,19.697691,19.122135,20.667961,19.091741,21.711897,20.136157,20.389920,0.004167
0.050973,0.069771,0.123004,0.178008,0.190638,0.171559,0.109828,0.067901,0.505037,0.444093,0.412282,0.440814,0.525671,0.581967,0.611500,0.574416,0.143346,0.141814,0.124651,0.104911,0.109331,0.097285,0.125737,0.138018,-0.615083,-0.615575,-0.613164,-0.620524,-0.640659,-0.607702,-0.607043,-0.609203,-0.885689,0.527321,-0.454825,0.728435,-0.038753,0.804948,-0.597526,0.613951,0.081545,0.152773,0.196497,0.110262,0.017791,-0.071995,-0.090158,-0.030939,0.056894,-0.067022,-0.041959,0.009338,0.152392,0.220673,0.264485,0.141577,0.060296,-0.273251,0.283413,-0.085327,0.154491,-0.360902,-0.041417,-0.549088,-10.044064,-7.840071,-9.208225,-7.416175,-8.490784,-8.201458,-9.841688,-8.752061,-1.432139,-1.414506,-1.384199,-1.290534,-1.138120,-1.251861,-1.234137,-1.393717,2.765993,2.991026,3.209948,2.886923,2.836679,2.127939,2.277333,2.253934,9.037522,7.769354,7.851598,7.087803,7.460084,8.312177,9.214031,8.990924,-13.316093,-7.631046,-12.329419,-7.764282,-11.100521,-8.542634,-12.330573,-8.959982,-10.195652,-8.367109,-7.190992,-6.646554,-6.338805,-9.765289,-10.171388,-11.853700,19.860021,21.376262,22.221492,20.026608,19.823909,15.355574,17.383525,16.969789,18.344739,19.586477,19.342012,20.566898,19.299139,21.593640,20.308929,20.255699,0.004167
0.044418,0.074034,0.118799,0.182372,0.187643,0.176485,0.104084,0.073072,0.503655,0.444390,0.411502,0.440671,0.524746,0.584355,0.609693,0.577227,0.143419,0.143030,0.123991,0.105187,0.108641,0.097607,0.125463,0.139196,-0.611150,-0.618141,-0.610714,-0.622590,-0.639804,-0.610518,-0.603514,-0.612345,-0.931416,0.491143,-0.496595,0.694287,-0.077498,0.767237,-0.642411,0.573669,0.075138,0.147272,0.190629,0.104569,0.011932,-0.078906,-0.096654,-0.037605,0.057524,-0.066467,-0.040152,0.010197,0.152939,0.219108,0.263640,0.139827,0.088383,-0.248981,0.308722,-0.062823,0.179141,-0.334208,-0.012442,-0.520660,-10.062536,-7.869694,-9.144151,-7.463751,-8.351581,-8.172181,-9.841613,-8.714466,-1.447654,-1.400736,-1.397972,-1.276632,-1.155488,-1.237876,-1.252733,-1.379746,2.732417,3.022027,3.175339,2.920763,2.811305,2.167609,2.251560,2.290385,9.098588,7.731238,7.878147,7.057043,7.442082,8.240628,9.257203,8.916142,-13.217020,-7.837774,-12.033067,-8.012664,-10.629704,-8.600708,-12.203517,-9.006503,-10.414266,-8.164271,-7.363151,-6.432247,-6.580165,-9.538790,-10.449265,-11.634980,19.665717,21.589032,21.998194,20.231793,19.669711,15.563866,17.235499,17.176871,18.487845,19.416972,19.513456,20.413392,19.452741,21.425526,20.428525,20.067958,0.004167
