# x1, x2, x3, x4, x5, x6, x7, x8, x9, x10, y1, y2, y3, y4, y5, y6, y7, y8, y9, y10
906.22,877.81,848.78,846.5,885.93,993.98,1037.9,1035.5,1007.5,972.75,702.4,635.47,513.54,441.5,372.25,362.57,423.34,494.31,614.12,677.25
909.76,878.95,848.24,845.58,885.93,994,1038,1036.4,1006.4,969.43,700,633.59,512.29,440.45,370.95,361.19,421.62,493.2,612,674.12
913,880.1,847.66,845.61,885.88,993.45,1038.1,1037,1004.6,966.79,697.02,631.75,511.02,439.48,369.8,359.68,420.79,491.8,608.98,671
914.03,880.48,846.82,845.19,885.68,993.51,1038.5,1037.7,1004.9,965.05,695.08,630.5,509.72,438.28,368.59,358.85,419.27,490.74,606.84,667.43
913.63,879.74,846.59,844.95,885.45,993.52,1039.3,1040.3,1006.3,966.24,693.73,629.36,509.25,437.43,367.67,357.35,417.18,489.13,605.14,665.58
911.97,877.96,846.14,844.45,885.4,993.39,1039.5,1041.6,1007.9,967.06,693.82,629.09,507.81,436.42,366.52,356,416.23,487.35,603.68,663.34
910.65,876.89,845.53,843.97,885.43,993.02,1040,1042.1,1009.5,968,693.3,628.11,507.34,435.48,365.77,354.39,414.84,485.7,601.63,661
908.97,875.77,845.37,843.74,885.33,993.15,1041,1043.8,1010.9,968.95,692.31,627.11,505.83,434.65,364.67,353.33,413.24,484.21,599.72,658.66
907.66,874.56,844.17,843.17,885.43,992.98,1041.2,1045.3,1012.4,969.72,692.17,627.15,505.43,433.5,363.77,351.98,411.87,483.37,597.92,656.75
906.24,873.49,843.62,842.75,885.5,993,1041.8,1047.5,1013.9,970.75,691.61,626.34,504.92,432.81,362.87,350.88,411.31,481.61,595.91,654.48
904.72,872.6,842.78,842.11,885.4,993.23,1042.1,1048,1015.7,971.41,691.33,625.53,503.85,431.97,362,349.98,409.61,480.66,594.25,652.12
903.39,870.84,842,841.84,885.15,992.96,1042.4,1050.4,1017.5,972.73,691.03,625.45,503.63,431.57,361.2,349.24,408.74,479.44,592.36,650.22
901.64,869.36,840.95,841.36,885.06,992.93,1043.1,1051.5,1019.2,973.62,690.53,625.4,503.32,431.17,360.62,348.15,407.39,478.04,591.23,647.9
900.38,868,839.85,840.4,884.82,992.84,1043.6,1052.4,1021.3,974.96,690.4,625.08,502.8,430.98,360,347.49,406.74,477.09,589.47,646.33
899.02,866.55,838.86,839.92,884.43,992.4,1044,1054.5,1022.5,975.74,690.32,624.77,502.19,430.3,359.63,346.64,405.63,475.94,587.66,643.91
897.21,865.19,837.41,838.84,884.46,992.55,1044.2,1056.3,1024.5,977,690.33,624.58,501.86,430,359.08,346.18,405.62,475.52,586.48,642.09
895.62,863.67,836.34,838.78,884.3,992.46,1044.9,1057.3,1025.7,978.27,690.09,624.34,501.4,429.54,358.7,345.59,404.05,474.22,584.74,640.18
894.17,862.05,834.76,838.08,884.23,992.27,1046.1,1058.7,1028,979.31,690.09,624.29,501.59,429.45,358.26,344.95,403.49,473.37,583.23,638.58
892.6,860.72,833.73,837.85,883.82,991.98,1046.5,1060.3,1029.4,980.74,690.02,624.09,501.53,429.27,358.18,344.38,403.09,472.71,581.95,636.62
891.17,858.7,833.1,837,883.73,991.59,1046.4,1062.4,1031.3,982.16,690.13,624.29,501.31,429.2,358.18,344.11,402.76,471.96,580.38,634.93
889.74,857.16,832.05,836.74,883.56,991.8,1048.1,1064,1033,983.53,690.44,624.18,501.4,429.26,358.03,343.41,401.68,471.25,579.04,633.18
887.67,855.29,831.06,835.79,883.36,991.5,1048.7,1064.6,1034.8,984.69,690.74,624.32,501.5,429.19,357.94,343.38,401.41,470.69,577.93,631
886.11,853.76,830,835.69,883.17,991.36,1048.8,1066.5,1037,986.29,690.98,624.65,501.38,429.5,357.91,343.26,400.86,469.98,577.21,629.65
884.26,851.8,829.02,835.2,883.19,991.16,1049.8,1068.5,1039.3,987.59,691.4,624.81,501.33,429.5,358.28,343.26,400.68,469.35,576.33,628.68
882.5,850.18,827.62,834.49,883.03,991.06,1050.3,1069.6,1041,989.02,691.4,625.14,501.58,429.67,358.25,343.36,400.49,469.13,574.96,626.72
880.93,848.53,826.38,833.79,883,990.8,1051.1,1071.2,1042.7,990.81,691.83,625.25,501.91,430.05,358.51,343.14,399.94,468.72,573.82,624.98
879.09,847,825.52,832.52,882.63,990.8,1052.2,1072.3,1044.8,992.25,692.3,625.7,502.4,430.2,358.51,343.14,400.05,468.17,573.37,623.93
877.37,845.29,824.24,832.18,882.88,990.67,1053,1073.6,1046.7,993.09,692.88,626.06,502.71,430.61,358.95,343.14,399.74,467.79,572.65,622.73
