2.8314,-2.5579,-2.5597,2.8172
2.8321,-2.5621,-2.5636,2.8214
2.8307,-2.5601,-2.5641,2.8214
2.8258,-2.5557,-2.5743,2.8385
2.8273,-2.5584,-2.5734,2.8357
2.8287,-2.5585,-2.5727,2.8329
2.8305,-2.5604,-2.5727,2.833
2.8293,-2.5643,-2.5708,2.8311
2.8238,-2.561,-2.5684,2.8289
2.8312,-2.5584,-2.5563,2.8163
2.8251,-2.5526,-2.5542,2.8185
2.8311,-2.5571,-2.5518,2.8145
2.8218,-2.5513,-2.5399,2.8141
2.8311,-2.5502,-2.5326,2.8214
2.8298,-2.5445,-2.5212,2.819
2.8191,-2.5299,-2.5059,2.8216
2.8268,-2.5258,-2.4907,2.8177
2.8204,-2.5108,-2.4756,2.824
2.8216,-2.498,-2.4561,2.8084
2.8255,-2.487,-2.433,2.8092
2.8087,-2.4652,-2.4077,2.808
2.8058,-2.443,-2.3668,2.7893
2.8066,-2.4281,-2.3453,2.8006
2.7872,-2.3941,-2.3026,2.78
2.7931,-2.3741,-2.2588,2.7718
2.774,-2.3417,-2.2326,2.7764
2.7585,-2.3007,-2.1843,2.7522
2.7667,-2.2738,-2.1382,2.7461
2.7385,-2.2366,-2.0892,2.7271
2.718,-2.1905,-2.042,2.7082
2.7164,-2.1538,-1.9901,2.6939
2.7014,-2.1134,-1.9502,2.6714
2.6683,-2.0742,-1.8931,2.651
2.6438,-2.0275,-1.8455,2.6249
2.6158,-1.9843,-1.7993,2.5934
2.5903,-1.934,-1.7596,2.5697
2.5467,-1.8901,-1.7068,2.5375
2.5169,-1.8478,-1.6568,2.4934
2.4816,-1.8136,-1.6143,2.4656
2.4488,-1.7623,-1.5866,2.4255
2.4063,-1.7202,-1.5425,2.3823
2.3706,-1.6806,-1.5083,2.348
2.3137,-1.6283,-1.4769,2.3097
2.2654,-1.5854,-1.4386,2.2682
2.2174,-1.5402,-1.4064,2.2215
2.1826,-1.5057,-1.3693,2.1704
2.1276,-1.4572,-1.3367,2.1326
2.0842,-1.4044,-1.3082,2.0843
2.035,-1.3671,-1.2748,2.0344
1.9759,-1.3144,-1.2398,1.9914
1.9215,-1.2763,-1.2088,1.9396
1.8791,-1.235,-1.1703,1.8801
1.8202,-1.1905,-1.1418,1.838
1.7701,-1.1478,-1.1199,1.7973
1.6967,-1.0974,-1.0872,1.7471
1.6476,-1.058,-1.058,1.6904
1.5905,-1.0154,-1.0182,1.638
1.5363,-0.97372,-0.99567,1.5952
