1,0,0,0,0,0.96297,0.2696,0.48416,0,-0.2696,0.96297,0.28705,0,0,0,1
1,0,0,0,0,0.96396,0.26603,0.48436,0,-0.26603,0.96396,0.28687,0,0,0,1
1,0,0,0,0,0.96396,0.26603,0.48436,0,-0.26603,0.96396,0.28687,0,0,0,1
1,0,0,0,0,0.96396,0.26603,0.48436,0,-0.26603,0.96396,0.28687,0,0,0,1
1,0,0,0,0,0.96396,0.26603,0.48436,0,-0.26603,0.96396,0.28687,0,0,0,1
1,0,0,0,0,0.96396,0.26603,0.48436,0,-0.26603,0.96396,0.28687,0,0,0,1
1,0,0,0,0,0.96396,0.26603,0.48436,0,-0.26603,0.96396,0.28687,0,0,0,1
1,0,0,0,0,0.96508,0.26196,0.48477,0,-0.26196,0.96508,0.28689,0,0,0,1
1,0,0,0,0,0.9654,0.26078,0.48572,0,-0.26078,0.9654,0.28658,0,0,0,1
1,0,0,0,0,0.96298,0.26957,0.48688,0,-0.26957,0.96298,0.2867,0,0,0,1
1,0,0,0,0,0.96335,0.26826,0.48827,0,-0.26826,0.96335,0.28664,0,0,0,1
1,0,0,0,0,0.96269,0.27061,0.48971,0,-0.27061,0.96269,0.28674,0,0,0,1
1,0,0,0,0,0.96295,0.26968,0.49131,0,-0.26968,0.96295,0.28669,0,0,0,1
1,0,0,0,0,0.95935,0.2822,0.49292,0,-0.2822,0.95935,0.28648,0,0,0,1
1,0,0,0,0,0.95811,0.28641,0.49496,0,-0.28641,0.95811,0.28612,0,0,0,1
1,0,0,0,0,0.95611,0.29302,0.49791,0,-0.29302,0.95611,0.28564,0,0,0,1
1,0,0,0,0,0.9533,0.30204,0.50025,0,-0.30204,0.9533,0.28512,0,0,0,1
1,0,0,0,0,0.95,0.31226,0.50332,0,-0.31226,0.95,0.28497,0,0,0,1
1,0,0,0,0,0.94545,0.32576,0.50738,0,-0.32576,0.94545,0.28414,0,0,0,1
1,0,0,0,0,0.93953,0.34248,0.51132,0,-0.34248,0.93953,0.28314,0,0,0,1
1,0,0,0,0,0.93534,0.35374,0.51614,0,-0.35374,0.93534,0.28165,0,0,0,1
1,0,0,0,0,0.92756,0.37368,0.52028,0,-0.37368,0.92756,0.28022,0,0,0,1
1,0,0,0,0,0.92118,0.38915,0.52602,0,-0.38915,0.92118,0.27818,0,0,0,1
1,0,0,0,0,0.91509,0.40326,0.53084,0,-0.40326,0.91509,0.2771,0,0,0,1
1,0,0,0,0,0.90084,0.43415,0.53614,0,-0.43415,0.90084,0.27445,0,0,0,1
1,0,0,0,0,0.89532,0.44543,0.54274,0,-0.44543,0.89532,0.27187,0,0,0,1
1,0,0,0,0,0.88234,0.47061,0.54821,0,-0.47061,0.88234,0.26925,0,0,0,1
1,0,0,0,0,0.86411,0.5033,0.55418,0,-0.5033,0.86411,0.26624,0,0,0,1
1,0,0,0,0,0.85842,0.51295,0.56063,0,-0.51295,0.85842,0.26339,0,0,0,1
1,0,0,0,0,0.84418,0.53606,0.5654,0,-0.53606,0.84418,0.26015,0,0,0,1
1,0,0,0,0,0.82375,0.56695,0.5724,0,-0.56695,0.82375,0.25685,0,0,0,1
