# x1, x2, x3, x4, x5, x6, x7, x8, x9, x10, y1, y2, y3, y4, y5, y6, y7, y8, y9, y10
771.37,733.09,747.85,805.77,898.1,1000.1,1086.9,1139.5,1154.7,1123.4,805.37,752.2,737.72,772.69,807.83,808.17,767.92,726.31,737.73,794.08
770.28,730.63,744.91,804.54,898,1000,1088.2,1142.4,1157,1124.5,806.4,754,738.46,771,804,805,766.5,726.93,738.9,794.75
769.31,728.18,742.71,802.9,897.6,999.58,1088.7,1144.8,1158.9,1125.4,806.88,755.76,738.71,768.8,799.86,801.24,764.68,727.23,740.12,794.93
768.16,725.68,739.73,801.8,897,999.25,1090.2,1146.6,1161.3,1126.5,807.72,757.42,739.48,766.67,795.71,797.33,762.59,727.07,741.41,795.75
767.25,723.5,737.66,800.22,896.38,999,1090.9,1149,1163.5,1127.4,808.61,759.2,739.72,764.7,791.35,793,760.58,727.08,742.86,796.08
766.33,721.59,735.55,798.76,896,998.47,1091.5,1150.9,1165.4,1128.4,809,760.93,739.58,762.14,786.5,788.53,757.81,726.77,743.93,796.84
765.41,720.33,733.63,797.81,895.95,998.21,1092.2,1152.6,1167.1,1129.3,809.93,762.44,739.63,759.39,781.71,783.71,755.09,726.96,745.16,797.13
764.71,718.83,731.5,796.63,895.06,998.05,1092.8,1154.3,1169,1130,810.54,763.52,739.5,756.63,776.43,778.71,752.52,726.13,746.26,797.83
764.36,717.41,730.09,795.61,894.7,997.97,1093.5,1155.4,1170.3,1130.3,810.76,764.62,738.85,753.86,771.19,773.6,749.27,725.93,747.1,798.15
763.5,716.55,728.74,794.63,894.08,997.47,1093.9,1156.4,1171.1,1131,811.21,765.58,738.44,750.13,765.82,768.09,746.16,724.63,747.83,798.5
763.24,715.46,727.39,793.69,893.79,997.33,1094.3,1157.5,1172.1,1131.5,811.8,766.36,737.26,746.91,760.36,762.62,742.87,724,748.68,798.88
762.69,715.03,726.57,793,893.19,996.72,1094.4,1158,1172.7,1132,811.88,766.79,736.05,743.5,754.49,756.61,739.05,722.76,748.79,799
762.6,714.7,725.58,792,892.53,996.5,1094.6,1158.7,1173.3,1132.1,811.96,767.56,734.55,739.5,748.91,750.7,735.35,721.27,749,798.91
762.38,714.24,725.45,791.54,891.95,996.05,1094.8,1159.2,1173.9,1132.1,812.43,767.8,733.21,735.91,742.9,744.9,731.45,719.5,750,799.09
762.38,714,724.73,790.94,891.64,996.08,1095,1159.8,1174,1132.3,812.43,767.83,731.21,732.2,736.81,738.82,727.21,717.43,750,798.88
762.56,713.88,724.44,790.14,891.02,995.8,1094.7,1159.8,1173.9,1132.2,812.08,767.83,729.66,728.23,730.76,733,723.1,715.76,749.91,798.92
762.38,714,724.19,790.03,890.41,995.41,1094.6,1159.8,1174.2,1132.3,812.43,767.84,727.61,724.23,724.7,726.84,719.05,713.76,750.16,799.1
762.41,714.33,724.21,789.57,890.08,995.19,1094.6,1159.8,1174,1132.1,812.32,767.88,725.76,720.05,718.82,720.63,715,711.88,750,799.09
762.65,714.46,724.27,789.44,889.61,994.83,1094.7,1159.3,1174,1132.1,812.15,767.36,723.7,715.72,712.72,714.15,710.33,709.77,750,799.09
762.83,714.7,724.24,789.05,889.15,994.58,1094.5,1158.9,1173.4,1132,811.9,766.85,721.12,711.59,706.44,707.66,705.5,707.41,749.21,799
762.88,715.21,724.47,789.23,888.65,994.5,1094.4,1158.4,1172.7,1131.9,811.77,766.69,718.85,707.25,700.12,701.3,701.44,705.13,748.81,798.91
763.36,715.5,724.79,788.56,888.35,994.24,1094,1158.1,1172.3,1131.8,811.54,766.21,716.71,702.96,693.88,694.91,697,702.59,748.63,798.95
763.56,715.81,725.27,788.58,888.08,994.03,1093.8,1157.6,1171.9,1131.4,811.08,765.59,714.21,698.84,687.63,688.31,692.22,700.46,748.24,798.42
763.88,716.61,725.57,788.74,887.59,993.5,1092.8,1156.7,1171.3,1130.7,811,764.82,711.94,694.37,681.16,681.83,687.46,697.5,747.89,798.04
764.33,717,726.12,788.86,887.42,993.5,1092.6,1156.1,1170.4,1130.7,810.88,764.5,708.94,689.93,675.15,675.3,683.09,694.59,747.14,797.88
764.33,717.59,726.74,788.87,887.06,993.04,1092,1155.1,1169.8,1130.4,810.75,763.93,706.68,685.72,669.06,669.16,678,692.5,746.8,797.65
764.6,718.52,727.5,789.04,886.62,992.88,1091.4,1154,1169,1130.1,810.64,763.11,704.29,681.26,663.12,663.06,673.43,690,746.13,797.67
765.04,719.41,728.32,789.32,886.36,992.64,1090.6,1153,1168.4,1129.6,809.68,762.62,701.7,676.98,657.19,655.92,668.85,687,745.37,797.08
765.55,720.29,728.91,789.6,886.2,992.5,1090.1,1152,1167.2,1129.4,809.58,761.89,699,672.86,651.07,649.81,664.5,684.69,744.9,796.96
765.74,721.06,729.94,789.73,885.64,992.34,1089.4,1150.4,1166.3,1128.6,808.78,761.06,696.36,668.3,644.81,643.66,659.42,681.66,744.18,796.44
766.33,722.09,730.92,789.92,885.5,992.11,1088.6,1149.2,1164.6,1128.1,808.78,760.25,693.51,664.46,639,637.45,655.26,678.93,743.22,796.22
766.69,723.26,731.8,790.43,884.93,991.55,1087.8,1148,1163.7,1127.4,808.45,759.35,690.89,659.71,633.36,631.26,650.51,676.38,742.45,796.08
767.07,724.16,732.66,791,884.82,991.55,1087.2,1146.4,1162.3,1126.9,808.07,758.38,688.28,655.65,627.78,625.11,645.98,673.55,741.65,795.83
767.52,725.55,734.06,791.4,884.69,991.11,1086.4,1145.1,1160.6,1126,807.89,757.58,685.42,651.4,622.23,619.12,641.24,670.58,740.56,795
768.3,726.57,735.43,791.62,884.31,990.84,1085.4,1143.5,1159.2,1125.4,807.27,756.67,683.05,647.33,616.42,613.33,636.94,667.97,740.09,794.93
768.61,728.06,736.39,792.45,883.88,990.72,1084.5,1141.8,1157.5,1124.6,806.82,755.67,680.14,643.67,610.73,607.26,632.9,664.83,739.26,794.54
769.47,729.21,737.86,792.46,883.43,990.52,1083.6,1140.1,1156.1,1124,806.53,754.82,677.89,639.59,605.2,601.59,628.28,662.74,738.61,794.19
770.12,730.83,739.2,793.14,883.24,990.43,1082.7,1138.3,1154.7,1123.2,806.19,753.91,674.85,635.45,599.48,595.65,623.57,659.68,737.58,793.8
770.73,732,740.46,793.54,883.05,990.14,1081.9,1136.5,1153,1122.5,805.83,753,672.41,631.59,593.82,589.77,619.72,657.18,736.95,793.58
771.41,733.34,741.98,794.5,882.76,989.9,1080.9,1134.5,1151.1,1122,805.28,752.41,669.59,627.89,588.76,584.45,615.48,654.4,736.12,793.1
772.3,735.03,743.28,794.74,882.53,989.54,1079.7,1132.6,1149.1,1120.8,804.78,751.08,666.72,623.92,583.95,578.56,611.83,651.86,734.83,792.8
772.89,736.7,745.11,795.5,882.6,989.6,1078.8,1130.5,1147.3,1120.2,804.71,750.05,664.73,620,578.49,572.88,607.65,649.29,734.41,792.7
773.41,738.34,746.8,796.61,882.1,989.61,1077.3,1128.3,1145.2,1119.5,803.93,749.03,662.15,616.34,573.2,567.79,603.47,647.02,733.28,792
774.32,740.09,748.5,796.93,881.84,989.41,1076.4,1126.5,1143,1118.2,803.32,748.2,659.29,612.53,568.6,562.5,600.26,644.09,732.61,791.35
774.87,741.68,750.08,797.57,881.64,989.37,1074.8,1123.9,1141,1117.8,803.17,746.94,657.05,609.05,563.76,557.01,596.42,641.49,731.61,791.13
775.72,743.72,751.86,798.52,881.4,989.04,1074,1121.3,1138.7,1116.6,802.59,746.39,654.7,605.61,558.87,552.15,592.59,639.15,730.53,790.8
776.64,745.26,753.85,799.19,881.21,989.04,1072.8,1119,1137,1116.1,802.21,745,652.51,602.14,554.32,547.15,588.43,636.81,730.17,790.81
777.1,747.21,755.49,799.93,881.13,988.71,1071.6,1117,1134.8,1115.1,802.06,744.32,649.9,598.71,550.18,542.23,584.93,634.5,729.11,789.91
778,749.17,757.58,800.83,881.1,988.74,1070.4,1114,1133,1114.6,801.5,743.41,647.47,595,545.47,537.37,580.81,632.08,728.32,789.17
778.69,750.95,759.3,801.57,881.07,988.91,1068.6,1111.6,1130.1,1113.5,801.1,742.43,645.16,591.94,540.62,532.88,577.38,629.34,727.32,789
779.41,752.98,761.78,802.5,881,988.73,1067.3,1109.2,1127.9,1112.7,800.72,741.67,642.83,588.71,536.5,528.1,574.27,626.92,726.62,788.32
780.28,755,763.56,803.42,881.13,988.46,1066.1,1106.4,1125.3,1112.2,800.41,740.5,640.65,585.34,532.3,523.35,570.8,625.11,725.78,788
780.52,756.64,765.5,804.13,880.83,988.01,1064.5,1103.6,1123,1111.5,800.11,739.57,638.5,582.13,528.02,519.28,566.84,622.73,724.76,787
781.32,759,767.98,805.13,880.76,988.04,1063.3,1101.2,1120.8,1110.5,799.38,738.97,636.41,579.03,524.28,515.29,563.95,620.66,723.85,786.37
782,760.78,770.22,806.2,880.22,987.61,1062.2,1098.5,1118.1,1109.7,799.32,738.32,634.27,576.08,520.14,510.84,560.49,618.39,722.53,785.85
782.69,762.9,772.48,807.14,879.94,987.67,1060.6,1095.2,1115.5,1108.5,798.47,736.9,632.23,573.3,516.3,506.81,557.13,616.29,721.7,784.86
783.63,764.95,774.78,808.41,879.8,987.4,1058.9,1092.7,1112.7,1107.5,798.37,736.43,630.15,570,512.39,503.09,554.35,614.33,720.56,784
784.32,767.14,777.14,809.16,879.84,986.88,1057.6,1089.3,1110.6,1107,798,735.39,628.18,567.21,509.11,499.24,551.17,612.08,719.54,782.89
784.94,769.6,779.52,810.7,879.51,986.9,1056.6,1086.6,1108,1106.2,797.42,734.49,625.89,564.14,505.27,495.78,548.07,610.19,718.37,781.9
785.55,771.62,782.05,811.23,879.65,986.54,1054.6,1083.4,1105.2,1105.3,796.58,733.38,624.2,561.57,501.58,492.43,545.38,607.79,717.11,780.64
786.27,773.85,784.35,812.8,879.28,986.42,1053.1,1081.2,1102.6,1104.1,796.2,732.5,622.22,559.08,498.46,488.73,542.49,605.9,715.7,779.62
786.74,776.22,786.91,813.83,879.05,986.7,1050.7,1077.1,1099.8,1103.4,795.39,731.6,620.27,556.35,494.95,485.72,539.69,603.82,714.51,778.07
787.5,778.4,789.41,814.85,879.07,986.71,1050.5,1075.1,1097,1102,794.5,730.72,618.41,553.8,492.12,482.48,537.26,602.02,713.33,776.83
788.29,780.58,791.98,815.59,878.76,986.13,1048.5,1071.6,1094.5,1100.6,793.55,729.44,616.61,551.51,489.44,479.1,534.82,599.8,711.69,774.74
788.67,782.8,794.27,816.79,878.65,986.13,1046.9,1068.9,1091.9,1099.7,792.5,728.67,614.57,549.37,486.63,476.33,532.05,598.37,710.42,773.45
789.5,785.36,797.2,817.68,878.11,985.51,1045.2,1065.8,1089.2,1098.1,791.5,727.4,613.13,547.13,483.28,473.78,530.09,596.42,708.94,771.83
790,787.79,799.5,818.98,877.84,985.32,1044.8,1062.9,1086.8,1096.9,790.5,726.37,611.5,544.68,480.57,470.7,527.94,594.45,707.53,770.37
791.15,789.95,802.32,819.78,877.39,984.96,1042.6,1060.6,1084.4,1095.8,789.38,724.93,609.76,542.46,478.27,468.33,525.55,592.65,705.85,768.59
791.81,792.5,805.05,820.88,877.18,984.71,1041.9,1058.2,1081.9,1094.5,788.31,723.5,608.3,540.24,475.6,465.69,523.34,590.83,704.63,766.58
792.44,794.66,807.28,821.61,876.95,984.9,1041,1055.5,1079.1,1093,786.81,722.48,606.47,538.3,473.3,463.96,520.7,589.17,702.78,764.91
793.38,797.09,809.45,822.56,876.42,984.41,1040.1,1053.2,1076.8,1091.1,785.22,720.98,605.06,535.88,470.91,461.73,519.14,587.16,701.14,763.31
794.32,799.58,812.21,823.74,876.05,983.75,1038.3,1051.1,1074.8,1089.8,783.85,719.53,603.06,533.98,468.8,458.79,516.7,585.52,699.7,762
795.42,801.75,814.72,824.6,875.34,983.48,1037.3,1049,1072.5,1087.9,782.45,718.27,601.15,532.14,466.54,456.73,514.82,583.92,698.4,760.45
796.38,804.14,816.63,825.26,875.23,983.03,1036.2,1047.3,1070.5,1086.5,780.66,716.91,600.14,530.24,464.25,454.47,512.79,582.6,696.77,758.79
797.11,806.2,818.87,825.79,875.11,982.7,1034.9,1045.6,1068.4,1084.5,779.3,715.13,598.5,528.58,462.27,452.7,510.73,580.72,695.4,757.33
798.17,808.41,820.7,826.47,874.4,982.26,1034.1,1044.7,1066.6,1082.6,777.5,714,596.95,527.02,460.38,450.76,509.38,579.02,693.74,756.07
799.42,810.42,822.62,827.2,874.31,981.46,1033,1043.4,1064.8,1080.5,776.42,712.47,595.4,525.04,458.75,448.63,507.7,577.34,692.56,754.66
800.86,812.28,824.38,827.67,873.42,980.95,1032.4,1042,1062.6,1078.4,774.53,711.09,593.9,523.55,456.71,446.69,506.29,575.72,691.4,753.9
802,814.3,825.94,828.51,873.16,980.78,1031.2,1040.9,1060.9,1076.2,773.26,709.33,592.45,521.67,455.27,445.27,505.2,574.38,689.97,753
803.13,816.02,827.29,828.87,872.8,980.66,1030.1,1039.9,1059.3,1074.1,772.08,708.15,591.02,520.15,453.48,443.71,502.87,572.83,689.17,751.94
804.77,817.75,828.58,828.89,872.23,980.13,1029.7,1039.2,1057.6,1071.9,770.85,706.91,589.27,519,452.19,442.91,501.67,570.89,687.74,751.39
806.43,819.28,829.85,829.42,871.92,979.53,1029.3,1038.9,1056.5,1069.6,769.57,705.35,588.5,517.22,450.22,441,500.04,569.88,686.81,750.41
808.14,820.96,830.73,829.78,871.47,979.08,1029.1,1038,1054.6,1067.2,768.61,704.47,587.21,516.39,449.16,439.61,498.51,568.67,685.47,749.43
810.05,822.54,831.48,830.11,871.17,978.78,1028.6,1036.6,1053.8,1065,767.68,703.15,585.33,514.78,447.63,438.22,496.77,566.8,684.63,748.74
811.5,823.94,832.33,830.15,871.09,978.82,1028.7,1037.3,1053,1062.7,766.65,702.37,584.96,513.32,446.24,437.03,495.45,565.62,683.5,748.17
814,825.27,832.31,830.27,870.42,978.57,1027.6,1036.4,1051.1,1060,766,701.35,582.87,512.47,445.49,435.5,494.91,564.87,683.33,747.87
815.57,826.57,833.04,830.69,870.2,978.11,1026.9,1035.8,1050,1057.3,765.43,701,582.04,511.46,444.22,434.36,493.29,563.25,682.08,747
817.83,827.7,832.86,830.33,869.63,977.74,1027.3,1035.6,1048.9,1055.1,764.6,699.72,581.07,510.5,443.42,433,492.36,562.72,681.46,746.3
819.76,829.41,833.06,830.49,869.37,977.38,1027.2,1035.6,1047.9,1052.5,764.53,699.18,580.6,509.59,441.89,432.55,491.54,561.46,680.39,745.93
822,829.89,833.38,829.88,869.35,977.09,1027,1035.7,1046.3,1049.9,764,698.78,579.5,508.88,441.14,431.13,490.3,561.02,679.44,745.3
824.5,831.14,833.23,829.83,869.04,977.02,1026.5,1035.2,1045.2,1047.1,763.5,698.12,578.83,507.77,440.09,430.32,489.31,559.71,679.13,744.76
826.69,831.49,832.7,829.85,868.75,976.96,1026.7,1035.3,1044.1,1045.1,763.36,697.3,577.94,507.38,439.14,429.13,488.59,559.37,678.44,744.23
829,832.85,832.49,829.47,868.45,976.5,1026.9,1035.6,1042.8,1042.4,763.25,697.35,577.84,506.44,438.74,428.75,487.89,559,677.67,743.67
831,833.54,831.57,829.31,868.04,976.05,1026.3,1036.1,1041,1039.6,762.5,696.84,576.77,505.5,438.42,428.72,487.02,557.75,677.37,743.33
833.39,834.53,830.69,829,867.6,975.94,1026.2,1036.9,1040.2,1037.1,762.5,696.16,576.29,505.5,437.33,427.69,486.78,557.2,676.62,742.71
835.95,835.22,830.56,828.54,867.26,975.48,1026.4,1036.7,1039.3,1034.9,762.15,695.69,575.94,505.07,437,427.25,485.85,556.64,676.47,742.15
838.33,836.2,830.38,828.08,867.3,975.2,1027,1036.7,1037.9,1032.1,761.81,695.38,575.21,504.44,436.61,426.41,485.49,555.83,675.69,741.94
841.14,837.22,830.37,827.62,867.13,974.98,1026.9,1036.8,1037,1029.5,761.61,695.46,575.33,504.1,436.29,425.66,484.87,555.44,675.3,741.5
843.6,837.86,829.83,827.23,866.71,974.83,1027.9,1036.9,1035.7,1027.1,761.51,695.14,575.58,503.57,435.73,425.55,484.89,555.27,674.44,740.8
846.17,838.33,829.35,827.15,866.61,974.5,1028.2,1037.3,1034.8,1024.8,761.25,695.15,575.42,503.69,435.37,425.5,484.26,555.11,674.46,740.27
848.83,839.38,829,826.76,866.16,974.46,1028,1037.2,1033.5,1022.4,761.25,694.9,575.14,503.57,435.43,425.41,484.24,555.26,674.23,739.97
850.91,840.09,827.95,826.08,866.04,973.93,1027.2,1037.4,1032.9,1019.9,760.94,695,574.83,503.54,435.2,425.13,483.86,555.07,673.73,739.61
853.09,840.68,826.74,825.38,865.78,973.67,1027.4,1037.6,1031.8,1017.8,760.46,694.86,575.21,503.95,435.18,425.35,483.63,554.88,673.52,739.06
855.8,841.78,826.71,824.82,865.81,973.54,1027.7,1038,1030.6,1015,760.17,694.73,575.15,503.89,435.51,425.29,484.51,554.82,673.31,738.5
857.91,842.46,826.05,825.05,865.37,973.23,1027.1,1038,1030.2,1013,760.03,694.65,575.23,503.93,435.57,425.16,484.31,554.87,673.23,737.88
860.26,843.02,825.74,824.36,865.17,973.2,1027.1,1038.1,1029.1,1010.9,759.65,694.88,575.9,504.4,435.85,425.25,484,555.05,672.8,737.76
862.69,843.95,825.02,823.76,865.05,973.06,1027.5,1038.1,1028.6,1008.9,759.36,694.83,576.12,505.02,436.42,425.3,484.16,555.18,673.03,737.31
864.87,844.75,824.26,823.57,865.05,973,1027.5,1038.5,1027.5,1006.6,759.26,694.93,576.76,505.16,437.17,425.26,484.36,555.04,672.9,736.84
867.09,845.31,823.44,822.85,864.95,972.75,1027.3,1038.7,1026.9,1004.3,759.03,694.86,576.87,505.27,437.32,425.61,484.87,555.2,672.83,736.83
869.5,846.1,822.95,822.5,864.57,973.04,1027.4,1039,1025.6,1002,758.5,694.63,577.93,506,437.57,426.57,485.15,555.44,672.61,736
871.69,846.38,822.69,822.33,864.29,972.75,1027.4,1039.2,1025,999.97,758.09,694.96,578.06,507.33,438.15,427.36,485.3,555.96,672.92,735.91
873.56,847,822.24,821.85,864.24,972.48,1027.5,1039.3,1024,998,757.66,695.39,578.93,507.35,438.87,427.39,485.38,556.89,673.07,735.26
875.78,847.41,821.1,821.63,863.89,972.18,1027.4,1039.6,1023.1,996,757.32,695.33,579.23,508.18,439.36,428.26,486.49,557.19,672.88,735.09
877.91,848.39,820.88,821.3,863.39,971.96,1027.3,1039.4,1022.7,993.79,757.03,695.67,580.12,509.14,440.59,429.12,487.31,557.32,673.15,734.58
879.92,849.12,820.47,820.89,863.3,971.96,1027.4,1039,1022,991.77,756.54,696.07,581.07,509.86,441.18,429.02,487.56,558.81,673.25,734.31
882,849.36,819.71,820.64,863.2,971.91,1027.8,1038.6,1021.3,989.84,756.36,696.38,581.8,511.31,442.22,430.67,488.28,559.1,673.25,734
884.09,849.98,818.89,820.57,863.22,971.47,1027.8,1038.2,1020.7,988.16,755.94,696.48,583,511.77,442.96,430.81,488.92,560.17,673.36,733.77
885.86,850.9,818.66,819.95,863.12,971,1027.8,1038.6,1019.9,986.82,755.39,697.2,583.16,513.08,444.02,431.96,489.73,561.41,674.02,733.18
887.81,851.18,818.08,819.5,862.91,971.1,1027.6,1038.9,1018.9,984.81,754.89,697.58,584.78,513.83,445.4,433.16,490.94,561.82,674.23,732.9
889.44,851.44,817.7,819.43,862.39,970.83,1027.8,1039.3,1018.4,983,754.53,697.53,585.57,515.23,446.02,433.79,491.41,563.02,674.3,732.76
891.42,852.11,816.7,819.29,862.22,970.92,1027.7,1039.6,1017.7,981,753.8,697.73,587.13,515.71,447.29,435.2,492.89,563.84,674.9,732
893.05,852.75,816.28,818.85,862.21,970.92,1027.6,1039.5,1017.1,979.03,753.57,697.93,588,517.53,448.12,436.2,493.62,565.1,675.14,731.66
894.7,852.98,815.85,818.42,861.64,970.52,1027.9,1039.7,1016.6,977.39,753.41,698.67,589.27,518.42,449.74,437.4,494.71,565.82,675.35,731.48
896.64,853.6,815.77,818,861.41,970.24,1027.9,1039.8,1016.9,976.03,752.7,699.07,590.72,519.5,451,438.36,495.39,566.97,675.94,731.18
897.77,854,815.17,817.62,861.18,970.06,1028.2,1040,1015.8,974.28,752.23,699,591.5,520.9,451.82,439.59,496.46,567.98,676.07,731.16
899.44,854.69,814.78,817.29,861.26,970.02,1027.2,1040.9,1015.3,972.91,751.25,699.4,593.32,521.9,453.28,440.58,498.57,569.34,676.63,730.45
901.17,854.79,814.26,817.03,861.13,970.14,1026.7,1042,1015.1,971.37,750.78,699.86,594.18,523.38,454.44,441.58,499.96,569.99,677.39,730.29
902.44,854.86,813.69,817,861.27,969.83,1025.8,1042.3,1014.8,970.07,750.56,700.76,595.69,524.24,455.43,443.08,501.15,571.17,677.65,729.83
902.35,854.83,813.46,816.95,861.19,969.4,1025.4,1043.5,1014.7,969.19,750.85,701.05,597.07,525.32,456.52,444.21,501.78,571.85,677.85,729.53
901.65,853.69,813,816.37,861.21,969.52,1026.4,1043.4,1015,968.94,752.06,702.31,597.5,526.5,457.38,444.98,503.25,572.82,678.15,729.31
901.33,853.32,812.2,816.11,860.77,969.17,1026.3,1043.4,1015.5,969,752.58,703.07,598.92,527.43,459.11,446.22,504.16,573.75,678.41,728.9
900.89,853.26,811.76,815.71,860.91,969.12,1026.7,1044.4,1015.7,968.89,753.21,703.92,599.58,528.5,459.43,447.44,504.81,574.76,678.64,728.71
900.06,852.33,811.16,815.74,860.64,969.26,1026.7,1045,1016.6,968.81,754.33,704.85,600.73,529.34,460.91,448.44,505.85,575.48,679.28,728.45
899.72,851.57,810.35,815.46,860.51,969.05,1027,1046.2,1016.8,967.97,754.92,705.45,600.87,530.07,461.49,449.57,506.78,576.33,679.28,727.31
899.14,851.39,810.13,815,860.37,969.08,1027.5,1047.5,1017.4,968.09,755.7,706.7,601.64,531.41,462.76,450.92,507.78,576.84,679.58,727.23
898.36,850.67,810.05,815.08,860.4,968.98,1027.7,1047.7,1017.7,968.29,756.72,706.96,602.93,531.54,463.31,451.51,508.53,578.29,679.5,727.29
897.43,849.59,809.47,814.78,860.18,968.92,1027.2,1047.4,1017.9,968.06,757.24,707.93,603.27,532.15,464.05,451.71,509.5,578.92,679.88,726.88
897.03,848.86,809.33,814.57,860.23,969.04,1028.5,1048.4,1018.8,968,758.21,708.81,603.81,533.02,464.98,453.17,511.39,579.67,680.46,726.6
896.35,848.59,809.17,814.2,860.27,969.02,1028.5,1049.3,1019.3,968,758.92,708.93,604.64,533.2,465.58,453.7,512.18,580.63,680.93,726.5
