1,0,0,0,0,0.96606,0.25831,0.48347,0,-0.25831,0.96606,0.29146,0,0,0,1
1,0,0,0,0,0.96599,0.25857,0.484,0,-0.25857,0.96599,0.29105,0,0,0,1
1,0,0,0,0,0.9663,0.25742,0.48392,0,-0.25742,0.9663,0.29121,0,0,0,1
1,0,0,0,0,0.96652,0.2566,0.4838,0,-0.2566,0.96652,0.29104,0,0,0,1
1,0,0,0,0,0.96695,0.25497,0.48399,0,-0.25497,0.96695,0.29116,0,0,0,1
1,0,0,0,0,0.96598,0.25863,0.4836,0,-0.25863,0.96598,0.29108,0,0,0,1
1,0,0,0,0,0.96691,0.25513,0.48397,0,-0.25513,0.96691,0.29115,0,0,0,1
1,0,0,0,0,0.96597,0.25864,0.4843,0,-0.25864,0.96597,0.29108,0,0,0,1
1,0,0,0,0,0.9665,0.25668,0.48411,0,-0.25668,0.9665,0.29108,0,0,0,1
1,0,0,0,0,0.96556,0.26019,0.48523,0,-0.26019,0.96556,0.29123,0,0,0,1
1,0,0,0,0,0.96694,0.25499,0.48757,0,-0.25499,0.96694,0.29094,0,0,0,1
1,0,0,0,0,0.96644,0.25688,0.48855,0,-0.25688,0.96644,0.29055,0,0,0,1
1,0,0,0,0,0.96598,0.25861,0.48915,0,-0.25861,0.96598,0.29095,0,0,0,1
1,0,0,0,0,0.96451,0.26404,0.4911,0,-0.26404,0.96451,0.29103,0,0,0,1
1,0,0,0,0,0.96325,0.26861,0.49285,0,-0.26861,0.96325,0.29045,0,0,0,1
1,0,0,0,0,0.96284,0.27008,0.49556,0,-0.27008,0.96284,0.29012,0,0,0,1
1,0,0,0,0,0.95775,0.28761,0.49766,0,-0.28761,0.95775,0.29021,0,0,0,1
1,0,0,0,0,0.95675,0.2909,0.50074,0,-0.2909,0.95675,0.28955,0,0,0,1
1,0,0,0,0,0.95506,0.2964,0.50381,0,-0.2964,0.95506,0.28897,0,0,0,1
1,0,0,0,0,0.94997,0.31234,0.50834,0,-0.31234,0.94997,0.28876,0,0,0,1
1,0,0,0,0,0.94324,0.3321,0.5125,0,-0.3321,0.94324,0.28717,0,0,0,1
1,0,0,0,0,0.93805,0.3465,0.517,0,-0.3465,0.93805,0.28693,0,0,0,1
1,0,0,0,0,0.93368,0.3581,0.52169,0,-0.3581,0.93368,0.28476,0,0,0,1
1,0,0,0,0,0.92454,0.38108,0.52696,0,-0.38108,0.92454,0.28234,0,0,0,1
1,0,0,0,0,0.91721,0.39841,0.53268,0,-0.39841,0.91721,0.28127,0,0,0,1
1,0,0,0,0,0.90366,0.42825,0.53857,0,-0.42825,0.90366,0.27907,0,0,0,1
1,0,0,0,0,0.89382,0.44844,0.54417,0,-0.44844,0.89382,0.27706,0,0,0,1
1,0,0,0,0,0.88207,0.47112,0.55033,0,-0.47112,0.88207,0.27407,0,0,0,1
1,0,0,0,0,0.8708,0.49163,0.55566,0,-0.49163,0.8708,0.27172,0,0,0,1
1,0,0,0,0,0.86052,0.50941,0.5615,0,-0.50941,0.86052,0.26879,0,0,0,1
1,0,0,0,0,0.84516,0.53451,0.56789,0,-0.53451,0.84516,0.26479,0,0,0,1
1,0,0,0,0,0.83072,0.5567,0.57214,0,-0.5567,0.83072,0.26134,0,0,0,1
1,0,0,0,0,0.81563,0.57858,0.57758,0,-0.57858,0.81563,0.25787,0,0,0,1
1,0,0,0,0,0.8055,0.5926,0.58226,0,-0.5926,0.8055,0.25576,0,0,0,1
1,0,0,0,0,0.7961,0.60516,0.58656,0,-0.60516,0.7961,0.25274,0,0,0,1
1,0,0,0,0,0.78003,0.62574,0.59037,0,-0.62574,0.78003,0.25034,0,0,0,1
1,0,0,0,0,0.77149,0.63625,0.59303,0,-0.63625,0.77149,0.2488,0,0,0,1
1,0,0,0,0,0.76527,0.64371,0.59588,0,-0.64371,0.76527,0.24612,0,0,0,1
1,0,0,0,0,0.75958,0.65042,0.59719,0,-0.65042,0.75958,0.24413,0,0,0,1
