x1, x2, x3, x4, x5, x6, x7, x8, x9, x10, y1, y2, y3, y4, y5, y6, y7, y8, y9, y10
781.59,764.19,780.33,818.1,892.86,995,1068,1104.5,1118.8,1102.3,828.44,766.13,761.52,817.7,870,869,815.33,759.21,762.88,824.55
781.17,763.09,779.18,817.62,892.77,995,1068.4,1105.3,1119.6,1102.8,828.74,766.31,761.61,817.08,869.31,869,815.13,759.13,762.93,824.45
780.56,761.93,778.28,817.14,892.65,995.11,1068.7,1106.3,1120.4,1103.1,828.8,766.83,761.66,817,868.65,868.58,814.88,759,762.96,824.81
779.88,760.91,776.67,816.38,892.84,995,1069.2,1106.8,1121.3,1104,828.79,766.94,761.64,816.71,868.16,868,814.87,759.04,763.19,824.81
779.24,758.94,775.17,815.5,892.88,995,1070,1108.5,1122.7,1104.1,828.8,767,761.6,816.17,866.85,867,814.4,759.11,763.13,824.81
778.41,757.45,773.56,814.63,892.89,995.14,1070.8,1109.6,1123.8,1105.1,828.93,767.27,761.65,815.37,866.58,866.19,813.8,759.18,763.57,824.81
777.5,755.53,771.5,813.67,892.93,995.17,1071.3,1111.2,1125,1106,829,767.44,762.19,814.88,864.59,864.88,813.04,759.1,763.78,825
776,753.22,769.15,812.68,893,995,1072.2,1112.7,1127.1,1107,829.17,768.41,762.26,814.05,863.5,864,812.63,759.17,763.92,825
774.93,751.31,767.1,811.46,892.83,995.09,1073.3,1114.4,1129.1,1107.8,829.41,769.1,762.23,813.21,862,862.91,811.88,758.93,764.85,825.16
773.56,748.83,764.62,810.5,892.92,995,1074,1116.7,1131.1,1108.9,830.08,769.8,762.49,812.73,860.08,861.17,811,759.43,765.08,825.09
772,745.72,761.55,809.14,892.74,995,1075,1119,1133.1,1110.1,830.42,770.66,762.73,811.39,858.41,859.17,810.76,759.66,765.77,825.88
771.24,743.09,759,807.65,892.72,995,1076.3,1121.5,1135.7,1111.1,830.8,771.94,763.26,810.73,856.12,857.17,809.42,759.69,766.88,826.41
769.86,740.27,755.97,806.32,892.56,994.91,1077.3,1124,1138.3,1112.4,831.59,773.03,763.38,809.12,853.41,854.78,808.4,759.84,767.26,826.76
768.48,737.06,752.97,804.76,892.31,994.76,1078.3,1126.8,1141.1,1113.6,832.26,774.61,764.03,807.64,850.5,852.48,806.96,760.27,768.69,826.83
767.13,734.21,749.84,803.39,892.31,994.63,1079.8,1129.4,1143.7,1114.8,832.83,775.91,764.77,806.65,847.5,849.13,806.1,760.82,769.73,827.16
765.78,730.84,746.61,801.67,892.29,994.46,1080.9,1132.4,1146.6,1116.1,833.09,777.77,764.94,804.88,844.29,846.36,804.83,761.08,770.93,828
764.38,728.13,743.07,800.4,892.07,994.17,1082.2,1135.3,1149.1,1117.3,834.43,779.29,765.93,803.04,840.59,843.27,803.05,761.92,772.08,828.45
762.88,724.93,740.07,798.7,892,994.32,1083.4,1137.6,1151.5,1118.8,834.79,780.93,766.63,801.15,836.63,839.25,801.59,761.96,773.61,828.91
761.71,722.5,737.43,797.55,891.69,994,1084.5,1140.4,1154.7,1120,836,783,766.96,798.69,832.41,835.5,799.5,762.26,775.15,830.1
760.6,719.59,734.76,795.76,891.24,994.08,1085.3,1143.2,1156.9,1120.7,836.96,784.93,767.04,796.68,827.69,831.56,797.64,762.68,776.82,830.78
759.39,717.44,731.92,794.46,890.93,994,1086.6,1145.1,1159.4,1121.9,837.65,786.8,767.62,794.42,823.07,826.5,795.15,762.77,778.55,831.41
758.38,715.26,729.79,793.14,890.8,993.8,1087.6,1147.3,1161.5,1123,838.43,788.61,767.5,791.38,817.8,821.9,792.28,762.56,779.5,831.9
757.69,713.5,727.61,792,890.22,993.21,1088.3,1149.2,1163.4,1124,838.88,790,767.35,788.5,812.25,816.18,789.37,762.29,780.83,832.63
757,711.64,725.89,790.93,890,993.06,1089,1151,1165.3,1124.7,839,791.32,766.52,785.07,806.5,810.43,786.5,762,782.22,832.88
756.5,710.59,724.5,790.17,889.94,993,1089.9,1152.5,1166.6,1125.2,839.73,792.65,766.21,781.73,800.43,804.5,783.33,761.24,782.96,833.18
756,709.57,723.41,789.03,889.25,992.92,1090.1,1153.8,1167.7,1126,840,793.17,764.81,777.9,794.44,798.61,779.03,760.25,784.18,833.79
755.5,708.83,722.07,788.18,888.92,992.85,1090.8,1154.6,1168.5,1126.1,840.73,793.88,763.59,773.89,788.11,792.02,775.27,758.78,784.92,834.41
755.22,708.48,721.07,787.9,888.85,992.62,1091.3,1155.6,1169.4,1126.6,840.74,794.22,762.59,770.17,781.9,786.19,771.39,757.26,785.58,834.47
755,707.76,720.73,787.35,888.21,992.53,1091.9,1156,1169.9,1127,840.83,794.8,760.65,765.5,775.05,779.09,767.16,755.5,785.81,834.5
755,707.76,720.45,787,888.18,992.51,1092.1,1156.9,1170,1127.2,840.83,794.8,758.59,761.5,768.67,772.47,762.68,753.67,786.1,834.5
755,707.76,720,786.56,888,992.5,1092,1156.7,1170.3,1127.1,840.71,794.8,756.5,756.85,762,765.5,758,751.65,786.24,834.41
755,707.86,720,786.21,887.77,992.5,1092.1,1156.8,1170.2,1127.2,840.83,794.59,754,752.18,754.91,758.59,753.33,749.56,786.28,834.5
755.38,708.5,720.07,786,887.5,992.61,1092.4,1156.9,1170,1127,840.54,794.5,751.53,747.5,748.19,751.41,748.73,747.31,786.1,834.4
755.56,709,720.39,786.05,887.24,992.61,1092.3,1156.7,1170,1126.7,840.08,793.83,748.86,742.71,741.16,744.5,743.49,745.05,785.9,834.39
755.78,709.4,721.13,786.05,886.86,992.59,1092.4,1156.3,1169.3,1126.7,840.09,792.96,746.42,737.59,733.98,737.14,738.46,742.29,785.29,834.39
756,710,721.28,786.21,886.76,992.77,1092.2,1156,1168.7,1126.3,840,792.83,743.72,733.29,726.84,729.75,733.29,739.5,784.96,834.38
756.38,710.5,721.9,786.22,886.61,992.92,1092.2,1155.6,1168.3,1126.2,839.43,792.5,740.83,727.94,719.89,722.46,727.87,736.68,784.75,833.82
756.71,711.65,722.76,786.59,886.6,993.07,1092.1,1155.1,1167.6,1126,839,791.35,738.21,723.41,713,715.02,723.35,734.09,784.22,833.5
757.04,712,723.58,787.21,886.55,993.17,1092,1154.2,1166.5,1125.1,838.71,790.83,735.33,718.41,706.14,707.87,717.5,730.88,783.19,833.42
757.39,713.5,724.68,787.44,886.5,993.32,1091.6,1153.5,1166.1,1125,838.65,790,732.46,713.44,699,700.6,711.85,728,782.91,832.75
758,714.08,725.41,787.94,886.54,993.32,1091,1152.3,1164.7,1124.8,838.21,788.92,729.35,708.43,691.84,693.11,707,724.71,781.88,832.75
758.38,715,726.43,788.38,886.5,993.38,1090.4,1151.6,1164,1124.5,838.14,788.62,726.33,703.48,685,685.56,701.45,722.12,781,832.5
759,716.15,727.7,789,886.55,993.63,1090.1,1150.1,1162.8,1123.7,837.62,787.38,723.18,698.5,678.25,678.71,696.17,718.59,780.63,832.14
759.39,717.13,729.22,789.83,886.58,993.55,1089.6,1148.9,1161.9,1123.1,837.13,786.79,720.22,693.4,671.48,671.06,690.8,715.48,779.91,831.42
760,718.64,730.29,790.44,886.45,993.62,1088.7,1147.9,1160.6,1122.2,836.83,785.36,717.03,688.44,664.55,664.1,685.38,712.56,778.8,830.84
760.52,719.69,731.46,790.95,886.52,993.8,1088,1146.2,1159.2,1121.9,836.48,784.45,714.26,683.68,657.65,657,680.08,709,777.9,830.81
761.31,721.37,733.31,791.82,886.58,993.95,1087.7,1144.9,1157.8,1120.7,835.88,783.37,710.91,678.79,650.65,649.8,674.98,705.92,776.8,830.4
761.79,722.59,734.94,792.52,886.55,993.98,1086.9,1143,1156.4,1120.1,835.21,782.81,708.08,673.57,644.57,643.12,669.4,702.9,775.93,830.19
762.68,724.55,736.57,793.57,886.77,994.02,1086.1,1141.3,1154.5,1119.8,834.76,781.58,704.46,668.66,637.79,635.72,664.28,699.06,775,829.75
763,725.83,738.36,794.47,886.69,994.38,1085.4,1139.9,1153,1118.9,834.71,780.9,701.27,663.58,631.44,629,659.3,696.54,774,828.91
763.77,727.5,740.42,795.3,886.86,994.45,1084.3,1137.6,1150.9,1118,834.05,779.5,698.76,659.13,624.58,622.73,653.85,693.36,773.07,828.73
764.64,729.55,742.58,796.42,886.77,994.43,1083.3,1135.6,1148.9,1117.2,833.54,778.58,695.94,654.12,618.53,615.74,649.74,690.16,772.07,828.32
765.39,731.42,744.42,797.42,886.74,994.42,1082.5,1133.4,1146.9,1116.1,833.18,777.45,692.76,649.65,612.35,609.23,644.3,686.76,770.94,828
766,733.03,746.5,798.36,886.79,994.41,1081.5,1131.2,1145,1115.7,832.83,776.57,689.5,644.85,606.36,602.97,640,683.24,769.87,827.6
766.5,735.29,748.69,799.5,887.07,994.73,1080.5,1129.1,1143.1,1114.8,832.4,775.29,686.69,640.67,600.27,597.03,635,680.65,768.83,826.91
767.33,737.16,750.9,800.6,887.03,994.82,1079.5,1126.5,1140.7,1114.1,831.88,774.38,683.55,636.17,594.52,590.91,630.3,677.39,767.58,826.42
767.95,739.25,753.17,801.53,887.16,994.84,1078.4,1124.4,1138.2,1113.3,831.81,773.13,681,631.91,588.5,584.27,625.89,674.63,766.83,825.82
768.41,741,755.39,802.79,887.13,994.83,1077.2,1121.5,1135.9,1112.5,830.93,772.26,677.86,627.96,582.67,578.17,620.73,671.21,765.42,825
769.35,743.42,758.16,804.06,887.81,994.91,1076.3,1119.2,1133.4,1112,830.85,771.13,674.97,623.49,577.31,572.2,616.59,668.22,764.26,824.63
769.9,745.77,760.7,805.11,887.5,995.06,1075,1116.4,1131.2,1111.1,830.3,769.74,672.14,619.61,571.5,566.18,612.11,664.89,762.9,823.79
770.64,747.71,763.16,806.66,888.09,995.61,1073.7,1113.7,1128.7,1110.6,829.36,768.5,669.08,615.5,566.2,560.57,607.53,661.72,761.35,822.83
771.41,750.53,765.91,807.71,888.53,996.09,1072.6,1111.2,1126,1109.7,828.93,767.34,666.7,611.45,560.73,554.58,603,658.72,760.14,821.96
771.59,752.75,768.54,808.98,888.52,996.15,1071.1,1107.9,1123.1,1109,828.44,766.25,663.49,607.51,555.84,548.85,598.63,655.52,758.74,821
772.37,755.03,771.44,810.19,888.45,996.35,1069.8,1105.1,1120.8,1108.4,827.63,764.65,661,603.47,551.08,544.05,594.41,652.71,757.13,819.74
772.69,757.77,774.31,811.93,888.52,996.46,1068.7,1101.9,1118,1107.9,826.88,763.43,658.21,599.78,545.78,538.8,590.49,649.68,755.58,818.91
773.41,759.92,777.18,813,888.76,996.42,1066.8,1099.2,1115.1,1107.1,825.93,762.25,655.53,595.81,540.84,533.97,586.34,646.74,754.1,817.09
773.88,762.38,780.21,814.45,888.77,996.7,1065.6,1095.3,1112.9,1106.2,825.15,761.03,652.74,592.37,536,529.3,582.26,643.69,752.35,815.92
774.5,765.16,783.15,816.07,888.79,996.84,1064.2,1092,1110,1105.5,824.17,759.39,650.28,588.56,531.36,524.5,578.19,640.62,750.5,814.27
775.12,767.84,786.5,817.52,889.09,996.77,1062.8,1088.9,1107.1,1104.9,823,758.19,647.5,585.09,526.88,520.03,574.42,637.98,748.46,812.72
775.42,770.59,789.84,818.86,889,996.85,1061,1085.9,1104.2,1104.1,821.42,756.51,644.71,581.5,522.34,515.74,570.51,635.13,746.31,810.78
775.84,772.97,793.05,820.79,888.84,997,1059.3,1082.9,1101.1,1103,820.38,755.06,642.4,578.14,518.34,511.5,567.16,632.5,744.38,808.71
776.5,775.87,796,822.43,889.12,996.98,1058.4,1079.1,1099,1102,818.86,753.26,640,575.11,514,507.35,563.73,629.51,742.42,806.61
777.5,778.75,799.18,824.05,889,996.92,1057.2,1075.9,1095.6,1101.3,817,751.7,637.53,571.62,510.25,503.18,560.29,626.63,740.26,804.35
777.96,781.4,802.34,825.02,889.15,996.74,1055.8,1073,1093.1,1100.1,815.22,750,635.05,568.61,506.35,499.36,556.62,624.13,738.17,801.92
779,784.55,806.16,826.8,889.14,996.59,1053.8,1069.6,1089.8,1099.1,813.34,748.17,632.66,565.15,503.07,495.5,552.98,621.14,735.56,799.23
779.58,787.36,809.49,828.84,889.12,996.65,1052.7,1066.9,1087.2,1098,811.42,746.19,630.32,562.68,499.52,491.4,549.59,618.79,733.31,796.6
780.5,790.32,812.69,830.05,889.09,996.47,1051.6,1063.6,1084.6,1097,809.21,744.27,627.6,559.36,495.88,488.11,546.4,615.41,730.86,794
781.41,792.93,816.08,831.41,888.94,996.49,1050.2,1061.6,1081.6,1095.7,806.93,741.95,625.35,556.54,492.54,484.31,543.15,612.98,728.44,791.28
782.45,796.38,819.1,832.9,888.55,996.17,1048.9,1058.3,1078.9,1094.2,804.29,739.71,622.85,553.56,489.08,481.28,540.45,609.94,725.68,788.81
783.58,798.87,821.97,834.43,888.6,996.2,1047.7,1055.6,1076.7,1092.5,801.55,737.39,620.49,550.76,485.86,477.88,537.22,607.41,723.26,786.1
784.9,801.62,824.69,835.52,888.5,996,1046.5,1053.4,1073.9,1090.9,798.97,735.12,618.44,547.86,482.5,474.92,534.17,604.42,720.61,783.42
786.37,804.44,827.4,836.48,888.44,995.92,1045.3,1051.3,1071.4,1089.4,796.37,732.84,615.93,545.24,479.44,471.92,530.79,601.94,718.37,780.82
787.58,806.95,830.2,837.86,888.15,995.65,1044.4,1049.4,1069.2,1087.5,793.42,730.5,613.41,542.64,476.45,468.52,528.14,599.33,715.46,778.42
789.26,809.83,832.57,838.82,887.89,995.57,1043.6,1047.7,1067.1,1085.4,790.76,727.95,610.98,539.82,473.76,465.76,525.07,596.76,713.39,775.93
790.84,812.16,835.02,839.95,887.79,995.43,1043,1046.3,1064.9,1083.4,788.21,725.61,608.4,537.32,471.07,462.94,522.52,593.9,710.92,773.55
792.61,814.59,836.72,841,887.31,995.24,1041.9,1045.1,1063,1081.4,785.72,723.24,605.65,535,468.15,460.64,519.98,591.4,708.55,771.63
794.55,816.87,838.64,841.78,887.1,995.1,1041.4,1043.3,1061.2,1079,783.08,720.59,603.24,532.15,465.38,457.31,517.85,588.83,706.32,769.5
796.32,819.21,840.52,842.36,887.17,995.08,1040.4,1042.5,1059.6,1077,781.03,718.4,601.16,529.31,462.76,454.65,515.24,586,703.93,767.5
798.4,821.43,841.88,842.92,887.13,995.06,1039,1042.1,1057.6,1074.7,779.03,716.02,598.88,527.44,459.74,451.96,512.63,583.74,701.79,765.59
800.64,823.36,843.52,843.27,886.98,994.85,1038.2,1041.1,1056.2,1072.5,777.09,714.07,596.31,524.9,457.33,449.13,510.02,581.37,699.76,764
802.72,825.49,844.86,843.84,886.88,994.78,1038.5,1040.1,1055.1,1070.1,775.16,711.81,593.68,522.39,454.98,446.92,507.83,578.75,697.7,762.58
805.09,827.49,845.61,844.26,886.5,994.69,1038.5,1039.5,1053.2,1067.5,773.3,709.81,591.57,519.79,452.67,444.31,505.48,576.39,695.69,761
807.27,828.95,845.93,844.46,886.5,994.58,1037.8,1040.2,1051.9,1065.1,772.03,708.19,589.21,517.77,450.33,442,503.5,574.08,694.39,759.82
810.09,831,846.8,844.38,886.27,994.69,1038.1,1040.6,1050.7,1062.1,770.94,706.5,587.41,515.3,448.1,439.41,501.15,571.47,692.39,757.96
812.91,832.48,847.21,844.67,885.98,994.48,1038,1040.4,1049.5,1059.4,769.31,704.78,585.06,513.31,446.05,437.16,499.12,569.79,690.52,756.93
815.29,833.9,847.15,844.9,885.86,994.48,1038,1039.2,1048.2,1057,768.5,703.07,583,511.4,443.84,435.16,497.07,568.07,689.03,755.58
818.28,835.26,847.47,844.88,885.58,994.26,1037.9,1038.8,1047.1,1054,767.26,701.26,580.96,509.35,441.82,433.04,495.07,565.96,687.43,754
821.21,836.81,847.4,844.79,885.61,994.25,1038.2,1038.8,1045.3,1051.2,766.5,700,579,507.33,439.73,431,493.21,564.12,685.58,752.7
824.13,838.51,847.54,844.68,885.56,993.87,1038,1038.9,1044.6,1048.9,765.36,698.89,577,505.39,437.73,429.15,491,562.06,684.2,751.94
827,839.33,847.49,844.85,885.3,993.46,1038,1039.6,1043.3,1045.8,764.5,697.33,575.17,503.5,435.84,427.31,489.39,560.6,682.67,750.53
830.56,840.83,847.5,844.71,885.07,993.57,1038.1,1040.5,1041.8,1043,763.56,696.12,573.5,501.61,434.05,425.63,487.46,558.86,681.11,749
833.12,842.96,847.35,844.69,885.24,993.29,1038.3,1041.3,1041,1040.2,762.85,695.23,571.84,500.36,432.48,424.27,485.31,557.16,679.5,747.9
836.5,844.08,846.8,844.24,885.11,993.23,1037.9,1041.9,1039.6,1037.1,761.89,693.53,570.2,498.66,430.82,422.54,483.63,555.09,678.36,746.83
839.9,844.73,846.89,844.08,884.93,993.09,1037.7,1042,1038.8,1034.2,761.1,692.57,568.87,497.24,429.05,420.87,482.15,553.13,677.23,745.31
842.8,846.11,846.33,843.53,884.71,993.09,1038.1,1042,1037.2,1031.3,759.94,691.3,567.5,495.55,427.76,419.78,481.09,552.19,675.36,743.57
846.36,845.88,845.95,842.8,884.5,992.94,1038.7,1042.2,1036.5,1028.8,759.4,689.97,565.93,494.12,426.5,418.55,479.58,551.09,673.9,742.68
849.29,846.94,845.5,842.84,884.5,992.97,1039,1042.8,1035,1025.6,758,689.49,565,492.95,425,416.29,478.59,549.81,672.49,740.79
852.6,847.96,845.42,842.88,884.43,992.8,1039.1,1043,1034.1,1022.8,757,687.75,563.47,491.35,423.5,415.11,477.5,548.64,671.5,739.47
855.73,849.05,844,842.6,884.5,992.61,1039.2,1043.7,1033.1,1020.3,755.56,687.37,562.5,490.51,422.5,414.5,475.91,547.36,669.65,737.97
858.82,850.14,843.1,842.35,884,992.58,1039.7,1043.8,1032.4,1017.5,754.76,685.91,561.65,489.5,421.25,412.85,475.29,545.93,668.7,736.36
861.74,851.77,842.51,841.83,884,992.45,1039.7,1044.1,1031.1,1015,753.44,685.18,560.21,488.57,420,412.06,473.83,544.93,667.43,735
865,852.34,841.93,841.5,884.07,992.5,1039.3,1044.2,1030.6,1012,752.08,683.8,559.21,487.5,418.95,410.64,472.93,544.05,666.3,733.17
868.24,853.83,841.1,841,883.65,992.06,1039.6,1044.7,1029.2,1009.4,750.85,683.03,558.73,486.64,418.56,409.92,471.58,543.23,665.31,731.58
871,855.27,840.86,840.24,883.56,992.06,1039.8,1045.4,1028.9,1007,749.5,681.75,557.9,485.64,417.61,408.92,471.07,541.49,663.74,730.17
874.2,856.3,840.51,840.17,883.79,991.94,1040,1045.4,1027.4,1004.6,748.05,680.9,557.21,485.41,416.47,408.48,469.95,541.31,662.44,728.57
877.18,857.35,839.5,840.29,883.48,991.91,1040,1045.5,1027,1001.9,746.85,680,556.5,484.55,415.93,407.67,469.39,540.93,661.5,726.71
880.27,858.74,839.16,840.2,883.3,992.08,1040.1,1046,1025.8,999.08,745.44,679.07,555.61,483.73,415.39,407.2,468.74,540,660.33,725.03
883.03,859.72,838.78,839.08,883.44,991.93,1040.2,1046,1025.1,997.06,743.85,678.31,555.22,483.56,414.93,406.84,467.81,539.41,659.2,723.34
886.03,860.48,838.59,839.05,883.37,991.53,1040.6,1046.3,1024.8,994.77,742.58,677.62,555.49,483.32,414.35,406.42,467.22,539.04,658.32,721.57
888.92,861.67,837.9,838.86,883.09,991.93,1040.9,1046.8,1023.5,992.12,741.03,676.88,554.77,482.61,413.87,405.83,466.9,538.48,657.05,720.15
891.46,862.67,837.15,838.37,883.14,991.74,1041,1046.3,1022.8,990.03,739.23,675.19,554,482.23,413.7,405.24,466.41,538.08,655.79,718.31
894.5,863.71,836.78,838.41,882.98,991.67,1041.4,1045.9,1022.1,987.83,737.5,674.45,553.96,481.84,413.27,404.89,465.95,537.93,655.39,716.47
897.14,864.36,836.24,837.95,882.71,991.12,1041.6,1046.8,1021.4,985.74,735.94,673.36,553.57,481.93,413,404.52,465.41,537.64,653.88,714.69
899.69,865.64,835.83,837.68,882.8,991.24,1041.7,1046.9,1020.7,983.34,734.31,672.06,553.57,481.82,412.85,404.22,465.14,537.7,653.29,712.87
902.41,866.35,835.13,837.92,882.98,991.31,1041.9,1047.4,1020.1,981.21,732.46,671.24,553.39,481.46,412.66,403.71,465.13,536.78,651.87,711.36
904.92,867.37,835.44,837.5,882.63,991.23,1042.1,1047.4,1019.5,979.27,730.87,670.43,553.49,481.5,412.68,403.73,465,536.37,651.3,709.3
907.5,868.26,835.08,837.22,882.57,991.13,1042.1,1047.7,1018.9,977.37,728.81,669.65,553.56,481.63,412.5,403.89,465,536.23,650.28,707.58
909.71,869.81,834.58,836.43,882.34,990.95,1042.3,1048.2,1018.4,975.33,727,668.62,553.47,481.57,412.45,403.95,464.98,536.35,649.46,705.86
911.66,869.93,834.07,836.27,882.27,990.9,1042.5,1048.8,1017.9,973.67,725.39,667.77,553.56,481.36,412.47,403.73,465,536.24,648.58,704.02
911.84,868.78,833.5,836.16,882.15,990.83,1042.8,1050.4,1018.5,973.64,725.13,667.85,553.5,481.33,412.8,403.79,464.86,536.53,647.4,702.42
911.13,868.14,833.08,836.34,882.24,990.92,1043.3,1051.6,1019.6,973.17,725.59,668.19,553.52,481.42,412.78,403.69,464.74,536.08,646.73,700.9
910.89,867.63,832.33,836.19,882.24,990.82,1043.3,1052.5,1020.8,973.85,725.51,668.42,554.02,481.71,412.78,403.66,464.67,535.68,645.73,699.26
909.17,867.08,831.9,835.71,882.05,990.89,1043.6,1053.4,1021.5,973.94,725.78,668.81,554.27,482.29,413.07,403.76,464.44,535.84,644.59,697.57
908.56,866.12,831.23,835.5,881.95,990.93,1043.8,1054.7,1023,974.23,726.36,668.82,554.88,482.5,413.48,403.83,464.59,535.78,644,696.37
907.87,865.24,830.69,835.21,881.95,990.84,1044.5,1056,1023.7,974.29,726.79,669.63,555.31,483,413.55,403.78,465.02,535.27,643.15,694.51
906.81,864.52,829.56,834.94,881.65,990.81,1045,1057.9,1025.2,974.76,727.31,669.52,555.27,483.43,413.9,404.04,464.92,535.64,642.48,693.3
906.14,863.04,828.78,834.68,881.69,991,1045.5,1058.2,1026.7,974.86,727.7,670.51,555.33,483.41,414.4,404.78,465.09,535.36,641.45,691.61
905.26,862.72,827.96,834.38,881.83,991,1046,1060.1,1027.4,974.8,727.95,670.6,555.55,483.66,414.44,404.91,465.27,535.7,640.95,689.63
904.03,861.9,827.53,833.85,881.61,990.74,1046.4,1061.1,1028.4,975.3,728.68,671.04,556.11,484.47,415,405,465.24,535.68,639.93,688.23
902.91,861.08,827.3,833.35,881.56,990.48,1046.8,1062,1029.4,975.82,729.31,671.46,556.94,484.5,415.26,404.82,465.17,535.42,639,686.72
901.89,860,827.09,832.73,881.53,990.52,1047.4,1063.7,1030.6,976.69,729.38,671.57,557.02,485.16,415.58,404.96,465.17,535.59,638.2,685.5
901.05,859.2,826.41,832.32,881.53,990.51,1048.1,1064.8,1031.6,976.9,729.83,671.7,557,485,415.58,405.18,465.31,535.41,637.5,684.03
899.79,858.25,826.11,832.45,881.55,990.57,1048.9,1065.5,1033,977.38,730.21,671.96,556.91,485.05,415.67,405.46,465.24,535.54,637.07,682.72
898.63,857.28,825.17,832,881.55,990.73,1049.2,1066.7,1034.2,978.14,730.53,672,557,484.98,415.67,405.35,465.26,535.31,636.2,681.39
897.31,855.71,824.69,831.81,881.61,990.81,1050.1,1067.8,1034.8,978.83,730.77,672.51,557.11,485.07,415.73,405.52,465.39,535.19,634.83,679.95
896.26,854.7,824.32,831.79,881.61,990.62,1050.4,1069,1036,979,731.03,672.63,557.02,485.18,415.73,405.24,465.33,534.83,634.18,678.9
894.84,853.75,823.58,831.17,881.61,990.96,1050.2,1070.3,1036.7,980.14,731.42,672.68,556.96,484.74,415.73,405.57,465.41,534.55,632.98,677.39
893.41,852.69,823.36,830.96,881.69,990.96,1050.9,1072.1,1038.4,980.87,731.54,672.74,556.68,484.53,415.69,405.57,465.28,534.29,632.75,675.87
892.03,851.93,822.73,831.02,881.69,991,1051.9,1073.7,1039,981.23,731.71,672.4,556.44,484.4,415.69,405.65,465.19,534.13,632.13,675.37
890.54,850.8,822.16,830.74,881.84,991.06,1052.6,1075.2,1040.3,981.87,731.56,671.98,556.05,484.26,415.33,405.59,465.14,533.29,631.18,673.77
889.03,849.16,821.77,830.7,882.09,991.17,1052.3,1075.7,1041,982.92,732.17,672.44,555.95,483.57,415.29,405.49,465.06,533.5,630.68,672.95
887.66,848.4,821.24,830.43,882.27,991.24,1053,1076.5,1042.2,983.18,732.39,672.04,555.49,483.38,414.82,405.48,464.88,533.16,629.66,671.56
886.03,847.06,820.46,830.4,882.23,991.72,1053.6,1077.6,1042.9,984.57,732.62,672.12,555.35,483.28,414.6,405.47,464.68,533.01,628.86,670.57
884.38,845.94,819.93,830.11,882.5,991.78,1054.3,1078.3,1044.6,984.85,732.68,672.02,555.14,483.23,414.5,405.41,464.55,532.98,629,669.77
882.59,845.05,819.4,830.05,882.5,991.96,1054.8,1078.8,1045.5,985.68,733.14,671.81,554.76,483.23,414.15,405.33,464.36,532,628.38,668.53
880.97,843.5,818.93,829.91,882.56,992.13,1054.9,1080.1,1046.4,987.03,733.17,671.79,554.14,482.65,414.08,405.3,464.11,531.65,627.13,667.62
879.46,842.53,818.57,830,882.89,992.52,1055.8,1081.1,1046.6,987.11,733.23,671.4,553.45,482.26,413.37,405.27,464.02,531.65,626.7,666.65
877.55,841.3,818.14,829.95,883,992.56,1056,1081.5,1047.3,988.29,733.17,671.22,553.24,481.57,413.25,404.83,463.82,531.49,625.95,666.14
